time,leapfrog_theta,leapfrog_w
1.530000,8.934966e-03,-1.453004e-01
1.540000,7.481336e-03,-1.453309e-01
1.550000,6.028348e-03,-1.453315e-01
1.560000,4.574707e-03,-1.453330e-01
1.570000,3.121689e-03,-1.453044e-01
1.580000,1.668618e-03,-1.452769e-01
1.590000,2.161510e-04,-1.452193e-01
1.600000,-1.235769e-03,-1.451628e-01
1.610000,-2.687105e-03,-1.450762e-01
1.620000,-4.137294e-03,-1.449907e-01
1.630000,-5.586920e-03,-1.448753e-01
1.640000,-7.034799e-03,-1.447609e-01
1.650000,-8.482137e-03,-1.446165e-01
1.660000,-9.927129e-03,-1.444733e-01
1.670000,-1.137160e-02,-1.443002e-01
1.680000,-1.281313e-02,-1.441282e-01
1.690000,-1.425417e-02,-1.439264e-01
1.700000,-1.569166e-02,-1.437257e-01
1.710000,-1.712868e-02,-1.434953e-01
1.720000,-1.856157e-02,-1.432661e-01
1.730000,-1.999400e-02,-1.430073e-01
1.740000,-2.142171e-02,-1.427496e-01
1.750000,-2.284899e-02,-1.424624e-01
1.760000,-2.427096e-02,-1.421765e-01
1.770000,-2.569252e-02,-1.418610e-01
1.780000,-2.710818e-02,-1.415469e-01
1.790000,-2.852346e-02,-1.412035e-01
1.800000,-2.993225e-02,-1.408613e-01
1.810000,-3.134069e-02,-1.404899e-01
1.820000,-3.274205e-02,-1.401199e-01
1.830000,-3.414309e-02,-1.397208e-01
1.840000,-3.553646e-02,-1.393231e-01
1.850000,-3.692955e-02,-1.388965e-01
1.860000,-3.831439e-02,-1.384713e-01
1.870000,-3.969898e-02,-1.380173e-01
1.880000,-4.107474e-02,-1.375647e-01
1.890000,-4.245027e-02,-1.370836e-01
1.900000,-4.381641e-02,-1.366039e-01
1.910000,-4.518235e-02,-1.360959e-01
1.920000,-4.653833e-02,-1.355893e-01
1.930000,-4.789413e-02,-1.350545e-01
1.940000,-4.923942e-02,-1.345213e-01
1.950000,-5.058456e-02,-1.339600e-01
1.960000,-5.191862e-02,-1.334003e-01
1.970000,-5.325257e-02,-1.328129e-01
1.980000,-5.457488e-02,-1.322270e-01
1.990000,-5.589711e-02,-1.316135e-01
2.000000,-5.720715e-02,-1.310017e-01
2.010000,-5.851714e-02,-1.303626e-01
2.020000,-5.981440e-02,-1.297251e-01
2.030000,-6.111164e-02,-1.290605e-01
2.040000,-6.239561e-02,-1.283976e-01
2.050000,-6.367959e-02,-1.277079e-01
2.060000,-6.494977e-02,-1.270198e-01
2.070000,-6.621999e-02,-1.263053e-01
2.080000,-6.747587e-02,-1.255924e-01
2.090000,-6.873184e-02,-1.248534e-01
2.100000,-6.997294e-02,-1.241160e-01
2.110000,-7.121416e-02,-1.233527e-01
2.120000,-7.243999e-02,-1.225911e-01
2.130000,-7.366598e-02,-1.218039e-01
2.140000,-7.487607e-02,-1.210185e-01
2.150000,-7.608635e-02,-1.202077e-01
2.160000,-7.728023e-02,-1.193987e-01
2.170000,-7.847433e-02,-1.185647e-01
2.180000,-7.965152e-02,-1.177325e-01
2.190000,-8.082898e-02,-1.168757e-01
2.200000,-8.198903e-02,-1.160206e-01
2.210000,-8.314939e-02,-1.151413e-01
2.220000,-8.429186e-02,-1.142638e-01
2.230000,-8.543466e-02,-1.133623e-01
2.240000,-8.655911e-02,-1.124626e-01
2.250000,-8.768392e-02,-1.115394e-01
2.260000,-8.878989e-02,-1.106180e-01
2.270000,-8.989628e-02,-1.096734e-01
2.280000,-9.098336e-02,-1.087306e-01
2.290000,-9.207089e-02,-1.077650e-01
2.300000,-9.313866e-02,-1.068013e-01
2.310000,-9.420691e-02,-1.058152e-01
2.320000,-9.525496e-02,-1.048309e-01
2.330000,-9.630353e-02,-1.038246e-01
2.340000,-9.733146e-02,-1.028201e-01
2.350000,-9.835993e-02,-1.017941e-01
2.360000,-9.936734e-02,-1.007699e-01
2.370000,-1.003753e-01,-9.972457e-02
2.380000,-1.013618e-01,-9.868110e-02
2.390000,-1.023490e-01,-9.761686e-02
2.400000,-1.033142e-01,-9.655452e-02
2.410000,-1.042800e-01,-9.547184e-02
2.420000,-1.052236e-01,-9.439106e-02
2.430000,-1.061679e-01,-9.329039e-02
2.440000,-1.070894e-01,-9.219163e-02
2.450000,-1.080117e-01,-9.107342e-02
2.460000,-1.089109e-01,-8.995712e-02
2.470000,-1.098108e-01,-8.882185e-02
2.480000,-1.106873e-01,-8.768847e-02
2.490000,-1.115646e-01,-8.653659e-02
2.500000,-1.124180e-01,-8.538661e-02
2.510000,-1.132723e-01,-8.421860e-02
2.520000,-1.141024e-01,-8.305248e-02
2.530000,-1.149334e-01,-8.186882e-02
2.540000,-1.157398e-01,-8.068705e-02
2.550000,-1.165471e-01,-7.948822e-02
2.560000,-1.173296e-01,-7.829129e-02
2.570000,-1.181130e-01,-7.707779e-02
2.580000,-1.188711e-01,-7.586617e-02
2.590000,-1.196303e-01,-7.463850e-02
2.600000,-1.203639e-01,-7.341270e-02
2.610000,-1.210985e-01,-7.217135e-02
2.620000,-1.218073e-01,-7.093187e-02
2.630000,-1.225172e-01,-6.967736e-02
2.640000,-1.232009e-01,-6.842471e-02
2.650000,-1.238857e-01,-6.715754e-02
2.660000,-1.245440e-01,-6.589223e-02
2.670000,-1.252035e-01,-6.461293e-02
2.680000,-1.258363e-01,-6.333546e-02
2.690000,-1.264702e-01,-6.204455e-02
2.700000,-1.270772e-01,-6.075546e-02
2.710000,-1.276853e-01,-5.945346e-02
2.720000,-1.282662e-01,-5.815327e-02
2.730000,-1.288484e-01,-5.684072e-02
2.740000,-1.294030e-01,-5.552995e-02
2.750000,-1.299590e-01,-5.420737e-02
2.760000,-1.304872e-01,-5.288657e-02
2.770000,-1.310167e-01,-5.155450e-02
2.780000,-1.315183e-01,-5.022419e-02
2.790000,-1.320212e-01,-4.888317e-02
2.800000,-1.324959e-01,-4.754390e-02
2.810000,-1.329721e-01,-4.619448e-02
2.820000,-1.334198e-01,-4.484679e-02
2.830000,-1.338690e-01,-4.348952e-02
2.840000,-1.342896e-01,-4.213394e-02
2.850000,-1.347117e-01,-4.076936e-02
2.860000,-1.351050e-01,-3.940646e-02
2.870000,-1.354998e-01,-3.803513e-02
2.880000,-1.358657e-01,-3.666545e-02
2.890000,-1.362331e-01,-3.528791e-02
2.900000,-1.365715e-01,-3.391201e-02
2.910000,-1.369114e-01,-3.252883e-02
2.920000,-1.372221e-01,-3.114725e-02
2.930000,-1.375343e-01,-2.975899e-02
2.940000,-1.378172e-01,-2.837230e-02
2.950000,-1.381018e-01,-2.697950e-02
2.960000,-1.383568e-01,-2.558826e-02
2.970000,-1.386135e-01,-2.419150e-02
2.980000,-1.388407e-01,-2.279626e-02
2.990000,-1.390695e-01,-2.139610e-02
3.000000,-1.392686e-01,-1.999742e-02
3.010000,-1.394694e-01,-1.859442e-02
3.020000,-1.396405e-01,-1.719287e-02
3.030000,-1.398133e-01,-1.578759e-02
3.040000,-1.399562e-01,-1.438373e-02
3.050000,-1.401009e-01,-1.297673e-02
3.060000,-1.402157e-01,-1.157113e-02
3.070000,-1.403324e-01,-1.016298e-02
3.080000,-1.404190e-01,-8.756194e-03
3.090000,-1.405075e-01,-7.347462e-03
3.100000,-1.405660e-01,-5.940053e-03
3.110000,-1.406263e-01,-4.531299e-03
3.120000,-1.406566e-01,-3.123832e-03
3.130000,-1.406888e-01,-1.715620e-03
3.140000,-1.406909e-01,-3.086571e-04
3.150000,-1.406949e-01,1.098450e-03
3.160000,-1.406689e-01,2.504346e-03
3.170000,-1.406449e-01,3.909786e-03
3.180000,-1.405907e-01,5.314055e-03
3.190000,-1.405386e-01,6.717267e-03
3.200000,-1.404564e-01,8.119348e-03
3.210000,-1.403762e-01,9.519774e-03
3.220000,-1.402660e-01,1.091911e-02
3.230000,-1.401578e-01,1.231619e-02
3.240000,-1.400197e-01,1.371222e-02
3.250000,-1.398836e-01,1.510540e-02
3.260000,-1.397176e-01,1.649757e-02
3.270000,-1.395536e-01,1.788630e-02
3.280000,-1.393598e-01,1.927406e-02
3.290000,-1.391681e-01,2.065778e-02
3.300000,-1.389467e-01,2.204058e-02
3.310000,-1.387273e-01,2.341874e-02
3.320000,-1.384783e-01,2.479602e-02
3.330000,-1.382314e-01,2.616808e-02
3.340000,-1.379549e-01,2.753931e-02
3.350000,-1.376806e-01,2.890472e-02
3.360000,-1.373768e-01,3.026935e-02
3.370000,-1.370752e-01,3.162757e-02
3.380000,-1.367443e-01,3.298507e-02
3.390000,-1.364155e-01,3.433556e-02
3.400000,-1.360576e-01,3.568538e-02
3.410000,-1.357018e-01,3.702761e-02
3.420000,-1.353170e-01,3.836922e-02
3.430000,-1.349344e-01,3.970266e-02
3.440000,-1.345230e-01,4.103553e-02
3.450000,-1.341137e-01,4.235966e-02
3.460000,-1.336758e-01,4.368326e-02
3.470000,-1.332401e-01,4.499755e-02
3.480000,-1.327758e-01,4.631136e-02
3.490000,-1.323138e-01,4.761530e-02
3.500000,-1.318235e-01,4.891881e-02
3.510000,-1.313354e-01,5.021188e-02
3.520000,-1.308193e-01,5.150457e-02
3.530000,-1.303054e-01,5.278626e-02
3.540000,-1.297636e-01,5.406763e-02
3.550000,-1.292240e-01,5.533744e-02
3.560000,-1.286568e-01,5.660698e-02
3.570000,-1.280919e-01,5.786441e-02
3.580000,-1.274995e-01,5.912163e-02
3.590000,-1.269094e-01,6.036619e-02
3.600000,-1.262922e-01,6.161059e-02
3.610000,-1.256772e-01,6.284179e-02
3.620000,-1.250354e-01,6.407289e-02
3.630000,-1.243958e-01,6.529025e-02
3.640000,-1.237296e-01,6.650756e-02
3.650000,-1.230656e-01,6.771060e-02
3.660000,-1.223754e-01,6.891366e-02
3.670000,-1.216873e-01,7.010191e-02
3.680000,-1.209733e-01,7.129024e-02
3.690000,-1.202615e-01,7.246324e-02
3.700000,-1.195240e-01,7.363637e-02
3.710000,-1.187888e-01,7.479367e-02
3.720000,-1.180282e-01,7.595116e-02
3.730000,-1.172698e-01,7.709230e-02
3.740000,-1.164863e-01,7.823368e-02
3.750000,-1.157051e-01,7.935822e-02
3.760000,-1.148992e-01,8.048307e-02
3.770000,-1.140954e-01,8.159057e-02
3.780000,-1.132674e-01,8.269844e-02
3.790000,-1.124415e-01,8.378848e-02
3.800000,-1.115916e-01,8.487894e-02
3.810000,-1.107439e-01,8.595109e-02
3.820000,-1.098726e-01,8.702373e-02
3.830000,-1.090034e-01,8.807758e-02
3.840000,-1.081110e-01,8.913197e-02
3.850000,-1.072208e-01,9.016711e-02
3.860000,-1.063077e-01,9.120285e-02
3.870000,-1.053967e-01,9.221889e-02
3.880000,-1.044633e-01,9.323558e-02
3.890000,-1.035320e-01,9.423212e-02
3.900000,-1.025786e-01,9.522938e-02
3.910000,-1.016274e-01,9.620604e-02
3.920000,-1.006545e-01,9.718347e-02
3.930000,-9.968376e-02,9.813987e-02
3.940000,-9.869173e-02,9.909712e-02
3.950000,-9.770182e-02,1.000329e-01
3.960000,-9.669107e-02,1.009696e-01
3.970000,-9.568243e-02,1.018844e-01
3.980000,-9.465338e-02,1.028001e-01
3.990000,-9.362642e-02,1.036936e-01
4.000000,-9.257951e-02,1.045881e-01
4.010000,-9.153466e-02,1.054599e-01
4.020000,-9.047031e-02,1.063328e-01
4.030000,-8.940801e-02,1.071826e-01
4.040000,-8.832666e-02,1.080335e-01
4.050000,-8.724734e-02,1.088610e-01
4.060000,-8.614944e-02,1.096897e-01
4.070000,-8.505354e-02,1.104946e-01
4.080000,-8.393955e-02,1.113007e-01
4.090000,-8.282753e-02,1.120826e-01
4.100000,-8.169790e-02,1.128658e-01
4.110000,-8.057021e-02,1.136245e-01
4.120000,-7.942541e-02,1.143846e-01
4.130000,-7.828252e-02,1.151197e-01
4.140000,-7.712301e-02,1.158563e-01
4.150000,-7.596539e-02,1.165677e-01
4.160000,-7.479166e-02,1.172806e-01
4.170000,-7.361978e-02,1.179679e-01
4.180000,-7.243230e-02,1.186568e-01
4.190000,-7.124665e-02,1.193198e-01
4.200000,-7.004590e-02,1.199844e-01
4.210000,-6.884696e-02,1.206229e-01
4.220000,-6.763344e-02,1.212630e-01
4.230000,-6.642170e-02,1.218766e-01
4.240000,-6.519591e-02,1.224920e-01
4.250000,-6.397186e-02,1.230807e-01
4.260000,-6.273430e-02,1.236711e-01
4.270000,-6.149843e-02,1.242345e-01
4.280000,-6.024961e-02,1.247998e-01
4.290000,-5.900244e-02,1.253377e-01
4.300000,-5.774285e-02,1.258776e-01
4.310000,-5.648489e-02,1.263899e-01
4.320000,-5.521505e-02,1.269042e-01
4.330000,-5.394680e-02,1.273907e-01
4.340000,-5.266724e-02,1.278793e-01
4.350000,-5.138922e-02,1.283398e-01
4.360000,-5.010044e-02,1.288024e-01
4.370000,-4.881317e-02,1.292368e-01
4.380000,-4.751571e-02,1.296733e-01
4.390000,-4.621970e-02,1.300813e-01
4.400000,-4.491408e-02,1.304916e-01
4.410000,-4.360987e-02,1.308732e-01
4.420000,-4.229662e-02,1.312570e-01
4.430000,-4.098473e-02,1.316121e-01
4.440000,-3.966438e-02,1.319694e-01
4.450000,-3.834534e-02,1.322978e-01
4.460000,-3.701842e-02,1.326284e-01
4.470000,-3.569278e-02,1.329300e-01
4.480000,-3.435982e-02,1.332339e-01
4.490000,-3.302810e-02,1.335085e-01
4.500000,-3.168965e-02,1.337856e-01
4.510000,-3.035239e-02,1.340332e-01
4.520000,-2.900899e-02,1.342833e-01
4.530000,-2.766672e-02,1.345039e-01
4.540000,-2.631891e-02,1.347270e-01
4.550000,-2.497218e-02,1.349204e-01
4.560000,-2.362050e-02,1.351164e-01
4.570000,-2.226985e-02,1.352826e-01
4.580000,-2.091485e-02,1.354515e-01
4.590000,-1.956082e-02,1.355905e-01
4.600000,-1.820304e-02,1.357321e-01
4.610000,-1.684618e-02,1.358438e-01
4.620000,-1.548616e-02,1.359582e-01
4.630000,-1.412702e-02,1.360427e-01
4.640000,-1.276531e-02,1.361298e-01
4.650000,-1.140442e-02,1.361870e-01
4.660000,-1.004157e-02,1.362469e-01
4.670000,-8.679483e-03,1.362767e-01
4.680000,-7.316035e-03,1.363093e-01
4.690000,-5.953297e-03,1.363119e-01
4.700000,-4.589798e-03,1.363172e-01
4.710000,-3.226952e-03,1.362925e-01
4.720000,-1.863948e-03,1.362706e-01
4.730000,-5.015399e-04,1.362186e-01
4.740000,8.604243e-04,1.361696e-01
4.750000,2.221851e-03,1.360904e-01
4.760000,3.582232e-03,1.360141e-01
4.770000,4.942134e-03,1.359078e-01
4.780000,6.300388e-03,1.358045e-01
4.790000,7.658224e-03,1.356711e-01
4.800000,9.013810e-03,1.355407e-01
4.810000,1.036904e-02,1.353803e-01
4.820000,1.172141e-02,1.352229e-01
4.830000,1.307350e-02,1.350356e-01
4.840000,1.442213e-02,1.348513e-01
4.850000,1.577052e-02,1.346371e-01
4.860000,1.711487e-02,1.344261e-01
4.870000,1.845904e-02,1.341852e-01
4.880000,1.979857e-02,1.339475e-01
4.890000,2.113799e-02,1.336800e-01
4.900000,2.247217e-02,1.334157e-01
4.910000,2.380631e-02,1.331218e-01
4.920000,2.513461e-02,1.328310e-01
4.930000,2.646293e-02,1.325108e-01
4.940000,2.778482e-02,1.321937e-01
4.950000,2.910680e-02,1.318473e-01
4.960000,3.042177e-02,1.315040e-01
4.970000,3.173688e-02,1.311316e-01
4.980000,3.304440e-02,1.307624e-01
4.990000,3.435213e-02,1.303641e-01
5.000000,3.565168e-02,1.299690e-01
5.010000,3.695151e-02,1.295450e-01
5.020000,3.824258e-02,1.291243e-01
5.030000,3.953400e-02,1.286749e-01
5.040000,4.081608e-02,1.282287e-01
5.050000,4.209857e-02,1.277540e-01
5.060000,4.337116e-02,1.272826e-01
5.070000,4.464422e-02,1.267828e-01
5.080000,4.590681e-02,1.262863e-01
5.090000,4.716995e-02,1.257616e-01
5.100000,4.842205e-02,1.252403e-01
5.110000,4.967476e-02,1.246911e-01
5.120000,5.091587e-02,1.241452e-01
5.130000,5.215766e-02,1.235715e-01
5.140000,5.338730e-02,1.230012e-01
5.150000,5.461768e-02,1.224035e-01
5.160000,5.583537e-02,1.218091e-01
5.170000,5.705386e-02,1.211874e-01
5.180000,5.825912e-02,1.205692e-01
5.190000,5.946525e-02,1.199239e-01
5.200000,6.065760e-02,1.192821e-01
5.210000,6.185089e-02,1.186135e-01
5.220000,6.302987e-02,1.179483e-01
5.230000,6.420986e-02,1.172567e-01
5.240000,6.537500e-02,1.165685e-01
5.250000,6.654123e-02,1.158541e-01
5.260000,6.769208e-02,1.151432e-01
5.270000,6.884409e-02,1.144064e-01
5.280000,6.998021e-02,1.136730e-01
5.290000,7.111755e-02,1.129141e-01
5.300000,7.223849e-02,1.121586e-01
5.310000,7.336072e-02,1.113779e-01
5.320000,7.446605e-02,1.106005e-01
5.330000,7.557273e-02,1.097984e-01
5.340000,7.666202e-02,1.089995e-01
5.350000,7.775272e-02,1.081762e-01
5.360000,7.882554e-02,1.073563e-01
5.370000,7.989985e-02,1.065122e-01
5.380000,8.095578e-02,1.056714e-01
5.390000,8.201328e-02,1.048069e-01
5.400000,8.305192e-02,1.039457e-01
5.410000,8.409219e-02,1.030611e-01
5.420000,8.511314e-02,1.021798e-01
5.430000,8.613579e-02,1.012755e-01
5.440000,8.713865e-02,1.003745e-01
5.450000,8.814327e-02,9.945085e-02
5.460000,8.912767e-02,9.853052e-02
5.470000,9.011389e-02,9.758794e-02
5.480000,9.107943e-02,9.664866e-02
5.490000,9.204686e-02,9.568754e-02
5.500000,9.299318e-02,9.472969e-02
5.510000,9.394145e-02,9.375042e-02
5.520000,9.486819e-02,9.277440e-02
5.530000,9.579694e-02,9.177740e-02
5.540000,9.670374e-02,9.078362e-02
5.550000,9.761261e-02,8.976930e-02
5.560000,9.849912e-02,8.875816e-02
5.570000,9.938778e-02,8.772693e-02
5.580000,1.002537e-01,8.669887e-02
5.590000,1.011218e-01,8.565116e-02
5.600000,1.019667e-01,8.460658e-02
5.610000,1.028139e-01,8.354283e-02
5.620000,1.036375e-01,8.248218e-02
5.630000,1.044635e-01,8.140281e-02
5.640000,1.052656e-01,8.032652e-02
5.650000,1.060701e-01,7.923199e-02
5.660000,1.068502e-01,7.814051e-02
5.670000,1.076329e-01,7.703127e-02
5.680000,1.083909e-01,7.592503e-02
5.690000,1.091514e-01,7.480153e-02
5.700000,1.098869e-01,7.368100e-02
5.710000,1.106250e-01,7.254371e-02
5.720000,1.113378e-01,7.140935e-02
5.730000,1.120532e-01,7.025872e-02
5.740000,1.127429e-01,6.911099e-02
5.750000,1.134354e-01,6.794750e-02
5.760000,1.141019e-01,6.678687e-02
5.770000,1.147711e-01,6.561100e-02
5.780000,1.154141e-01,6.443794e-02
5.790000,1.160599e-01,6.325017e-02
5.800000,1.166791e-01,6.206516e-02
5.810000,1.173012e-01,6.086597e-02
5.820000,1.178964e-01,5.966950e-02
5.830000,1.184946e-01,5.845938e-02
5.840000,1.190656e-01,5.725194e-02
5.850000,1.196396e-01,5.603138e-02
5.860000,1.201862e-01,5.481345e-02
5.870000,1.207359e-01,5.358296e-02
5.880000,1.212579e-01,5.235504e-02
5.890000,1.217830e-01,5.111510e-02
5.900000,1.222802e-01,4.987769e-02
5.910000,1.227805e-01,4.862882e-02
5.920000,1.232528e-01,4.738243e-02
5.930000,1.237282e-01,4.612513e-02
5.940000,1.241753e-01,4.487025e-02
5.950000,1.246256e-01,4.360503e-02
5.960000,1.250474e-01,4.234217e-02
5.970000,1.254724e-01,4.106955e-02
5.980000,1.258688e-01,3.979923e-02
5.990000,1.262684e-01,3.851972e-02
6.000000,1.266392e-01,3.724245e-02
6.010000,1.270133e-01,3.595657e-02
6.020000,1.273583e-01,3.467286e-02
6.030000,1.277067e-01,3.338112e-02
6.040000,1.280259e-01,3.209151e-02
6.050000,1.283486e-01,3.079444e-02
6.060000,1.286418e-01,2.949942e-02
6.070000,1.289386e-01,2.819754e-02
6.080000,1.292058e-01,2.689766e-02
6.090000,1.294765e-01,2.559149e-02
6.100000,1.297176e-01,2.428726e-02
6.110000,1.299623e-01,2.297733e-02
6.120000,1.301771e-01,2.166927e-02
6.130000,1.303956e-01,2.035612e-02
6.140000,1.305843e-01,1.904476e-02
6.150000,1.307765e-01,1.772890e-02
6.160000,1.309388e-01,1.641477e-02
6.170000,1.311048e-01,1.509674e-02
6.180000,1.312408e-01,1.378037e-02
6.190000,1.313804e-01,1.246069e-02
6.200000,1.314900e-01,1.114260e-02
6.210000,1.316033e-01,9.821801e-03
6.220000,1.316864e-01,8.502520e-03
6.230000,1.317733e-01,7.181139e-03
6.240000,1.318301e-01,5.861197e-03
6.250000,1.318906e-01,4.539758e-03
6.260000,1.319208e-01,3.219683e-03
6.270000,1.319550e-01,1.898715e-03
6.280000,1.319588e-01,5.790358e-04
6.290000,1.319665e-01,-7.409333e-04
6.300000,1.319440e-01,-2.059691e-03
6.310000,1.319253e-01,-3.378134e-03
6.320000,1.318764e-01,-4.695443e-03
6.330000,1.318314e-01,-6.011833e-03
