time,euler_theta,euler_w,leapfrog_theta,leapfrog_w,rk4_theta,rk4_w
0.000000,1.500000e-01,0.000000e+00,1.500000e-01,0.000000e+00,1.500000e-01,0.000000e+00
0.010000,1.500000e-01,-1.500000e-03,1.500000e-01,-1.500000e-03,1.500000e-01,-1.550000e-03
0.020000,1.499850e-01,-3.000000e-03,1.499700e-01,-3.000000e-03,1.499844e-01,-3.100000e-03
0.030000,1.499550e-01,-4.499850e-03,1.499400e-01,-4.499400e-03,1.499533e-01,-4.649844e-03
0.040000,1.499100e-01,-5.999400e-03,1.498800e-01,-5.998800e-03,1.499065e-01,-6.199377e-03
0.050000,1.498500e-01,-7.498500e-03,1.498200e-01,-7.497000e-03,1.498442e-01,-7.748442e-03
0.060000,1.497750e-01,-8.997000e-03,1.497301e-01,-8.995200e-03,1.497664e-01,-9.296885e-03
0.070000,1.496851e-01,-1.049475e-02,1.496401e-01,-1.049160e-02,1.496729e-01,-1.084455e-02
0.080000,1.495801e-01,-1.199160e-02,1.495202e-01,-1.198800e-02,1.495639e-01,-1.239128e-02
0.090000,1.494602e-01,-1.348740e-02,1.494004e-01,-1.348201e-02,1.494394e-01,-1.393692e-02
0.100000,1.493253e-01,-1.498200e-02,1.492506e-01,-1.497601e-02,1.492993e-01,-1.548131e-02
0.110000,1.491755e-01,-1.647526e-02,1.491008e-01,-1.646702e-02,1.491437e-01,-1.702430e-02
0.120000,1.490107e-01,-1.796701e-02,1.489213e-01,-1.795803e-02,1.489726e-01,-1.856574e-02
0.130000,1.488311e-01,-1.945712e-02,1.487417e-01,-1.944544e-02,1.487861e-01,-2.010547e-02
0.140000,1.486365e-01,-2.094543e-02,1.485324e-01,-2.093286e-02,1.485840e-01,-2.164333e-02
0.150000,1.484270e-01,-2.243180e-02,1.483230e-01,-2.241609e-02,1.483665e-01,-2.317917e-02
0.160000,1.482027e-01,-2.391607e-02,1.480840e-01,-2.389932e-02,1.481335e-01,-2.471283e-02
0.170000,1.479636e-01,-2.539809e-02,1.478450e-01,-2.537777e-02,1.478851e-01,-2.624417e-02
0.180000,1.477096e-01,-2.687773e-02,1.475765e-01,-2.685622e-02,1.476214e-01,-2.777302e-02
0.190000,1.474408e-01,-2.835482e-02,1.473079e-01,-2.832930e-02,1.473423e-01,-2.929923e-02
0.200000,1.471573e-01,-2.982923e-02,1.470099e-01,-2.980238e-02,1.470478e-01,-3.082266e-02
0.210000,1.468590e-01,-3.130081e-02,1.467119e-01,-3.126950e-02,1.467380e-01,-3.234313e-02
0.220000,1.465460e-01,-3.276939e-02,1.463845e-01,-3.273662e-02,1.464130e-01,-3.386051e-02
0.230000,1.462183e-01,-3.423485e-02,1.460571e-01,-3.419719e-02,1.460727e-01,-3.537464e-02
0.240000,1.458759e-01,-3.569704e-02,1.457006e-01,-3.565776e-02,1.457172e-01,-3.688537e-02
0.250000,1.455189e-01,-3.715580e-02,1.453440e-01,-3.711120e-02,1.453464e-01,-3.839254e-02
0.260000,1.451474e-01,-3.861099e-02,1.449583e-01,-3.856464e-02,1.449606e-01,-3.989601e-02
0.270000,1.447613e-01,-4.006246e-02,1.445727e-01,-4.001037e-02,1.445596e-01,-4.139561e-02
0.280000,1.443607e-01,-4.151007e-02,1.441581e-01,-4.145609e-02,1.441436e-01,-4.289121e-02
0.290000,1.439456e-01,-4.295368e-02,1.437436e-01,-4.289353e-02,1.437125e-01,-4.438265e-02
0.300000,1.435160e-01,-4.439313e-02,1.433003e-01,-4.433096e-02,1.432665e-01,-4.586977e-02
0.310000,1.430721e-01,-4.582829e-02,1.428569e-01,-4.575953e-02,1.428055e-01,-4.735244e-02
0.320000,1.426138e-01,-4.725902e-02,1.423851e-01,-4.718810e-02,1.423296e-01,-4.883049e-02
0.330000,1.421412e-01,-4.868515e-02,1.419132e-01,-4.860723e-02,1.418388e-01,-5.030379e-02
0.340000,1.416544e-01,-5.010657e-02,1.414129e-01,-5.002637e-02,1.413333e-01,-5.177217e-02
0.350000,1.411533e-01,-5.152311e-02,1.409127e-01,-5.143549e-02,1.408130e-01,-5.323551e-02
0.360000,1.406381e-01,-5.293464e-02,1.403842e-01,-5.284462e-02,1.402779e-01,-5.469364e-02
0.370000,1.401087e-01,-5.434102e-02,1.398558e-01,-5.424318e-02,1.397282e-01,-5.614642e-02
0.380000,1.395653e-01,-5.574211e-02,1.392993e-01,-5.564173e-02,1.391640e-01,-5.759370e-02
0.390000,1.390079e-01,-5.713776e-02,1.387429e-01,-5.702916e-02,1.385851e-01,-5.903534e-02
0.400000,1.384365e-01,-5.852784e-02,1.381588e-01,-5.841659e-02,1.379918e-01,-6.047119e-02
0.410000,1.378512e-01,-5.991221e-02,1.375746e-01,-5.979234e-02,1.373841e-01,-6.190111e-02
0.420000,1.372521e-01,-6.129072e-02,1.369629e-01,-6.116809e-02,1.367620e-01,-6.332495e-02
0.430000,1.366392e-01,-6.266324e-02,1.363512e-01,-6.253160e-02,1.361255e-01,-6.474257e-02
0.440000,1.360126e-01,-6.402963e-02,1.357123e-01,-6.389511e-02,1.354749e-01,-6.615382e-02
0.450000,1.353723e-01,-6.538976e-02,1.350733e-01,-6.524584e-02,1.348100e-01,-6.755857e-02
0.460000,1.347184e-01,-6.674348e-02,1.344074e-01,-6.659658e-02,1.341310e-01,-6.895667e-02
0.470000,1.340509e-01,-6.809066e-02,1.337414e-01,-6.793399e-02,1.334380e-01,-7.034798e-02
0.480000,1.333700e-01,-6.943117e-02,1.330487e-01,-6.927140e-02,1.327310e-01,-7.173236e-02
0.490000,1.326757e-01,-7.076487e-02,1.323560e-01,-7.059496e-02,1.320101e-01,-7.310967e-02
0.500000,1.319681e-01,-7.209163e-02,1.316368e-01,-7.191852e-02,1.312753e-01,-7.447977e-02
0.510000,1.312472e-01,-7.341131e-02,1.309176e-01,-7.322770e-02,1.305268e-01,-7.584253e-02
0.520000,1.305130e-01,-7.472378e-02,1.301722e-01,-7.453688e-02,1.297645e-01,-7.719779e-02
0.530000,1.297658e-01,-7.602891e-02,1.294269e-01,-7.583114e-02,1.289887e-01,-7.854544e-02
0.540000,1.290055e-01,-7.732657e-02,1.286556e-01,-7.712541e-02,1.281993e-01,-7.988533e-02
0.550000,1.282323e-01,-7.861663e-02,1.278844e-01,-7.840426e-02,1.273964e-01,-8.121732e-02
0.560000,1.274461e-01,-7.989895e-02,1.270875e-01,-7.968310e-02,1.265802e-01,-8.254128e-02
0.570000,1.266471e-01,-8.117341e-02,1.262907e-01,-8.094601e-02,1.257506e-01,-8.385709e-02
0.580000,1.258354e-01,-8.243988e-02,1.254686e-01,-8.220891e-02,1.249079e-01,-8.516459e-02
0.590000,1.250110e-01,-8.369824e-02,1.246465e-01,-8.345538e-02,1.240519e-01,-8.646367e-02
0.600000,1.241740e-01,-8.494835e-02,1.237995e-01,-8.470184e-02,1.231830e-01,-8.775419e-02
0.610000,1.233245e-01,-8.619009e-02,1.229525e-01,-8.593137e-02,1.223010e-01,-8.903602e-02
0.620000,1.224626e-01,-8.742333e-02,1.220809e-01,-8.716089e-02,1.214062e-01,-9.030903e-02
0.630000,1.215884e-01,-8.864796e-02,1.212093e-01,-8.837299e-02,1.204986e-01,-9.157309e-02
0.640000,1.207019e-01,-8.986384e-02,1.203134e-01,-8.958508e-02,1.195782e-01,-9.282808e-02
0.650000,1.198032e-01,-9.107086e-02,1.194176e-01,-9.077925e-02,1.186453e-01,-9.407386e-02
0.660000,1.188925e-01,-9.226889e-02,1.184978e-01,-9.197343e-02,1.176999e-01,-9.531031e-02
0.670000,1.179698e-01,-9.345782e-02,1.175781e-01,-9.314921e-02,1.167420e-01,-9.653731e-02
0.680000,1.170353e-01,-9.463752e-02,1.166348e-01,-9.432499e-02,1.157718e-01,-9.775473e-02
0.690000,1.160889e-01,-9.580787e-02,1.156916e-01,-9.548191e-02,1.147893e-01,-9.896245e-02
0.700000,1.151308e-01,-9.696876e-02,1.147252e-01,-9.663882e-02,1.137947e-01,-1.001603e-01
0.710000,1.141611e-01,-9.812006e-02,1.137588e-01,-9.777641e-02,1.127881e-01,-1.013483e-01
0.720000,1.131799e-01,-9.926168e-02,1.127697e-01,-9.891400e-02,1.117695e-01,-1.025262e-01
0.730000,1.121873e-01,-1.003935e-01,1.117805e-01,-1.000318e-01,1.107391e-01,-1.036939e-01
0.740000,1.111834e-01,-1.015153e-01,1.107690e-01,-1.011496e-01,1.096970e-01,-1.048513e-01
0.750000,1.101682e-01,-1.026272e-01,1.097575e-01,-1.022472e-01,1.086432e-01,-1.059982e-01
0.760000,1.091420e-01,-1.037289e-01,1.087241e-01,-1.033448e-01,1.075779e-01,-1.071347e-01
0.770000,1.081047e-01,-1.048203e-01,1.076906e-01,-1.044217e-01,1.065012e-01,-1.082604e-01
0.780000,1.070565e-01,-1.059013e-01,1.066357e-01,-1.054986e-01,1.054131e-01,-1.093754e-01
0.790000,1.059974e-01,-1.069719e-01,1.055807e-01,-1.065544e-01,1.043139e-01,-1.104796e-01
0.800000,1.049277e-01,-1.080319e-01,1.045046e-01,-1.076102e-01,1.032036e-01,-1.115727e-01
0.810000,1.038474e-01,-1.090811e-01,1.034285e-01,-1.086445e-01,1.020822e-01,-1.126548e-01
0.820000,1.027566e-01,-1.101196e-01,1.023317e-01,-1.096788e-01,1.009500e-01,-1.137256e-01
0.830000,1.016554e-01,-1.111472e-01,1.012349e-01,-1.106911e-01,9.980708e-02,-1.147851e-01
0.840000,1.005439e-01,-1.121637e-01,1.001179e-01,-1.117035e-01,9.865347e-02,-1.158331e-01
0.850000,9.942229e-02,-1.131692e-01,9.900083e-02,-1.126935e-01,9.748933e-02,-1.168697e-01
0.860000,9.829060e-02,-1.141634e-01,9.786399e-02,-1.136835e-01,9.631477e-02,-1.178946e-01
0.870000,9.714897e-02,-1.151463e-01,9.672716e-02,-1.146507e-01,9.512991e-02,-1.189077e-01
0.880000,9.599750e-02,-1.161178e-01,9.557098e-02,-1.156180e-01,9.393486e-02,-1.199090e-01
0.890000,9.483632e-02,-1.170778e-01,9.441480e-02,-1.165622e-01,9.272976e-02,-1.208984e-01
0.900000,9.366555e-02,-1.180261e-01,9.323973e-02,-1.175063e-01,9.151471e-02,-1.218757e-01
0.910000,9.248529e-02,-1.189628e-01,9.206467e-02,-1.184270e-01,9.028984e-02,-1.228408e-01
0.920000,9.129566e-02,-1.198876e-01,9.087119e-02,-1.193476e-01,8.905527e-02,-1.237937e-01
0.930000,9.009678e-02,-1.208006e-01,8.967772e-02,-1.202444e-01,8.781112e-02,-1.247343e-01
0.940000,8.888878e-02,-1.217016e-01,8.846631e-02,-1.211412e-01,8.655752e-02,-1.256624e-01
0.950000,8.767176e-02,-1.225905e-01,8.725489e-02,-1.220137e-01,8.529459e-02,-1.265780e-01
0.960000,8.644585e-02,-1.234672e-01,8.602603e-02,-1.228863e-01,8.402246e-02,-1.274809e-01
0.970000,8.521118e-02,-1.243316e-01,8.479717e-02,-1.237342e-01,8.274126e-02,-1.283711e-01
0.980000,8.396787e-02,-1.251837e-01,8.355135e-02,-1.245822e-01,8.145111e-02,-1.292485e-01
0.990000,8.271603e-02,-1.260234e-01,8.230553e-02,-1.254053e-01,8.015214e-02,-1.301130e-01
1.000000,8.145580e-02,-1.268506e-01,8.104324e-02,-1.262283e-01,7.884448e-02,-1.309646e-01
1.010000,8.018729e-02,-1.276651e-01,7.978096e-02,-1.270261e-01,7.752826e-02,-1.318030e-01
1.020000,7.891064e-02,-1.284670e-01,7.850272e-02,-1.278239e-01,7.620362e-02,-1.326283e-01
1.030000,7.762597e-02,-1.292561e-01,7.722448e-02,-1.285962e-01,7.487068e-02,-1.334403e-01
1.040000,7.633341e-02,-1.300324e-01,7.593080e-02,-1.293684e-01,7.352959e-02,-1.342390e-01
1.050000,7.503308e-02,-1.307957e-01,7.463711e-02,-1.301148e-01,7.218046e-02,-1.350243e-01
1.060000,7.372513e-02,-1.315460e-01,7.332850e-02,-1.308612e-01,7.082345e-02,-1.357961e-01
1.070000,7.240967e-02,-1.322833e-01,7.201989e-02,-1.315814e-01,6.945867e-02,-1.365544e-01
1.080000,7.108683e-02,-1.330074e-01,7.069687e-02,-1.323016e-01,6.808628e-02,-1.372990e-01
1.090000,6.975676e-02,-1.337183e-01,6.937386e-02,-1.329953e-01,6.670640e-02,-1.380298e-01
1.100000,6.841958e-02,-1.344158e-01,6.803697e-02,-1.336890e-01,6.531918e-02,-1.387469e-01
1.110000,6.707542e-02,-1.351000e-01,6.670008e-02,-1.343560e-01,6.392475e-02,-1.394501e-01
1.120000,6.572442e-02,-1.357708e-01,6.534985e-02,-1.350230e-01,6.252325e-02,-1.401393e-01
1.130000,6.436671e-02,-1.364280e-01,6.399962e-02,-1.356630e-01,6.111483e-02,-1.408146e-01
1.140000,6.300243e-02,-1.370717e-01,6.263659e-02,-1.363030e-01,5.969962e-02,-1.414757e-01
1.150000,6.163171e-02,-1.377017e-01,6.127356e-02,-1.369158e-01,5.827776e-02,-1.421227e-01
1.160000,6.025469e-02,-1.383180e-01,5.989827e-02,-1.375285e-01,5.684941e-02,-1.427555e-01
1.170000,5.887151e-02,-1.389206e-01,5.852299e-02,-1.381137e-01,5.541469e-02,-1.433740e-01
1.180000,5.748231e-02,-1.395093e-01,5.713600e-02,-1.386990e-01,5.397376e-02,-1.439781e-01
1.190000,5.608722e-02,-1.400841e-01,5.574901e-02,-1.392565e-01,5.252675e-02,-1.445679e-01
1.200000,5.468637e-02,-1.406450e-01,5.435087e-02,-1.398139e-01,5.107382e-02,-1.451431e-01
1.210000,5.327992e-02,-1.411919e-01,5.295273e-02,-1.403435e-01,4.961511e-02,-1.457039e-01
1.220000,5.186801e-02,-1.417247e-01,5.154400e-02,-1.408730e-01,4.815076e-02,-1.462500e-01
1.230000,5.045076e-02,-1.422433e-01,5.013527e-02,-1.413743e-01,4.668092e-02,-1.467815e-01
1.240000,4.902833e-02,-1.427478e-01,4.871651e-02,-1.418757e-01,4.520574e-02,-1.472983e-01
1.250000,4.760085e-02,-1.432381e-01,4.729775e-02,-1.423487e-01,4.372537e-02,-1.478004e-01
1.260000,4.616847e-02,-1.437141e-01,4.586954e-02,-1.428217e-01,4.223995e-02,-1.482876e-01
1.270000,4.473133e-02,-1.441758e-01,4.444132e-02,-1.432661e-01,4.074964e-02,-1.487600e-01
1.280000,4.328957e-02,-1.446231e-01,4.300422e-02,-1.437105e-01,3.925457e-02,-1.492175e-01
1.290000,4.184334e-02,-1.450560e-01,4.156711e-02,-1.441262e-01,3.775491e-02,-1.496601e-01
1.300000,4.039278e-02,-1.454745e-01,4.012169e-02,-1.445418e-01,3.625080e-02,-1.500876e-01
1.310000,3.893803e-02,-1.458784e-01,3.867627e-02,-1.449286e-01,3.474240e-02,-1.505001e-01
1.320000,3.747925e-02,-1.462678e-01,3.722312e-02,-1.453153e-01,3.322985e-02,-1.508976e-01
1.330000,3.601657e-02,-1.466426e-01,3.576997e-02,-1.456730e-01,3.171330e-02,-1.512799e-01
1.340000,3.455014e-02,-1.470027e-01,3.430966e-02,-1.460307e-01,3.019291e-02,-1.516470e-01
1.350000,3.308012e-02,-1.473482e-01,3.284935e-02,-1.463592e-01,2.866884e-02,-1.519989e-01
1.360000,3.160663e-02,-1.476790e-01,3.138247e-02,-1.466877e-01,2.714122e-02,-1.523356e-01
1.370000,3.012984e-02,-1.479951e-01,2.991560e-02,-1.469869e-01,2.561022e-02,-1.526570e-01
1.380000,2.864989e-02,-1.482964e-01,2.844274e-02,-1.472860e-01,2.407599e-02,-1.529631e-01
1.390000,2.716693e-02,-1.485829e-01,2.696988e-02,-1.475557e-01,2.253869e-02,-1.532539e-01
1.400000,2.568110e-02,-1.488546e-01,2.549162e-02,-1.478254e-01,2.099846e-02,-1.535293e-01
1.410000,2.419255e-02,-1.491114e-01,2.401337e-02,-1.480656e-01,1.945547e-02,-1.537893e-01
1.420000,2.270144e-02,-1.493533e-01,2.253031e-02,-1.483057e-01,1.790986e-02,-1.540338e-01
1.430000,2.120791e-02,-1.495803e-01,2.104725e-02,-1.485162e-01,1.636179e-02,-1.542629e-01
1.440000,1.971210e-02,-1.497924e-01,1.955999e-02,-1.487267e-01,1.481142e-02,-1.544765e-01
1.450000,1.821418e-02,-1.499895e-01,1.807272e-02,-1.489074e-01,1.325891e-02,-1.546746e-01
1.460000,1.671429e-02,-1.501717e-01,1.658184e-02,-1.490881e-01,1.170440e-02,-1.548572e-01
1.470000,1.521257e-02,-1.503388e-01,1.509096e-02,-1.492390e-01,1.014806e-02,-1.550243e-01
1.480000,1.370918e-02,-1.504909e-01,1.359706e-02,-1.493899e-01,8.590043e-03,-1.551758e-01
1.490000,1.220427e-02,-1.506280e-01,1.210316e-02,-1.495110e-01,7.030500e-03,-1.553117e-01
1.500000,1.069799e-02,-1.507501e-01,1.060684e-02,-1.496320e-01,5.469592e-03,-1.554320e-01
1.510000,9.190491e-03,-1.508570e-01,9.110520e-03,-1.497231e-01,3.907475e-03,-1.555367e-01
1.520000,7.681921e-03,-1.509489e-01,7.612377e-03,-1.498142e-01,2.344305e-03,-1.556257e-01
1.530000,6.172431e-03,-1.510258e-01,6.114235e-03,-1.498753e-01,7.802408e-04,-1.556992e-01
1.540000,4.662174e-03,-1.510875e-01,4.614871e-03,-1.499365e-01,-7.845620e-04,-1.557570e-01
1.550000,3.151299e-03,-1.511341e-01,3.115506e-03,-1.499676e-01,-2.349946e-03,-1.557991e-01
1.560000,1.639958e-03,-1.511656e-01,1.615518e-03,-1.499988e-01,-3.915753e-03,-1.558256e-01
1.570000,1.283017e-04,-1.511820e-01,1.155296e-04,-1.500000e-01,-5.481827e-03,-1.558365e-01
1.580000,-1.383518e-03,-1.511833e-01,-1.384482e-03,-1.500011e-01,-7.048009e-03,-1.558317e-01
1.590000,-2.895352e-03,-1.511695e-01,-2.884493e-03,-1.499723e-01,-8.614144e-03,-1.558112e-01
1.600000,-4.407046e-03,-1.511405e-01,-4.383927e-03,-1.499434e-01,-1.018007e-02,-1.557750e-01
1.610000,-5.918451e-03,-1.510964e-01,-5.883361e-03,-1.498846e-01,-1.174564e-02,-1.557232e-01
1.620000,-7.429416e-03,-1.510373e-01,-7.381619e-03,-1.498258e-01,-1.331068e-02,-1.556558e-01
1.630000,-8.939788e-03,-1.509630e-01,-8.879876e-03,-1.497370e-01,-1.487505e-02,-1.555727e-01
1.640000,-1.044942e-02,-1.508736e-01,-1.037636e-02,-1.496482e-01,-1.643858e-02,-1.554739e-01
1.650000,-1.195815e-02,-1.507691e-01,-1.187284e-02,-1.495294e-01,-1.800112e-02,-1.553595e-01
1.660000,-1.346584e-02,-1.506495e-01,-1.336695e-02,-1.494107e-01,-1.956251e-02,-1.552295e-01
1.670000,-1.497234e-02,-1.505148e-01,-1.486105e-02,-1.492621e-01,-2.112259e-02,-1.550839e-01
1.680000,-1.647749e-02,-1.503651e-01,-1.635219e-02,-1.491135e-01,-2.268121e-02,-1.549227e-01
1.690000,-1.798114e-02,-1.502003e-01,-1.784332e-02,-1.489350e-01,-2.423821e-02,-1.547459e-01
1.700000,-1.948314e-02,-1.500205e-01,-1.933089e-02,-1.487566e-01,-2.579343e-02,-1.545535e-01
1.710000,-2.098335e-02,-1.498257e-01,-2.081846e-02,-1.485484e-01,-2.734672e-02,-1.543456e-01
1.720000,-2.248160e-02,-1.496159e-01,-2.230186e-02,-1.483402e-01,-2.889792e-02,-1.541221e-01
1.730000,-2.397776e-02,-1.493910e-01,-2.378526e-02,-1.481024e-01,-3.044687e-02,-1.538831e-01
1.740000,-2.547167e-02,-1.491513e-01,-2.526391e-02,-1.478645e-01,-3.199342e-02,-1.536286e-01
1.750000,-2.696319e-02,-1.488965e-01,-2.674255e-02,-1.475971e-01,-3.353741e-02,-1.533587e-01
1.760000,-2.845215e-02,-1.486269e-01,-2.821585e-02,-1.473297e-01,-3.507870e-02,-1.530733e-01
1.770000,-2.993842e-02,-1.483424e-01,-2.968914e-02,-1.470328e-01,-3.661711e-02,-1.527725e-01
1.780000,-3.142184e-02,-1.480430e-01,-3.115650e-02,-1.467359e-01,-3.815250e-02,-1.524564e-01
1.790000,-3.290227e-02,-1.477288e-01,-3.262386e-02,-1.464097e-01,-3.968471e-02,-1.521248e-01
1.800000,-3.437956e-02,-1.473998e-01,-3.408470e-02,-1.460834e-01,-4.121359e-02,-1.517780e-01
1.810000,-3.585356e-02,-1.470560e-01,-3.554553e-02,-1.457280e-01,-4.273898e-02,-1.514159e-01
1.820000,-3.732412e-02,-1.466974e-01,-3.699926e-02,-1.453725e-01,-4.426074e-02,-1.510385e-01
1.830000,-3.879109e-02,-1.463242e-01,-3.845298e-02,-1.449880e-01,-4.577870e-02,-1.506459e-01
1.840000,-4.025434e-02,-1.459363e-01,-3.989902e-02,-1.446035e-01,-4.729272e-02,-1.502381e-01
1.850000,-4.171370e-02,-1.455337e-01,-4.134505e-02,-1.441900e-01,-4.880263e-02,-1.498152e-01
1.860000,-4.316904e-02,-1.451166e-01,-4.278282e-02,-1.437766e-01,-5.030830e-02,-1.493771e-01
1.870000,-4.462020e-02,-1.446849e-01,-4.422058e-02,-1.433343e-01,-5.180957e-02,-1.489240e-01
1.880000,-4.606705e-02,-1.442387e-01,-4.564950e-02,-1.428921e-01,-5.330628e-02,-1.484559e-01
1.890000,-4.750944e-02,-1.437780e-01,-4.707842e-02,-1.424214e-01,-5.479829e-02,-1.479729e-01
1.900000,-4.894722e-02,-1.433029e-01,-4.849793e-02,-1.419506e-01,-5.628544e-02,-1.474749e-01
1.910000,-5.038025e-02,-1.428135e-01,-4.991744e-02,-1.414514e-01,-5.776758e-02,-1.469620e-01
1.920000,-5.180838e-02,-1.423097e-01,-5.132696e-02,-1.409522e-01,-5.924458e-02,-1.464344e-01
1.930000,-5.323148e-02,-1.417916e-01,-5.273648e-02,-1.404249e-01,-6.071627e-02,-1.458919e-01
1.940000,-5.464940e-02,-1.412593e-01,-5.413546e-02,-1.398975e-01,-6.218251e-02,-1.453348e-01
1.950000,-5.606199e-02,-1.407128e-01,-5.553443e-02,-1.393422e-01,-6.364314e-02,-1.447629e-01
1.960000,-5.746912e-02,-1.401522e-01,-5.692230e-02,-1.387868e-01,-6.509804e-02,-1.441765e-01
1.970000,-5.887064e-02,-1.395775e-01,-5.831017e-02,-1.382037e-01,-6.654703e-02,-1.435755e-01
1.980000,-6.026641e-02,-1.389888e-01,-5.968637e-02,-1.376206e-01,-6.798999e-02,-1.429601e-01
1.990000,-6.165630e-02,-1.383861e-01,-6.106258e-02,-1.370100e-01,-6.942676e-02,-1.423302e-01
2.000000,-6.304016e-02,-1.377695e-01,-6.242657e-02,-1.363994e-01,-7.085721e-02,-1.416859e-01
2.010000,-6.441786e-02,-1.371391e-01,-6.379057e-02,-1.357614e-01,-7.228117e-02,-1.410273e-01
2.020000,-6.578925e-02,-1.364950e-01,-6.514180e-02,-1.351235e-01,-7.369852e-02,-1.403545e-01
2.030000,-6.715420e-02,-1.358371e-01,-6.649304e-02,-1.344586e-01,-7.510911e-02,-1.396675e-01
2.040000,-6.851257e-02,-1.351655e-01,-6.783097e-02,-1.337937e-01,-7.651279e-02,-1.389664e-01
2.050000,-6.986422e-02,-1.344804e-01,-6.916891e-02,-1.331020e-01,-7.790943e-02,-1.382513e-01
2.060000,-7.120903e-02,-1.337818e-01,-7.049301e-02,-1.324103e-01,-7.929887e-02,-1.375222e-01
2.070000,-7.254685e-02,-1.330697e-01,-7.181712e-02,-1.316921e-01,-8.068099e-02,-1.367792e-01
2.080000,-7.387754e-02,-1.323442e-01,-7.312686e-02,-1.309740e-01,-8.205565e-02,-1.360224e-01
2.090000,-7.520098e-02,-1.316054e-01,-7.443660e-02,-1.302296e-01,-8.342270e-02,-1.352518e-01
2.100000,-7.651704e-02,-1.308534e-01,-7.573145e-02,-1.294852e-01,-8.478200e-02,-1.344676e-01
2.110000,-7.782557e-02,-1.300882e-01,-7.702630e-02,-1.287150e-01,-8.613342e-02,-1.336698e-01
2.120000,-7.912645e-02,-1.293100e-01,-7.830575e-02,-1.279447e-01,-8.747683e-02,-1.328585e-01
2.130000,-8.041955e-02,-1.285187e-01,-7.958519e-02,-1.271489e-01,-8.881208e-02,-1.320337e-01
2.140000,-8.170474e-02,-1.277145e-01,-8.084872e-02,-1.263530e-01,-9.013904e-02,-1.311956e-01
2.150000,-8.298189e-02,-1.268975e-01,-8.211225e-02,-1.255319e-01,-9.145757e-02,-1.303442e-01
2.160000,-8.425086e-02,-1.260677e-01,-8.335936e-02,-1.247108e-01,-9.276756e-02,-1.294796e-01
2.170000,-8.551154e-02,-1.252251e-01,-8.460647e-02,-1.238647e-01,-9.406885e-02,-1.286019e-01
2.180000,-8.676379e-02,-1.243700e-01,-8.583666e-02,-1.230186e-01,-9.536132e-02,-1.277112e-01
2.190000,-8.800749e-02,-1.235024e-01,-8.706684e-02,-1.221480e-01,-9.664484e-02,-1.268076e-01
2.200000,-8.924251e-02,-1.226223e-01,-8.827961e-02,-1.212773e-01,-9.791928e-02,-1.258912e-01
2.210000,-9.046874e-02,-1.217299e-01,-8.949239e-02,-1.203824e-01,-9.918450e-02,-1.249620e-01
2.220000,-9.168604e-02,-1.208252e-01,-9.068726e-02,-1.194874e-01,-1.004404e-01,-1.240201e-01
2.230000,-9.289429e-02,-1.199083e-01,-9.188214e-02,-1.185686e-01,-1.016868e-01,-1.230657e-01
2.240000,-9.409337e-02,-1.189794e-01,-9.305863e-02,-1.176498e-01,-1.029236e-01,-1.220989e-01
2.250000,-9.528317e-02,-1.180385e-01,-9.423513e-02,-1.167074e-01,-1.041508e-01,-1.211196e-01
2.260000,-9.646355e-02,-1.170856e-01,-9.539278e-02,-1.157651e-01,-1.053680e-01,-1.201281e-01
2.270000,-9.763441e-02,-1.161210e-01,-9.655043e-02,-1.147996e-01,-1.065753e-01,-1.191245e-01
2.280000,-9.879562e-02,-1.151447e-01,-9.768877e-02,-1.138341e-01,-1.077726e-01,-1.181087e-01
2.290000,-9.994706e-02,-1.141567e-01,-9.882712e-02,-1.128458e-01,-1.089596e-01,-1.170810e-01
2.300000,-1.010886e-01,-1.131572e-01,-9.994569e-02,-1.118575e-01,-1.101363e-01,-1.160414e-01
2.310000,-1.022202e-01,-1.121463e-01,-1.010643e-01,-1.108469e-01,-1.113025e-01,-1.149900e-01
2.320000,-1.033417e-01,-1.111241e-01,-1.021626e-01,-1.098363e-01,-1.124582e-01,-1.139270e-01
2.330000,-1.044529e-01,-1.100907e-01,-1.032610e-01,-1.088036e-01,-1.136031e-01,-1.128524e-01
2.340000,-1.055538e-01,-1.090462e-01,-1.043387e-01,-1.077710e-01,-1.147373e-01,-1.117664e-01
2.350000,-1.066443e-01,-1.079907e-01,-1.054164e-01,-1.067169e-01,-1.158606e-01,-1.106690e-01
2.360000,-1.077242e-01,-1.069242e-01,-1.064730e-01,-1.056627e-01,-1.169728e-01,-1.095604e-01
2.370000,-1.087934e-01,-1.058470e-01,-1.075297e-01,-1.045874e-01,-1.180739e-01,-1.084407e-01
2.380000,-1.098519e-01,-1.047590e-01,-1.085648e-01,-1.035121e-01,-1.191638e-01,-1.073099e-01
2.390000,-1.108995e-01,-1.036605e-01,-1.095999e-01,-1.024161e-01,-1.202423e-01,-1.061683e-01
2.400000,-1.119361e-01,-1.025515e-01,-1.106131e-01,-1.013201e-01,-1.213093e-01,-1.050159e-01
2.410000,-1.129616e-01,-1.014322e-01,-1.116263e-01,-1.002039e-01,-1.223647e-01,-1.038528e-01
2.420000,-1.139759e-01,-1.003026e-01,-1.126172e-01,-9.908759e-02,-1.234084e-01,-1.026791e-01
2.430000,-1.149790e-01,-9.916279e-02,-1.136081e-01,-9.795151e-02,-1.244404e-01,-1.014950e-01
