time,euler_theta,euler_w
1.530000,7.581308e-03,-1.486968e-01
1.540000,6.094340e-03,-1.487423e-01
1.550000,4.606918e-03,-1.487729e-01
1.560000,3.119189e-03,-1.487886e-01
1.570000,1.631302e-03,-1.487895e-01
1.580000,1.434075e-04,-1.487755e-01
1.590000,-1.344347e-03,-1.487466e-01
1.600000,-2.831813e-03,-1.487028e-01
1.610000,-4.318841e-03,-1.486442e-01
1.620000,-5.805282e-03,-1.485707e-01
1.630000,-7.290989e-03,-1.484823e-01
1.640000,-8.775812e-03,-1.483791e-01
1.650000,-1.025960e-02,-1.482611e-01
1.660000,-1.174222e-02,-1.481283e-01
1.670000,-1.322350e-02,-1.479807e-01
1.680000,-1.470331e-02,-1.478183e-01
1.690000,-1.618149e-02,-1.476411e-01
1.700000,-1.765790e-02,-1.474492e-01
1.710000,-1.913239e-02,-1.472426e-01
1.720000,-2.060482e-02,-1.470212e-01
1.730000,-2.207503e-02,-1.467852e-01
1.740000,-2.354288e-02,-1.465345e-01
1.750000,-2.500823e-02,-1.462692e-01
1.760000,-2.647092e-02,-1.459893e-01
1.770000,-2.793081e-02,-1.456948e-01
1.780000,-2.938776e-02,-1.453858e-01
1.790000,-3.084162e-02,-1.450623e-01
1.800000,-3.229224e-02,-1.447243e-01
1.810000,-3.373949e-02,-1.443719e-01
1.820000,-3.518320e-02,-1.440051e-01
1.830000,-3.662325e-02,-1.436239e-01
1.840000,-3.805949e-02,-1.432284e-01
1.850000,-3.949178e-02,-1.428186e-01
1.860000,-4.091996e-02,-1.423945e-01
1.870000,-4.234391e-02,-1.419563e-01
1.880000,-4.376347e-02,-1.415039e-01
1.890000,-4.517851e-02,-1.410374e-01
1.900000,-4.658888e-02,-1.405569e-01
1.910000,-4.799445e-02,-1.400624e-01
1.920000,-4.939508e-02,-1.395539e-01
1.930000,-5.079062e-02,-1.390315e-01
1.940000,-5.218093e-02,-1.384952e-01
1.950000,-5.356588e-02,-1.379452e-01
1.960000,-5.494533e-02,-1.373814e-01
1.970000,-5.631915e-02,-1.368039e-01
1.980000,-5.768719e-02,-1.362128e-01
1.990000,-5.904932e-02,-1.356082e-01
2.000000,-6.040540e-02,-1.349901e-01
2.010000,-6.175530e-02,-1.343585e-01
2.020000,-6.309888e-02,-1.337135e-01
2.030000,-6.443602e-02,-1.330553e-01
2.040000,-6.576657e-02,-1.323838e-01
2.050000,-6.709041e-02,-1.316991e-01
2.060000,-6.840740e-02,-1.310014e-01
2.070000,-6.971741e-02,-1.302906e-01
2.080000,-7.102032e-02,-1.295669e-01
2.090000,-7.231599e-02,-1.288302e-01
2.100000,-7.360429e-02,-1.280808e-01
2.110000,-7.488510e-02,-1.273187e-01
2.120000,-7.615829e-02,-1.265439e-01
2.130000,-7.742372e-02,-1.257565e-01
2.140000,-7.868129e-02,-1.249566e-01
2.150000,-7.993086e-02,-1.241443e-01
2.160000,-8.117230e-02,-1.233197e-01
2.170000,-8.240550e-02,-1.224828e-01
2.180000,-8.363032e-02,-1.216338e-01
2.190000,-8.484666e-02,-1.207727e-01
2.200000,-8.605439e-02,-1.198996e-01
2.210000,-8.725339e-02,-1.190146e-01
2.220000,-8.844353e-02,-1.181178e-01
2.230000,-8.962471e-02,-1.172093e-01
2.240000,-9.079680e-02,-1.162892e-01
2.250000,-9.195969e-02,-1.153575e-01
2.260000,-9.311327e-02,-1.144144e-01
2.270000,-9.425741e-02,-1.134599e-01
2.280000,-9.539201e-02,-1.124942e-01
2.290000,-9.651695e-02,-1.115174e-01
2.300000,-9.763213e-02,-1.105295e-01
2.310000,-9.873742e-02,-1.095306e-01
2.320000,-9.983273e-02,-1.085209e-01
2.330000,-1.009179e-01,-1.075004e-01
2.340000,-1.019929e-01,-1.064693e-01
2.350000,-1.030576e-01,-1.054277e-01
2.360000,-1.041119e-01,-1.043756e-01
2.370000,-1.051557e-01,-1.033132e-01
2.380000,-1.061888e-01,-1.022406e-01
2.390000,-1.072112e-01,-1.011579e-01
2.400000,-1.082228e-01,-1.000652e-01
2.410000,-1.092234e-01,-9.896253e-02
2.420000,-1.102131e-01,-9.785012e-02
2.430000,-1.111916e-01,-9.672804e-02
2.440000,-1.121588e-01,-9.559640e-02
2.450000,-1.131148e-01,-9.445532e-02
2.460000,-1.140594e-01,-9.330492e-02
2.470000,-1.149924e-01,-9.214530e-02
2.480000,-1.159139e-01,-9.097659e-02
2.490000,-1.168236e-01,-8.979890e-02
2.500000,-1.177216e-01,-8.861236e-02
2.510000,-1.186077e-01,-8.741708e-02
2.520000,-1.194819e-01,-8.621318e-02
2.530000,-1.203440e-01,-8.500078e-02
2.540000,-1.211941e-01,-8.378001e-02
2.550000,-1.220319e-01,-8.255099e-02
2.560000,-1.228574e-01,-8.131384e-02
2.570000,-1.236705e-01,-8.006869e-02
2.580000,-1.244712e-01,-7.881566e-02
2.590000,-1.252593e-01,-7.755488e-02
2.600000,-1.260349e-01,-7.628648e-02
2.610000,-1.267978e-01,-7.501058e-02
2.620000,-1.275479e-01,-7.372731e-02
2.630000,-1.282851e-01,-7.243680e-02
2.640000,-1.290095e-01,-7.113918e-02
2.650000,-1.297209e-01,-6.983458e-02
2.660000,-1.304192e-01,-6.852313e-02
2.670000,-1.311045e-01,-6.720497e-02
2.680000,-1.317765e-01,-6.588022e-02
2.690000,-1.324353e-01,-6.454903e-02
2.700000,-1.330808e-01,-6.321151e-02
2.710000,-1.337129e-01,-6.186782e-02
2.720000,-1.343316e-01,-6.051808e-02
2.730000,-1.349368e-01,-5.916242e-02
2.740000,-1.355284e-01,-5.780099e-02
2.750000,-1.361064e-01,-5.643393e-02
2.760000,-1.366708e-01,-5.506136e-02
2.770000,-1.372214e-01,-5.368342e-02
2.780000,-1.377582e-01,-5.230026e-02
2.790000,-1.382812e-01,-5.091202e-02
2.800000,-1.387903e-01,-4.951883e-02
2.810000,-1.392855e-01,-4.812083e-02
2.820000,-1.397667e-01,-4.671816e-02
2.830000,-1.402339e-01,-4.531097e-02
2.840000,-1.406870e-01,-4.389939e-02
2.850000,-1.411260e-01,-4.248357e-02
2.860000,-1.415509e-01,-4.106365e-02
2.870000,-1.419615e-01,-3.963977e-02
2.880000,-1.423579e-01,-3.821208e-02
2.890000,-1.427400e-01,-3.678071e-02
2.900000,-1.431078e-01,-3.534581e-02
2.910000,-1.434613e-01,-3.390752e-02
2.920000,-1.438003e-01,-3.246600e-02
2.930000,-1.441250e-01,-3.102138e-02
2.940000,-1.444352e-01,-2.957380e-02
2.950000,-1.447310e-01,-2.812342e-02
2.960000,-1.450122e-01,-2.667038e-02
2.970000,-1.452789e-01,-2.521482e-02
2.980000,-1.455310e-01,-2.375689e-02
2.990000,-1.457686e-01,-2.229673e-02
3.000000,-1.459916e-01,-2.083450e-02
3.010000,-1.461999e-01,-1.937034e-02
3.020000,-1.463936e-01,-1.790439e-02
3.030000,-1.465727e-01,-1.643680e-02
3.040000,-1.467370e-01,-1.496773e-02
3.050000,-1.468867e-01,-1.349730e-02
3.060000,-1.470217e-01,-1.202568e-02
3.070000,-1.471419e-01,-1.055302e-02
3.080000,-1.472475e-01,-9.079445e-03
3.090000,-1.473383e-01,-7.605119e-03
3.100000,-1.474143e-01,-6.130186e-03
3.110000,-1.474756e-01,-4.654793e-03
3.120000,-1.475222e-01,-3.179087e-03
3.130000,-1.475540e-01,-1.703217e-03
3.140000,-1.475710e-01,-2.273305e-04
3.150000,-1.475733e-01,1.248426e-03
3.160000,-1.475608e-01,2.723904e-03
3.170000,-1.475335e-01,4.198957e-03
3.180000,-1.474916e-01,5.673436e-03
3.190000,-1.474348e-01,7.147195e-03
3.200000,-1.473634e-01,8.620086e-03
3.210000,-1.472772e-01,1.009196e-02
3.220000,-1.471762e-01,1.156268e-02
3.230000,-1.470606e-01,1.303208e-02
3.240000,-1.469303e-01,1.450003e-02
3.250000,-1.467853e-01,1.596638e-02
3.260000,-1.466256e-01,1.743097e-02
3.270000,-1.464513e-01,1.889368e-02
3.280000,-1.462624e-01,2.035434e-02
3.290000,-1.460588e-01,2.181281e-02
3.300000,-1.458407e-01,2.326895e-02
3.310000,-1.456080e-01,2.472262e-02
3.320000,-1.453608e-01,2.617366e-02
3.330000,-1.450990e-01,2.762193e-02
3.340000,-1.448228e-01,2.906729e-02
3.350000,-1.445322e-01,3.050959e-02
3.360000,-1.442271e-01,3.194869e-02
3.370000,-1.439076e-01,3.338445e-02
3.380000,-1.435737e-01,3.481672e-02
3.390000,-1.432256e-01,3.624536e-02
3.400000,-1.428631e-01,3.767022e-02
3.410000,-1.424864e-01,3.909117e-02
3.420000,-1.420955e-01,4.050807e-02
3.430000,-1.416904e-01,4.192077e-02
3.440000,-1.412712e-01,4.332912e-02
3.450000,-1.408379e-01,4.473300e-02
3.460000,-1.403906e-01,4.613226e-02
3.470000,-1.399293e-01,4.752676e-02
3.480000,-1.394540e-01,4.891636e-02
3.490000,-1.389648e-01,5.030093e-02
3.500000,-1.384618e-01,5.168032e-02
3.510000,-1.379450e-01,5.305441e-02
3.520000,-1.374145e-01,5.442304e-02
3.530000,-1.368702e-01,5.578609e-02
3.540000,-1.363124e-01,5.714342e-02
3.550000,-1.357410e-01,5.849489e-02
3.560000,-1.351560e-01,5.984038e-02
3.570000,-1.345576e-01,6.117974e-02
3.580000,-1.339458e-01,6.251284e-02
3.590000,-1.333207e-01,6.383955e-02
3.600000,-1.326823e-01,6.515974e-02
3.610000,-1.320307e-01,6.647328e-02
3.620000,-1.313659e-01,6.778004e-02
3.630000,-1.306881e-01,6.907988e-02
3.640000,-1.299973e-01,7.037268e-02
3.650000,-1.292936e-01,7.165830e-02
3.660000,-1.285770e-01,7.293663e-02
3.670000,-1.278477e-01,7.420753e-02
3.680000,-1.271056e-01,7.547088e-02
3.690000,-1.263509e-01,7.672655e-02
3.700000,-1.255836e-01,7.797441e-02
3.710000,-1.248039e-01,7.921435e-02
3.720000,-1.240117e-01,8.044624e-02
3.730000,-1.232073e-01,8.166996e-02
3.740000,-1.223906e-01,8.288538e-02
3.750000,-1.215617e-01,8.409239e-02
3.760000,-1.207208e-01,8.529086e-02
3.770000,-1.198679e-01,8.648068e-02
3.780000,-1.190031e-01,8.766173e-02
3.790000,-1.181265e-01,8.883389e-02
3.800000,-1.172381e-01,8.999704e-02
3.810000,-1.163382e-01,9.115107e-02
3.820000,-1.154266e-01,9.229587e-02
3.830000,-1.145037e-01,9.343132e-02
3.840000,-1.135694e-01,9.455731e-02
3.850000,-1.126238e-01,9.567373e-02
3.860000,-1.116671e-01,9.678046e-02
3.870000,-1.106993e-01,9.787740e-02
3.880000,-1.097205e-01,9.896444e-02
3.890000,-1.087308e-01,1.000415e-01
3.900000,-1.077304e-01,1.011084e-01
3.910000,-1.067193e-01,1.021651e-01
3.920000,-1.056977e-01,1.032114e-01
3.930000,-1.046656e-01,1.042474e-01
3.940000,-1.036231e-01,1.052728e-01
3.950000,-1.025704e-01,1.062875e-01
3.960000,-1.015075e-01,1.072916e-01
3.970000,-1.004346e-01,1.082848e-01
3.980000,-9.935173e-02,1.092670e-01
3.990000,-9.825906e-02,1.102383e-01
4.000000,-9.715668e-02,1.111984e-01
4.010000,-9.604469e-02,1.121473e-01
4.020000,-9.492322e-02,1.130849e-01
4.030000,-9.379237e-02,1.140111e-01
4.040000,-9.265226e-02,1.149257e-01
4.050000,-9.150300e-02,1.158288e-01
4.060000,-9.034472e-02,1.167202e-01
4.070000,-8.917751e-02,1.175999e-01
4.080000,-8.800152e-02,1.184677e-01
4.090000,-8.681684e-02,1.193236e-01
4.100000,-8.562360e-02,1.201674e-01
4.110000,-8.442193e-02,1.209991e-01
4.120000,-8.321194e-02,1.218187e-01
4.130000,-8.199375e-02,1.226260e-01
4.140000,-8.076749e-02,1.234209e-01
4.150000,-7.953328e-02,1.242034e-01
4.160000,-7.829125e-02,1.249734e-01
4.170000,-7.704151e-02,1.257309e-01
4.180000,-7.578420e-02,1.264756e-01
4.190000,-7.451945e-02,1.272077e-01
4.200000,-7.324737e-02,1.279270e-01
4.210000,-7.196810e-02,1.286334e-01
4.220000,-7.068177e-02,1.293268e-01
4.230000,-6.938850e-02,1.300073e-01
4.240000,-6.808843e-02,1.306746e-01
4.250000,-6.678168e-02,1.313289e-01
4.260000,-6.546839e-02,1.319699e-01
4.270000,-6.414869e-02,1.325977e-01
4.280000,-6.282271e-02,1.332122e-01
4.290000,-6.149059e-02,1.338132e-01
4.300000,-6.015246e-02,1.344009e-01
4.310000,-5.880845e-02,1.349750e-01
4.320000,-5.745870e-02,1.355355e-01
4.330000,-5.610335e-02,1.360825e-01
4.340000,-5.474252e-02,1.366158e-01
4.350000,-5.337636e-02,1.371354e-01
4.360000,-5.200501e-02,1.376412e-01
4.370000,-5.062860e-02,1.381332e-01
4.380000,-4.924727e-02,1.386113e-01
4.390000,-4.786115e-02,1.390755e-01
4.400000,-4.647040e-02,1.395258e-01
4.410000,-4.507514e-02,1.399620e-01
4.420000,-4.367552e-02,1.403842e-01
4.430000,-4.227168e-02,1.407924e-01
4.440000,-4.086376e-02,1.411864e-01
4.450000,-3.945189e-02,1.415662e-01
4.460000,-3.803623e-02,1.419319e-01
4.470000,-3.661691e-02,1.422833e-01
4.480000,-3.519408e-02,1.426205e-01
4.490000,-3.376787e-02,1.429433e-01
4.500000,-3.233844e-02,1.432519e-01
4.510000,-3.090592e-02,1.435461e-01
4.520000,-2.947046e-02,1.438258e-01
4.530000,-2.803220e-02,1.440912e-01
4.540000,-2.659129e-02,1.443422e-01
4.550000,-2.514787e-02,1.445787e-01
4.560000,-2.370208e-02,1.448007e-01
4.570000,-2.225407e-02,1.450082e-01
4.580000,-2.080399e-02,1.452011e-01
4.590000,-1.935198e-02,1.453796e-01
4.600000,-1.789819e-02,1.455435e-01
4.610000,-1.644275e-02,1.456928e-01
4.620000,-1.498582e-02,1.458275e-01
4.630000,-1.352755e-02,1.459476e-01
4.640000,-1.206807e-02,1.460531e-01
4.650000,-1.060754e-02,1.461440e-01
4.660000,-9.146100e-03,1.462203e-01
4.670000,-7.683897e-03,1.462820e-01
4.680000,-6.221077e-03,1.463290e-01
4.690000,-4.757787e-03,1.463614e-01
4.700000,-3.294173e-03,1.463791e-01
4.710000,-1.830382e-03,1.463822e-01
4.720000,-3.665600e-04,1.463707e-01
4.730000,1.097147e-03,1.463445e-01
4.740000,2.560592e-03,1.463037e-01
4.750000,4.023629e-03,1.462483e-01
4.760000,5.486111e-03,1.461782e-01
4.770000,6.947893e-03,1.460935e-01
4.780000,8.408829e-03,1.459943e-01
4.790000,9.868771e-03,1.458804e-01
4.800000,1.132758e-02,1.457520e-01
4.810000,1.278510e-02,1.456090e-01
4.820000,1.424119e-02,1.454515e-01
4.830000,1.569570e-02,1.452794e-01
4.840000,1.714849e-02,1.450928e-01
4.850000,1.859942e-02,1.448918e-01
4.860000,2.004834e-02,1.446762e-01
4.870000,2.149510e-02,1.444462e-01
4.880000,2.293956e-02,1.442018e-01
4.890000,2.438158e-02,1.439431e-01
4.900000,2.582101e-02,1.436699e-01
4.910000,2.725771e-02,1.433824e-01
4.920000,2.869154e-02,1.430806e-01
4.930000,3.012234e-02,1.427645e-01
4.940000,3.154999e-02,1.424342e-01
4.950000,3.297433e-02,1.420896e-01
4.960000,3.439523e-02,1.417309e-01
4.970000,3.581253e-02,1.413581e-01
4.980000,3.722612e-02,1.409711e-01
4.990000,3.863583e-02,1.405701e-01
5.000000,4.004153e-02,1.401551e-01
5.010000,4.144308e-02,1.397261e-01
5.020000,4.284034e-02,1.392832e-01
5.030000,4.423317e-02,1.388264e-01
5.040000,4.562144e-02,1.383558e-01
5.050000,4.700499e-02,1.378713e-01
5.060000,4.838371e-02,1.373732e-01
5.070000,4.975744e-02,1.368613e-01
5.080000,5.112605e-02,1.363359e-01
5.090000,5.248941e-02,1.357968e-01
5.100000,5.384738e-02,1.352442e-01
5.110000,5.519982e-02,1.346782e-01
5.120000,5.654660e-02,1.340987e-01
5.130000,5.788759e-02,1.335059e-01
5.140000,5.922265e-02,1.328998e-01
5.150000,6.055165e-02,1.322805e-01
5.160000,6.187445e-02,1.316480e-01
5.170000,6.319093e-02,1.310024e-01
5.180000,6.450096e-02,1.303438e-01
5.190000,6.580440e-02,1.296722e-01
5.200000,6.710112e-02,1.289878e-01
5.210000,6.839100e-02,1.282904e-01
5.220000,6.967390e-02,1.275804e-01
5.230000,7.094970e-02,1.268576e-01
5.240000,7.221828e-02,1.261223e-01
5.250000,7.347950e-02,1.253744e-01
5.260000,7.473325e-02,1.246140e-01
5.270000,7.597939e-02,1.238413e-01
5.280000,7.721780e-02,1.230562e-01
5.290000,7.844836e-02,1.222590e-01
5.300000,7.967095e-02,1.214496e-01
5.310000,8.088545e-02,1.206281e-01
5.320000,8.209173e-02,1.197947e-01
5.330000,8.328968e-02,1.189493e-01
5.340000,8.447917e-02,1.180922e-01
5.350000,8.566009e-02,1.172233e-01
5.360000,8.683232e-02,1.163428e-01
5.370000,8.799575e-02,1.154508e-01
5.380000,8.915026e-02,1.145473e-01
5.390000,9.029573e-02,1.136324e-01
5.400000,9.143205e-02,1.127063e-01
5.410000,9.255912e-02,1.117690e-01
5.420000,9.367681e-02,1.108206e-01
5.430000,9.478501e-02,1.098612e-01
5.440000,9.588363e-02,1.088910e-01
5.450000,9.697254e-02,1.079100e-01
5.460000,9.805164e-02,1.069182e-01
5.470000,9.912082e-02,1.059159e-01
5.480000,1.001800e-01,1.049031e-01
5.490000,1.012290e-01,1.038799e-01
5.500000,1.022678e-01,1.028465e-01
5.510000,1.032963e-01,1.018028e-01
5.520000,1.043143e-01,1.007491e-01
5.530000,1.053218e-01,9.968541e-02
5.540000,1.063186e-01,9.861187e-02
5.550000,1.073048e-01,9.752858e-02
5.560000,1.082800e-01,9.643565e-02
5.570000,1.092444e-01,9.533319e-02
5.580000,1.101977e-01,9.422131e-02
5.590000,1.111400e-01,9.310012e-02
5.600000,1.120710e-01,9.196974e-02
5.610000,1.129906e-01,9.083028e-02
5.620000,1.138990e-01,8.968186e-02
5.630000,1.147958e-01,8.852459e-02
5.640000,1.156810e-01,8.735858e-02
5.650000,1.165546e-01,8.618396e-02
5.660000,1.174164e-01,8.500084e-02
5.670000,1.182665e-01,8.380935e-02
5.680000,1.191045e-01,8.260960e-02
5.690000,1.199306e-01,8.140171e-02
5.700000,1.207447e-01,8.018581e-02
5.710000,1.215465e-01,7.896201e-02
5.720000,1.223361e-01,7.773045e-02
5.730000,1.231134e-01,7.649124e-02
5.740000,1.238784e-01,7.524451e-02
5.750000,1.246308e-01,7.399039e-02
5.760000,1.253707e-01,7.272900e-02
5.770000,1.260980e-01,7.146046e-02
5.780000,1.268126e-01,7.018491e-02
5.790000,1.275144e-01,6.890248e-02
5.800000,1.282035e-01,6.761329e-02
5.810000,1.288796e-01,6.631747e-02
5.820000,1.295428e-01,6.501515e-02
5.830000,1.301929e-01,6.370647e-02
5.840000,1.308300e-01,6.239155e-02
5.850000,1.314539e-01,6.107053e-02
5.860000,1.320646e-01,5.974354e-02
5.870000,1.326620e-01,5.841071e-02
5.880000,1.332462e-01,5.707219e-02
5.890000,1.338169e-01,5.572809e-02
5.900000,1.343742e-01,5.437856e-02
5.910000,1.349179e-01,5.302373e-02
5.920000,1.354482e-01,5.166374e-02
5.930000,1.359648e-01,5.029873e-02
5.940000,1.364678e-01,4.892882e-02
5.950000,1.369571e-01,4.755417e-02
5.960000,1.374326e-01,4.617490e-02
5.970000,1.378944e-01,4.479116e-02
5.980000,1.383423e-01,4.340309e-02
5.990000,1.387763e-01,4.201082e-02
6.000000,1.391964e-01,4.061449e-02
6.010000,1.396026e-01,3.921424e-02
6.020000,1.399947e-01,3.781022e-02
6.030000,1.403728e-01,3.640257e-02
6.040000,1.407369e-01,3.499142e-02
6.050000,1.410868e-01,3.357692e-02
6.060000,1.414225e-01,3.215920e-02
6.070000,1.417441e-01,3.073842e-02
6.080000,1.420515e-01,2.931471e-02
6.090000,1.423447e-01,2.788822e-02
6.100000,1.426235e-01,2.645909e-02
6.110000,1.428881e-01,2.502746e-02
6.120000,1.431384e-01,2.359348e-02
6.130000,1.433743e-01,2.215728e-02
6.140000,1.435959e-01,2.071902e-02
6.150000,1.438031e-01,1.927884e-02
6.160000,1.439959e-01,1.783688e-02
6.170000,1.441743e-01,1.639328e-02
6.180000,1.443382e-01,1.494820e-02
6.190000,1.444877e-01,1.350177e-02
6.200000,1.446227e-01,1.205414e-02
6.210000,1.447432e-01,1.060545e-02
6.220000,1.448493e-01,9.155858e-03
6.230000,1.449408e-01,7.705498e-03
6.240000,1.450179e-01,6.254519e-03
6.250000,1.450804e-01,4.803064e-03
6.260000,1.451285e-01,3.351281e-03
6.270000,1.451620e-01,1.899313e-03
6.280000,1.451810e-01,4.473055e-04
6.290000,1.451855e-01,-1.004595e-03
6.300000,1.451754e-01,-2.456245e-03
6.310000,1.451508e-01,-3.907499e-03
6.320000,1.451118e-01,-5.358210e-03
6.330000,1.450582e-01,-6.808236e-03
6.340000,1.449901e-01,-8.257430e-03
