time,rk4_theta,rk4_w
0.450000,1.349012e-01,-6.694226e-02
0.460000,1.342284e-01,-6.831370e-02
0.470000,1.335418e-01,-6.967786e-02
0.480000,1.328416e-01,-7.103459e-02
0.490000,1.321277e-01,-7.238377e-02
0.500000,1.314002e-01,-7.372526e-02
0.510000,1.306592e-01,-7.505894e-02
0.520000,1.299049e-01,-7.638466e-02
0.530000,1.291372e-01,-7.770229e-02
0.540000,1.283563e-01,-7.901172e-02
0.550000,1.275622e-01,-8.031280e-02
0.560000,1.267550e-01,-8.160542e-02
0.570000,1.259349e-01,-8.288944e-02
0.580000,1.251018e-01,-8.416473e-02
0.590000,1.242560e-01,-8.543118e-02
0.600000,1.233974e-01,-8.668865e-02
0.610000,1.225261e-01,-8.793703e-02
0.620000,1.216424e-01,-8.917618e-02
0.630000,1.207461e-01,-9.040600e-02
0.640000,1.198375e-01,-9.162635e-02
0.650000,1.189167e-01,-9.283712e-02
0.660000,1.179836e-01,-9.403819e-02
0.670000,1.170385e-01,-9.522945e-02
0.680000,1.160815e-01,-9.641076e-02
0.690000,1.151125e-01,-9.758203e-02
0.700000,1.141318e-01,-9.874313e-02
0.710000,1.131394e-01,-9.989396e-02
0.720000,1.121355e-01,-1.010344e-01
0.730000,1.111201e-01,-1.021643e-01
0.740000,1.100933e-01,-1.032836e-01
0.750000,1.090553e-01,-1.043922e-01
0.760000,1.080061e-01,-1.054900e-01
0.770000,1.069459e-01,-1.065768e-01
0.780000,1.058748e-01,-1.076526e-01
0.790000,1.047929e-01,-1.087173e-01
0.800000,1.037003e-01,-1.097707e-01
0.810000,1.025970e-01,-1.108127e-01
0.820000,1.014834e-01,-1.118433e-01
0.830000,1.003593e-01,-1.128623e-01
0.840000,9.922503e-02,-1.138697e-01
0.850000,9.808062e-02,-1.148653e-01
0.860000,9.692620e-02,-1.158491e-01
0.870000,9.576190e-02,-1.168209e-01
0.880000,9.458783e-02,-1.177807e-01
0.890000,9.340412e-02,-1.187283e-01
0.900000,9.221088e-02,-1.196638e-01
0.910000,9.100824e-02,-1.205869e-01
0.920000,8.979632e-02,-1.214976e-01
0.930000,8.857525e-02,-1.223959e-01
0.940000,8.734515e-02,-1.232816e-01
0.950000,8.610615e-02,-1.241546e-01
0.960000,8.485837e-02,-1.250148e-01
0.970000,8.360195e-02,-1.258623e-01
0.980000,8.233701e-02,-1.266968e-01
0.990000,8.106369e-02,-1.275184e-01
1.000000,7.978211e-02,-1.283268e-01
1.010000,7.849240e-02,-1.291222e-01
1.020000,7.719470e-02,-1.299043e-01
1.030000,7.588914e-02,-1.306731e-01
1.040000,7.457586e-02,-1.314286e-01
1.050000,7.325498e-02,-1.321706e-01
1.060000,7.192664e-02,-1.328991e-01
1.070000,7.059098e-02,-1.336140e-01
1.080000,6.924814e-02,-1.343153e-01
1.090000,6.789825e-02,-1.350029e-01
1.100000,6.654145e-02,-1.356767e-01
1.110000,6.517787e-02,-1.363367e-01
1.120000,6.380767e-02,-1.369827e-01
1.130000,6.243097e-02,-1.376148e-01
1.140000,6.104792e-02,-1.382329e-01
1.150000,5.965865e-02,-1.388369e-01
1.160000,5.826332e-02,-1.394268e-01
1.170000,5.686206e-02,-1.400024e-01
1.180000,5.545501e-02,-1.405639e-01
1.190000,5.404232e-02,-1.411110e-01
1.200000,5.262413e-02,-1.416438e-01
1.210000,5.120059e-02,-1.421621e-01
1.220000,4.977183e-02,-1.426661e-01
1.230000,4.833801e-02,-1.431555e-01
1.240000,4.689928e-02,-1.436305e-01
1.250000,4.545577e-02,-1.440908e-01
1.260000,4.400763e-02,-1.445365e-01
1.270000,4.255501e-02,-1.449676e-01
1.280000,4.109807e-02,-1.453839e-01
1.290000,3.963693e-02,-1.457855e-01
1.300000,3.817176e-02,-1.461724e-01
1.310000,3.670271e-02,-1.465444e-01
1.320000,3.522991e-02,-1.469016e-01
1.330000,3.375353e-02,-1.472440e-01
1.340000,3.227370e-02,-1.475714e-01
1.350000,3.079058e-02,-1.478839e-01
1.360000,2.930432e-02,-1.481815e-01
1.370000,2.781508e-02,-1.484640e-01
1.380000,2.632299e-02,-1.487316e-01
1.390000,2.482821e-02,-1.489841e-01
1.400000,2.333089e-02,-1.492216e-01
1.410000,2.183119e-02,-1.494440e-01
1.420000,2.032925e-02,-1.496514e-01
1.430000,1.882523e-02,-1.498436e-01
1.440000,1.731928e-02,-1.500207e-01
1.450000,1.581155e-02,-1.501827e-01
1.460000,1.430218e-02,-1.503296e-01
1.470000,1.279135e-02,-1.504613e-01
1.480000,1.127919e-02,-1.505778e-01
1.490000,9.765853e-03,-1.506792e-01
1.500000,8.251502e-03,-1.507654e-01
1.510000,6.736285e-03,-1.508364e-01
1.520000,5.220353e-03,-1.508923e-01
1.530000,3.703860e-03,-1.509330e-01
1.540000,2.186959e-03,-1.509585e-01
1.550000,6.698011e-04,-1.509688e-01
1.560000,-8.474603e-04,-1.509639e-01
1.570000,-2.364673e-03,-1.509439e-01
1.580000,-3.881684e-03,-1.509087e-01
1.590000,-5.398342e-03,-1.508584e-01
1.600000,-6.914494e-03,-1.507929e-01
1.610000,-8.429988e-03,-1.507123e-01
1.620000,-9.944672e-03,-1.506166e-01
1.630000,-1.145839e-02,-1.505057e-01
1.640000,-1.297100e-02,-1.503798e-01
1.650000,-1.448234e-02,-1.502388e-01
1.660000,-1.599227e-02,-1.500828e-01
1.670000,-1.750063e-02,-1.499117e-01
1.680000,-1.900726e-02,-1.497256e-01
1.690000,-2.051203e-02,-1.495245e-01
1.700000,-2.201478e-02,-1.493085e-01
1.710000,-2.351535e-02,-1.490775e-01
1.720000,-2.501361e-02,-1.488316e-01
1.730000,-2.650939e-02,-1.485708e-01
1.740000,-2.800255e-02,-1.482952e-01
1.750000,-2.949294e-02,-1.480048e-01
1.760000,-3.098041e-02,-1.476996e-01
1.770000,-3.246482e-02,-1.473796e-01
1.780000,-3.394601e-02,-1.470450e-01
1.790000,-3.542384e-02,-1.466956e-01
1.800000,-3.689815e-02,-1.463316e-01
1.810000,-3.836881e-02,-1.459531e-01
1.820000,-3.983566e-02,-1.455600e-01
1.830000,-4.129856e-02,-1.451523e-01
1.840000,-4.275737e-02,-1.447303e-01
1.850000,-4.421193e-02,-1.442938e-01
1.860000,-4.566211e-02,-1.438429e-01
1.870000,-4.710775e-02,-1.433777e-01
1.880000,-4.854872e-02,-1.428983e-01
1.890000,-4.998488e-02,-1.424046e-01
1.900000,-5.141607e-02,-1.418968e-01
1.910000,-5.284215e-02,-1.413749e-01
1.920000,-5.426299e-02,-1.408390e-01
1.930000,-5.567845e-02,-1.402890e-01
1.940000,-5.708838e-02,-1.397252e-01
1.950000,-5.849264e-02,-1.391474e-01
1.960000,-5.989109e-02,-1.385559e-01
1.970000,-6.128360e-02,-1.379506e-01
1.980000,-6.267003e-02,-1.373316e-01
1.990000,-6.405024e-02,-1.366991e-01
2.000000,-6.542408e-02,-1.360530e-01
2.010000,-6.679144e-02,-1.353934e-01
2.020000,-6.815217e-02,-1.347204e-01
2.030000,-6.950613e-02,-1.340341e-01
2.040000,-7.085319e-02,-1.333345e-01
2.050000,-7.219323e-02,-1.326218e-01
2.060000,-7.352610e-02,-1.318959e-01
2.070000,-7.485168e-02,-1.311570e-01
2.080000,-7.616983e-02,-1.304052e-01
2.090000,-7.748042e-02,-1.296405e-01
2.100000,-7.878333e-02,-1.288630e-01
2.110000,-8.007842e-02,-1.280728e-01
2.120000,-8.136558e-02,-1.272699e-01
2.130000,-8.264466e-02,-1.264546e-01
2.140000,-8.391555e-02,-1.256267e-01
2.150000,-8.517812e-02,-1.247865e-01
2.160000,-8.643225e-02,-1.239340e-01
2.170000,-8.767780e-02,-1.230694e-01
2.180000,-8.891467e-02,-1.221926e-01
2.190000,-9.014273e-02,-1.213038e-01
2.200000,-9.136185e-02,-1.204031e-01
2.210000,-9.257192e-02,-1.194906e-01
2.220000,-9.377282e-02,-1.185663e-01
2.230000,-9.496443e-02,-1.176304e-01
2.240000,-9.614664e-02,-1.166830e-01
2.250000,-9.731932e-02,-1.157242e-01
2.260000,-9.848237e-02,-1.147540e-01
2.270000,-9.963567e-02,-1.137726e-01
2.280000,-1.007791e-01,-1.127801e-01
2.290000,-1.019126e-01,-1.117765e-01
2.300000,-1.030359e-01,-1.107620e-01
2.310000,-1.041491e-01,-1.097367e-01
2.320000,-1.052520e-01,-1.087007e-01
2.330000,-1.063444e-01,-1.076540e-01
2.340000,-1.074264e-01,-1.065969e-01
2.350000,-1.084977e-01,-1.055294e-01
2.360000,-1.095583e-01,-1.044516e-01
2.370000,-1.106080e-01,-1.033637e-01
2.380000,-1.116469e-01,-1.022657e-01
2.390000,-1.126747e-01,-1.011577e-01
2.400000,-1.136913e-01,-1.000400e-01
2.410000,-1.146967e-01,-9.891251e-02
2.420000,-1.156908e-01,-9.777545e-02
2.430000,-1.166735e-01,-9.662891e-02
2.440000,-1.176446e-01,-9.547302e-02
2.450000,-1.186041e-01,-9.430788e-02
2.460000,-1.195519e-01,-9.313363e-02
2.470000,-1.204879e-01,-9.195038e-02
2.480000,-1.214121e-01,-9.075825e-02
2.490000,-1.223242e-01,-8.955738e-02
2.500000,-1.232243e-01,-8.834787e-02
2.510000,-1.241122e-01,-8.712985e-02
2.520000,-1.249878e-01,-8.590346e-02
2.530000,-1.258512e-01,-8.466881e-02
2.540000,-1.267021e-01,-8.342603e-02
2.550000,-1.275406e-01,-8.217525e-02
2.560000,-1.283664e-01,-8.091660e-02
2.570000,-1.291797e-01,-7.965020e-02
2.580000,-1.299802e-01,-7.837619e-02
2.590000,-1.307679e-01,-7.709469e-02
2.600000,-1.315427e-01,-7.580585e-02
2.610000,-1.323045e-01,-7.450978e-02
2.620000,-1.330534e-01,-7.320662e-02
2.630000,-1.337891e-01,-7.189651e-02
2.640000,-1.345117e-01,-7.057957e-02
2.650000,-1.352210e-01,-6.925595e-02
2.660000,-1.359171e-01,-6.792578e-02
2.670000,-1.365997e-01,-6.658918e-02
2.680000,-1.372690e-01,-6.524631e-02
2.690000,-1.379247e-01,-6.389730e-02
2.700000,-1.385669e-01,-6.254228e-02
2.710000,-1.391954e-01,-6.118139e-02
2.720000,-1.398103e-01,-5.981477e-02
2.730000,-1.404115e-01,-5.844256e-02
2.740000,-1.409988e-01,-5.706490e-02
2.750000,-1.415723e-01,-5.568193e-02
2.760000,-1.421319e-01,-5.429379e-02
2.770000,-1.426776e-01,-5.290062e-02
2.780000,-1.432093e-01,-5.150256e-02
2.790000,-1.437269e-01,-5.009976e-02
2.800000,-1.442304e-01,-4.869235e-02
2.810000,-1.447197e-01,-4.728048e-02
2.820000,-1.451949e-01,-4.586430e-02
2.830000,-1.456559e-01,-4.444394e-02
2.840000,-1.461025e-01,-4.301956e-02
2.850000,-1.465349e-01,-4.159128e-02
2.860000,-1.469529e-01,-4.015927e-02
2.870000,-1.473565e-01,-3.872366e-02
2.880000,-1.477457e-01,-3.728461e-02
2.890000,-1.481204e-01,-3.584224e-02
2.900000,-1.484806e-01,-3.439672e-02
2.910000,-1.488263e-01,-3.294819e-02
2.920000,-1.491574e-01,-3.149679e-02
2.930000,-1.494740e-01,-3.004268e-02
2.940000,-1.497759e-01,-2.858599e-02
2.950000,-1.500632e-01,-2.712687e-02
2.960000,-1.503358e-01,-2.566548e-02
2.970000,-1.505938e-01,-2.420196e-02
2.980000,-1.508370e-01,-2.273645e-02
2.990000,-1.510655e-01,-2.126912e-02
3.000000,-1.512793e-01,-1.980009e-02
3.010000,-1.514783e-01,-1.832953e-02
3.020000,-1.516625e-01,-1.685758e-02
3.030000,-1.518319e-01,-1.538438e-02
3.040000,-1.519865e-01,-1.391009e-02
3.050000,-1.521263e-01,-1.243486e-02
3.060000,-1.522513e-01,-1.095883e-02
3.070000,-1.523614e-01,-9.482153e-03
3.080000,-1.524567e-01,-8.004977e-03
3.090000,-1.525372e-01,-6.527450e-03
3.100000,-1.526028e-01,-5.049721e-03
3.110000,-1.526535e-01,-3.571939e-03
3.120000,-1.526894e-01,-2.094252e-03
3.130000,-1.527105e-01,-6.168082e-04
3.140000,-1.527167e-01,8.602436e-04
3.150000,-1.527080e-01,2.336755e-03
3.160000,-1.526846e-01,3.812579e-03
3.170000,-1.526462e-01,5.287566e-03
3.180000,-1.525931e-01,6.761568e-03
3.190000,-1.525251e-01,8.234438e-03
3.200000,-1.524424e-01,9.706029e-03
3.210000,-1.523448e-01,1.117619e-02
3.220000,-1.522325e-01,1.264478e-02
3.230000,-1.521054e-01,1.411165e-02
3.240000,-1.519636e-01,1.557665e-02
3.250000,-1.518071e-01,1.703963e-02
3.260000,-1.516358e-01,1.850045e-02
3.270000,-1.514499e-01,1.995896e-02
3.280000,-1.512493e-01,2.141502e-02
3.290000,-1.510341e-01,2.286849e-02
3.300000,-1.508042e-01,2.431920e-02
3.310000,-1.505598e-01,2.576703e-02
3.320000,-1.503009e-01,2.721182e-02
3.330000,-1.500274e-01,2.865344e-02
3.340000,-1.497394e-01,3.009173e-02
3.350000,-1.494370e-01,3.152656e-02
3.360000,-1.491201e-01,3.295778e-02
3.370000,-1.487889e-01,3.438525e-02
3.380000,-1.484433e-01,3.580882e-02
3.390000,-1.480834e-01,3.722836e-02
3.400000,-1.477093e-01,3.864373e-02
3.410000,-1.473209e-01,4.005477e-02
3.420000,-1.469184e-01,4.146136e-02
3.430000,-1.465017e-01,4.286335e-02
3.440000,-1.460709e-01,4.426060e-02
3.450000,-1.456260e-01,4.565297e-02
3.460000,-1.451672e-01,4.704033e-02
3.470000,-1.446945e-01,4.842254e-02
3.480000,-1.442078e-01,4.979945e-02
3.490000,-1.437073e-01,5.117094e-02
3.500000,-1.431930e-01,5.253687e-02
3.510000,-1.426650e-01,5.389710e-02
3.520000,-1.421234e-01,5.525149e-02
3.530000,-1.415681e-01,5.659992e-02
3.540000,-1.409992e-01,5.794224e-02
3.550000,-1.404169e-01,5.927834e-02
3.560000,-1.398211e-01,6.060806e-02
3.570000,-1.392120e-01,6.193128e-02
3.580000,-1.385896e-01,6.324788e-02
3.590000,-1.379540e-01,6.455772e-02
3.600000,-1.373051e-01,6.586066e-02
3.610000,-1.366432e-01,6.715659e-02
3.620000,-1.359683e-01,6.844538e-02
3.630000,-1.352804e-01,6.972689e-02
3.640000,-1.345796e-01,7.100100e-02
3.650000,-1.338661e-01,7.226758e-02
3.660000,-1.331398e-01,7.352651e-02
3.670000,-1.324008e-01,7.477767e-02
3.680000,-1.316493e-01,7.602093e-02
3.690000,-1.308853e-01,7.725617e-02
3.700000,-1.301088e-01,7.848327e-02
3.710000,-1.293201e-01,7.970211e-02
3.720000,-1.285190e-01,8.091256e-02
3.730000,-1.277059e-01,8.211451e-02
3.740000,-1.268806e-01,8.330784e-02
3.750000,-1.260433e-01,8.449243e-02
3.760000,-1.251942e-01,8.566817e-02
3.770000,-1.243332e-01,8.683494e-02
3.780000,-1.234605e-01,8.799263e-02
3.790000,-1.225761e-01,8.914111e-02
3.800000,-1.216803e-01,9.028029e-02
3.810000,-1.207729e-01,9.141005e-02
3.820000,-1.198542e-01,9.253028e-02
3.830000,-1.189243e-01,9.364086e-02
3.840000,-1.179832e-01,9.474169e-02
3.850000,-1.170310e-01,9.583267e-02
3.860000,-1.160679e-01,9.691368e-02
3.870000,-1.150939e-01,9.798462e-02
3.880000,-1.141091e-01,9.904539e-02
3.890000,-1.131137e-01,1.000959e-01
3.900000,-1.121077e-01,1.011360e-01
3.910000,-1.110913e-01,1.021656e-01
3.920000,-1.100645e-01,1.031847e-01
3.930000,-1.090275e-01,1.041930e-01
3.940000,-1.079803e-01,1.051906e-01
3.950000,-1.069231e-01,1.061773e-01
3.960000,-1.058560e-01,1.071530e-01
3.970000,-1.047791e-01,1.081177e-01
3.980000,-1.036925e-01,1.090712e-01
3.990000,-1.025964e-01,1.100135e-01
4.000000,-1.014907e-01,1.109444e-01
4.010000,-1.003757e-01,1.118639e-01
4.020000,-9.925144e-02,1.127718e-01
4.030000,-9.811806e-02,1.136682e-01
4.040000,-9.697568e-02,1.145528e-01
4.050000,-9.582440e-02,1.154257e-01
4.060000,-9.466435e-02,1.162867e-01
4.070000,-9.349565e-02,1.171357e-01
4.080000,-9.231842e-02,1.179728e-01
4.090000,-9.113277e-02,1.187977e-01
4.100000,-8.993884e-02,1.196104e-01
4.110000,-8.873673e-02,1.204108e-01
4.120000,-8.752658e-02,1.211989e-01
4.130000,-8.630852e-02,1.219746e-01
4.140000,-8.508265e-02,1.227378e-01
4.150000,-8.384911e-02,1.234884e-01
4.160000,-8.260803e-02,1.242264e-01
4.170000,-8.135954e-02,1.249517e-01
4.180000,-8.010375e-02,1.256642e-01
4.190000,-7.884081e-02,1.263639e-01
4.200000,-7.757083e-02,1.270506e-01
4.210000,-7.629395e-02,1.277244e-01
4.220000,-7.501030e-02,1.283851e-01
4.230000,-7.372001e-02,1.290327e-01
4.240000,-7.242321e-02,1.296672e-01
4.250000,-7.112003e-02,1.302884e-01
4.260000,-6.981061e-02,1.308963e-01
4.270000,-6.849508e-02,1.314909e-01
4.280000,-6.717357e-02,1.320722e-01
4.290000,-6.584623e-02,1.326399e-01
4.300000,-6.451317e-02,1.331942e-01
4.310000,-6.317455e-02,1.337349e-01
4.320000,-6.183049e-02,1.342620e-01
4.330000,-6.048114e-02,1.347754e-01
4.340000,-5.912662e-02,1.352752e-01
4.350000,-5.776708e-02,1.357612e-01
4.360000,-5.640266e-02,1.362334e-01
4.370000,-5.503349e-02,1.366918e-01
4.380000,-5.365971e-02,1.371363e-01
4.390000,-5.228147e-02,1.375669e-01
4.400000,-5.089890e-02,1.379835e-01
4.410000,-4.951214e-02,1.383862e-01
4.420000,-4.812134e-02,1.387748e-01
4.430000,-4.672663e-02,1.391493e-01
4.440000,-4.532816e-02,1.395098e-01
4.450000,-4.392606e-02,1.398561e-01
4.460000,-4.252048e-02,1.401883e-01
4.470000,-4.111157e-02,1.405062e-01
4.480000,-3.969946e-02,1.408100e-01
4.490000,-3.828429e-02,1.410995e-01
4.500000,-3.686622e-02,1.413748e-01
4.510000,-3.544538e-02,1.416357e-01
4.520000,-3.402191e-02,1.418824e-01
4.530000,-3.259597e-02,1.421147e-01
4.540000,-3.116770e-02,1.423327e-01
4.550000,-2.973723e-02,1.425363e-01
4.560000,-2.830472e-02,1.427255e-01
4.570000,-2.687030e-02,1.429003e-01
4.580000,-2.543413e-02,1.430607e-01
4.590000,-2.399635e-02,1.432067e-01
4.600000,-2.255710e-02,1.433382e-01
4.610000,-2.111652e-02,1.434553e-01
4.620000,-1.967477e-02,1.435579e-01
4.630000,-1.823199e-02,1.436461e-01
4.640000,-1.678832e-02,1.437199e-01
4.650000,-1.534392e-02,1.437791e-01
4.660000,-1.389891e-02,1.438239e-01
4.670000,-1.245346e-02,1.438543e-01
4.680000,-1.100770e-02,1.438701e-01
4.690000,-9.561778e-03,1.438716e-01
4.700000,-8.115845e-03,1.438585e-01
4.710000,-6.670043e-03,1.438310e-01
4.720000,-5.224517e-03,1.437891e-01
4.730000,-3.779413e-03,1.437327e-01
4.740000,-2.334875e-03,1.436619e-01
4.750000,-8.910494e-04,1.435767e-01
4.760000,5.519201e-04,1.434771e-01
4.770000,1.993889e-03,1.433631e-01
4.780000,3.434711e-03,1.432347e-01
4.790000,4.874244e-03,1.430920e-01
4.800000,6.312342e-03,1.429349e-01
4.810000,7.748861e-03,1.427635e-01
4.820000,9.183659e-03,1.425779e-01
4.830000,1.061659e-02,1.423779e-01
4.840000,1.204751e-02,1.421637e-01
4.850000,1.347628e-02,1.419353e-01
4.860000,1.490276e-02,1.416928e-01
4.870000,1.632679e-02,1.414360e-01
4.880000,1.774825e-02,1.411651e-01
4.890000,1.916698e-02,1.408801e-01
4.900000,2.058285e-02,1.405811e-01
4.910000,2.199571e-02,1.402680e-01
4.920000,2.340543e-02,1.399409e-01
4.930000,2.481186e-02,1.395998e-01
4.940000,2.621486e-02,1.392449e-01
4.950000,2.761429e-02,1.388760e-01
4.960000,2.901002e-02,1.384933e-01
4.970000,3.040190e-02,1.380968e-01
4.980000,3.178980e-02,1.376866e-01
4.990000,3.317357e-02,1.372626e-01
5.000000,3.455308e-02,1.368250e-01
5.010000,3.592820e-02,1.363738e-01
5.020000,3.729878e-02,1.359090e-01
5.030000,3.866469e-02,1.354307e-01
5.040000,4.002579e-02,1.349389e-01
5.050000,4.138195e-02,1.344337e-01
5.060000,4.273303e-02,1.339152e-01
5.070000,4.407890e-02,1.333834e-01
5.080000,4.541942e-02,1.328383e-01
5.090000,4.675447e-02,1.322800e-01
5.100000,4.808391e-02,1.317087e-01
5.110000,4.940760e-02,1.311243e-01
5.120000,5.072542e-02,1.305268e-01
5.130000,5.203724e-02,1.299165e-01
5.140000,5.334292e-02,1.292933e-01
5.150000,5.464234e-02,1.286572e-01
5.160000,5.593536e-02,1.280085e-01
5.170000,5.722187e-02,1.273471e-01
5.180000,5.850173e-02,1.266730e-01
5.190000,5.977482e-02,1.259865e-01
5.200000,6.104100e-02,1.252875e-01
5.210000,6.230016e-02,1.245762e-01
5.220000,6.355217e-02,1.238525e-01
5.230000,6.479691e-02,1.231167e-01
5.240000,6.603425e-02,1.223686e-01
5.250000,6.726408e-02,1.216085e-01
5.260000,6.848627e-02,1.208365e-01
5.270000,6.970069e-02,1.200525e-01
5.280000,7.090724e-02,1.192567e-01
5.290000,7.210579e-02,1.184492e-01
5.300000,7.329622e-02,1.176300e-01
5.310000,7.447842e-02,1.167992e-01
5.320000,7.565228e-02,1.159570e-01
5.330000,7.681766e-02,1.151033e-01
5.340000,7.797447e-02,1.142384e-01
5.350000,7.912259e-02,1.133622e-01
5.360000,8.026190e-02,1.124750e-01
5.370000,8.139229e-02,1.115767e-01
5.380000,8.251365e-02,1.106674e-01
5.390000,8.362588e-02,1.097474e-01
5.400000,8.472886e-02,1.088165e-01
5.410000,8.582248e-02,1.078751e-01
5.420000,8.690664e-02,1.069231e-01
5.430000,8.798124e-02,1.059606e-01
5.440000,8.904616e-02,1.049878e-01
5.450000,9.010131e-02,1.040047e-01
5.460000,9.114657e-02,1.030115e-01
5.470000,9.218185e-02,1.020082e-01
5.480000,9.320705e-02,1.009950e-01
5.490000,9.422207e-02,9.997194e-02
5.500000,9.522680e-02,9.893917e-02
5.510000,9.622116e-02,9.789677e-02
5.520000,9.720504e-02,9.684485e-02
5.530000,9.817834e-02,9.578352e-02
5.540000,9.914098e-02,9.471290e-02
5.550000,1.000929e-01,9.363309e-02
5.560000,1.010339e-01,9.254420e-02
5.570000,1.019640e-01,9.144634e-02
5.580000,1.028830e-01,9.033964e-02
5.590000,1.037910e-01,8.922420e-02
5.600000,1.046877e-01,8.810013e-02
5.610000,1.055731e-01,8.696756e-02
5.620000,1.064471e-01,8.582660e-02
5.630000,1.073097e-01,8.467736e-02
5.640000,1.081607e-01,8.351997e-02
5.650000,1.090001e-01,8.235454e-02
5.660000,1.098278e-01,8.118120e-02
5.670000,1.106437e-01,8.000006e-02
5.680000,1.114477e-01,7.881124e-02
5.690000,1.122398e-01,7.761487e-02
5.700000,1.130198e-01,7.641106e-02
5.710000,1.137877e-01,7.519995e-02
5.720000,1.145435e-01,7.398166e-02
5.730000,1.152870e-01,7.275630e-02
5.740000,1.160183e-01,7.152402e-02
5.750000,1.167371e-01,7.028492e-02
5.760000,1.174435e-01,6.903914e-02
5.770000,1.181373e-01,6.778681e-02
5.780000,1.188186e-01,6.652805e-02
5.790000,1.194872e-01,6.526299e-02
5.800000,1.201431e-01,6.399176e-02
5.810000,1.207862e-01,6.271450e-02
5.820000,1.214165e-01,6.143132e-02
5.830000,1.220339e-01,6.014237e-02
5.840000,1.226384e-01,5.884776e-02
5.850000,1.232298e-01,5.754765e-02
5.860000,1.238082e-01,5.624215e-02
5.870000,1.243734e-01,5.493140e-02
5.880000,1.249255e-01,5.361553e-02
5.890000,1.254643e-01,5.229468e-02
5.900000,1.259899e-01,5.096898e-02
5.910000,1.265021e-01,4.963857e-02
5.920000,1.270010e-01,4.830357e-02
5.930000,1.274865e-01,4.696414e-02
5.940000,1.279585e-01,4.562039e-02
5.950000,1.284170e-01,4.427248e-02
5.960000,1.288619e-01,4.292053e-02
5.970000,1.292933e-01,4.156468e-02
5.980000,1.297110e-01,4.020508e-02
5.990000,1.301151e-01,3.884185e-02
6.000000,1.305054e-01,3.747513e-02
6.010000,1.308821e-01,3.610508e-02
6.020000,1.312449e-01,3.473181e-02
6.030000,1.315940e-01,3.335548e-02
6.040000,1.319292e-01,3.197621e-02
6.050000,1.322506e-01,3.059416e-02
6.060000,1.325581e-01,2.920946e-02
6.070000,1.328516e-01,2.782225e-02
6.080000,1.331312e-01,2.643267e-02
6.090000,1.333969e-01,2.504086e-02
6.100000,1.336485e-01,2.364696e-02
6.110000,1.338862e-01,2.225111e-02
6.120000,1.341098e-01,2.085346e-02
6.130000,1.343194e-01,1.945414e-02
6.140000,1.345149e-01,1.805330e-02
6.150000,1.346964e-01,1.665107e-02
6.160000,1.348637e-01,1.524760e-02
6.170000,1.350170e-01,1.384303e-02
6.180000,1.351561e-01,1.243750e-02
6.190000,1.352811e-01,1.103115e-02
6.200000,1.353919e-01,9.624123e-03
6.210000,1.354887e-01,8.216563e-03
6.220000,1.355712e-01,6.808609e-03
6.230000,1.356397e-01,5.400404e-03
6.240000,1.356939e-01,3.992089e-03
6.250000,1.357341e-01,2.583806e-03
6.260000,1.357600e-01,1.175695e-03
6.270000,1.357719e-01,-2.321008e-04
6.280000,1.357695e-01,-1.639441e-03
6.290000,1.357530e-01,-3.046184e-03
6.300000,1.357224e-01,-4.452190e-03
6.310000,1.356777e-01,-5.857315e-03
6.320000,1.356188e-01,-7.261421e-03
6.330000,1.355458e-01,-8.664366e-03
