time,euler_T,euler_U, euler_E,leapfrog_T,leapfrog_U, leapfrog_E,rk4_T,rk4_U, rk4_E
0.000000,0.000000e+00,1.080628e+00,1.080628e+00,0.000000e+00,1.080628e+00,1.080628e+00,0.000000e+00,1.080628e+00,1.080628e+00
0.010000,1.082656e-04,1.080628e+00,1.080736e+00,1.082656e-04,1.080628e+00,1.080736e+00,1.155803e-04,1.080628e+00,1.080743e+00
0.020000,4.329742e-04,1.080412e+00,1.080845e+00,4.328859e-04,1.080196e+00,1.080629e+00,4.622270e-04,1.080404e+00,1.080866e+00
0.030000,9.739283e-04,1.079981e+00,1.080955e+00,9.736012e-04,1.079765e+00,1.080739e+00,1.039729e-03,1.079956e+00,1.080996e+00
0.040000,1.730844e-03,1.079334e+00,1.081065e+00,1.730145e-03,1.078903e+00,1.080633e+00,1.847783e-03,1.079284e+00,1.081132e+00
0.050000,2.703352e-03,1.078472e+00,1.081175e+00,2.701830e-03,1.078042e+00,1.080744e+00,2.885992e-03,1.078389e+00,1.081275e+00
0.060000,3.890995e-03,1.077395e+00,1.081286e+00,3.888647e-03,1.076751e+00,1.080639e+00,4.153867e-03,1.077271e+00,1.081425e+00
0.070000,5.293232e-03,1.076105e+00,1.081398e+00,5.289133e-03,1.075461e+00,1.080750e+00,5.650829e-03,1.075931e+00,1.081582e+00
0.080000,6.909434e-03,1.074600e+00,1.081509e+00,6.903883e-03,1.073743e+00,1.080646e+00,7.376202e-03,1.074369e+00,1.081745e+00
0.090000,8.738888e-03,1.072882e+00,1.081621e+00,8.730318e-03,1.072026e+00,1.080757e+00,9.329225e-03,1.072585e+00,1.081914e+00
0.100000,1.078080e-02,1.070952e+00,1.081732e+00,1.076998e-02,1.069884e+00,1.080654e+00,1.150904e-02,1.070581e+00,1.082090e+00
0.110000,1.303427e-02,1.068810e+00,1.081844e+00,1.301883e-02,1.067745e+00,1.080763e+00,1.391470e-02,1.068357e+00,1.082272e+00
0.120000,1.549835e-02,1.066457e+00,1.081955e+00,1.547971e-02,1.065182e+00,1.080661e+00,1.654517e-02,1.065915e+00,1.082460e+00
0.130000,1.817198e-02,1.063894e+00,1.082066e+00,1.814678e-02,1.062623e+00,1.080769e+00,1.939931e-02,1.063254e+00,1.082654e+00
0.140000,2.105403e-02,1.061123e+00,1.082177e+00,2.102451e-02,1.059643e+00,1.080667e+00,2.247592e-02,1.060377e+00,1.082853e+00
0.150000,2.414327e-02,1.058144e+00,1.082287e+00,2.410492e-02,1.056669e+00,1.080773e+00,2.577369e-02,1.057285e+00,1.083059e+00
0.160000,2.743841e-02,1.054958e+00,1.082397e+00,2.739447e-02,1.053277e+00,1.080672e+00,2.929122e-02,1.053979e+00,1.083270e+00
0.170000,3.093807e-02,1.051568e+00,1.082506e+00,3.088270e-02,1.049893e+00,1.080775e+00,3.302703e-02,1.050460e+00,1.083487e+00
0.180000,3.464076e-02,1.047973e+00,1.082614e+00,3.457837e-02,1.046095e+00,1.080673e+00,3.697954e-02,1.046729e+00,1.083709e+00
0.190000,3.854497e-02,1.044176e+00,1.082721e+00,3.846825e-02,1.042306e+00,1.080774e+00,4.114711e-02,1.042789e+00,1.083936e+00
0.200000,4.264905e-02,1.040179e+00,1.082828e+00,4.256373e-02,1.038108e+00,1.080672e+00,4.552798e-02,1.038641e+00,1.084169e+00
0.210000,4.695129e-02,1.035982e+00,1.082933e+00,4.684844e-02,1.033920e+00,1.080769e+00,5.012033e-02,1.034286e+00,1.084407e+00
0.220000,5.144993e-02,1.031588e+00,1.083037e+00,5.133676e-02,1.029329e+00,1.080666e+00,5.492224e-02,1.029727e+00,1.084649e+00
0.230000,5.614309e-02,1.026997e+00,1.083140e+00,5.600886e-02,1.024750e+00,1.080759e+00,5.993173e-02,1.024965e+00,1.084897e+00
0.240000,6.102883e-02,1.022213e+00,1.083242e+00,6.088243e-02,1.019773e+00,1.080655e+00,6.514670e-02,1.020003e+00,1.085150e+00
0.250000,6.610515e-02,1.017237e+00,1.083342e+00,6.593388e-02,1.014809e+00,1.080743e+00,7.056499e-02,1.014842e+00,1.085407e+00
0.260000,7.136993e-02,1.012071e+00,1.083441e+00,7.118451e-02,1.009454e+00,1.080639e+00,7.618437e-02,1.009484e+00,1.085668e+00
0.270000,7.682103e-02,1.006717e+00,1.083538e+00,7.660666e-02,1.004115e+00,1.080722e+00,8.200251e-02,1.003932e+00,1.085934e+00
0.280000,8.245619e-02,1.001178e+00,1.083634e+00,8.222555e-02,9.983903e-01,1.080616e+00,8.801700e-02,9.981880e-01,1.086205e+00
0.290000,8.827310e-02,9.954542e-01,1.083727e+00,8.800916e-02,9.926841e-01,1.080693e+00,9.422536e-02,9.922543e-01,1.086480e+00
0.300000,9.426938e-02,9.895497e-01,1.083819e+00,9.398693e-02,9.865990e-01,1.080586e+00,1.006250e-01,9.861335e-01,1.086759e+00
0.310000,1.004426e-01,9.834662e-01,1.083909e+00,1.001222e-01,9.805349e-01,1.080657e+00,1.072134e-01,9.798281e-01,1.087041e+00
0.320000,1.067901e-01,9.772063e-01,1.083996e+00,1.064489e-01,9.740991e-01,1.080548e+00,1.139877e-01,9.733406e-01,1.087328e+00
0.330000,1.133095e-01,9.707725e-01,1.084082e+00,1.129255e-01,9.676870e-01,1.080612e+00,1.209452e-01,9.666737e-01,1.087619e+00
0.340000,1.199979e-01,9.641673e-01,1.084165e+00,1.195907e-01,9.609109e-01,1.080502e+00,1.280830e-01,9.598302e-01,1.087913e+00
0.350000,1.268528e-01,9.573933e-01,1.084246e+00,1.263976e-01,9.541612e-01,1.080559e+00,1.353982e-01,9.528129e-01,1.088211e+00
0.360000,1.338712e-01,9.504534e-01,1.084325e+00,1.333902e-01,9.470555e-01,1.080446e+00,1.428878e-01,9.456248e-01,1.088513e+00
0.370000,1.410503e-01,9.433502e-01,1.084401e+00,1.405162e-01,9.399791e-01,1.080495e+00,1.505488e-01,9.382687e-01,1.088817e+00
0.380000,1.483873e-01,9.360866e-01,1.084474e+00,1.478247e-01,9.325553e-01,1.080380e+00,1.583779e-01,9.307477e-01,1.089126e+00
0.390000,1.558790e-01,9.286655e-01,1.084545e+00,1.552577e-01,9.251636e-01,1.080421e+00,1.663720e-01,9.230649e-01,1.089437e+00
0.400000,1.635225e-01,9.210898e-01,1.084612e+00,1.628701e-01,9.174334e-01,1.080303e+00,1.745278e-01,9.152234e-01,1.089751e+00
0.410000,1.713147e-01,9.133627e-01,1.084677e+00,1.705977e-01,9.097385e-01,1.080336e+00,1.828420e-01,9.072266e-01,1.090069e+00
0.420000,1.792523e-01,9.054871e-01,1.084739e+00,1.785014e-01,9.017141e-01,1.080216e+00,1.913111e-01,8.990777e-01,1.090389e+00
0.430000,1.873321e-01,8.974663e-01,1.084798e+00,1.865109e-01,8.937283e-01,1.080239e+00,1.999318e-01,8.907801e-01,1.090712e+00
0.440000,1.955509e-01,8.893034e-01,1.084854e+00,1.946930e-01,8.854226e-01,1.080116e+00,2.087004e-01,8.823371e-01,1.091038e+00
0.450000,2.039054e-01,8.810017e-01,1.084907e+00,2.029710e-01,8.771588e-01,1.080130e+00,2.176135e-01,8.737524e-01,1.091366e+00
0.460000,2.123921e-01,8.725645e-01,1.084957e+00,2.114181e-01,8.685850e-01,1.080003e+00,2.266673e-01,8.650293e-01,1.091697e+00
0.470000,2.210075e-01,8.639952e-01,1.085003e+00,2.199508e-01,8.600564e-01,1.080007e+00,2.358583e-01,8.561715e-01,1.092030e+00
0.480000,2.297483e-01,8.552972e-01,1.085045e+00,2.286491e-01,8.512281e-01,1.079877e+00,2.451825e-01,8.471827e-01,1.092365e+00
0.490000,2.386107e-01,8.464740e-01,1.085085e+00,2.374225e-01,8.424486e-01,1.079871e+00,2.546364e-01,8.380666e-01,1.092703e+00
0.500000,2.475914e-01,8.375290e-01,1.085120e+00,2.463578e-01,8.333798e-01,1.079738e+00,2.642159e-01,8.288269e-01,1.093043e+00
0.510000,2.566865e-01,8.284659e-01,1.085152e+00,2.553573e-01,8.243634e-01,1.079721e+00,2.739172e-01,8.194674e-01,1.093385e+00
0.520000,2.658925e-01,8.192883e-01,1.085181e+00,2.645150e-01,8.150686e-01,1.079584e+00,2.837363e-01,8.099920e-01,1.093728e+00
0.530000,2.752056e-01,8.099999e-01,1.085205e+00,2.737259e-01,8.058298e-01,1.079556e+00,2.936693e-01,8.004046e-01,1.094074e+00
0.540000,2.846221e-01,8.006042e-01,1.085226e+00,2.830911e-01,7.963236e-01,1.079415e+00,3.037121e-01,7.907092e-01,1.094421e+00
0.550000,2.941380e-01,7.911052e-01,1.085243e+00,2.924982e-01,7.868772e-01,1.079375e+00,3.138606e-01,7.809098e-01,1.094770e+00
0.560000,3.037496e-01,7.815065e-01,1.085256e+00,3.020556e-01,7.771747e-01,1.079230e+00,3.241107e-01,7.710103e-01,1.095121e+00
0.570000,3.134530e-01,7.718121e-01,1.085265e+00,3.116434e-01,7.675359e-01,1.079179e+00,3.344583e-01,7.610149e-01,1.095473e+00
0.580000,3.232443e-01,7.620257e-01,1.085270e+00,3.213776e-01,7.576526e-01,1.079030e+00,3.448991e-01,7.509277e-01,1.095827e+00
0.590000,3.331195e-01,7.521513e-01,1.085271e+00,3.311303e-01,7.478368e-01,1.078967e+00,3.554289e-01,7.407529e-01,1.096182e+00
0.600000,3.430746e-01,7.421928e-01,1.085267e+00,3.410255e-01,7.377883e-01,1.078814e+00,3.660434e-01,7.304946e-01,1.096538e+00
0.610000,3.531056e-01,7.321542e-01,1.085260e+00,3.509271e-01,7.278112e-01,1.078738e+00,3.767383e-01,7.201572e-01,1.096896e+00
0.620000,3.632085e-01,7.220395e-01,1.085248e+00,3.609672e-01,7.176133e-01,1.078581e+00,3.875093e-01,7.097448e-01,1.097254e+00
0.630000,3.733791e-01,7.118527e-01,1.085232e+00,3.710016e-01,7.074910e-01,1.078493e+00,3.983520e-01,6.992618e-01,1.097614e+00
0.640000,3.836134e-01,7.015979e-01,1.085211e+00,3.811703e-01,6.971599e-01,1.078330e+00,4.092620e-01,6.887124e-01,1.097974e+00
0.650000,3.939072e-01,6.912791e-01,1.085186e+00,3.913210e-01,6.869085e-01,1.078230e+00,4.202349e-01,6.781012e-01,1.098336e+00
0.660000,4.042564e-01,6.809005e-01,1.085157e+00,4.016019e-01,6.764606e-01,1.078063e+00,4.312662e-01,6.674323e-01,1.098699e+00
0.670000,4.146569e-01,6.704662e-01,1.085123e+00,4.118524e-01,6.660964e-01,1.077949e+00,4.423515e-01,6.567103e-01,1.099062e+00
0.680000,4.251043e-01,6.599804e-01,1.085085e+00,4.222289e-01,6.555482e-01,1.077777e+00,4.534863e-01,6.459395e-01,1.099426e+00
0.690000,4.355946e-01,6.494472e-01,1.085042e+00,4.325624e-01,6.450879e-01,1.077650e+00,4.646660e-01,6.351245e-01,1.099791e+00
0.700000,4.461234e-01,6.388708e-01,1.084994e+00,4.430176e-01,6.344560e-01,1.077474e+00,4.758862e-01,6.242696e-01,1.100156e+00
0.710000,4.566866e-01,6.282555e-01,1.084942e+00,4.534173e-01,6.239162e-01,1.077333e+00,4.871423e-01,6.133795e-01,1.100522e+00
0.720000,4.672798e-01,6.176055e-01,1.084885e+00,4.639345e-01,6.132175e-01,1.077152e+00,4.984297e-01,6.024585e-01,1.100888e+00
0.730000,4.778989e-01,6.069249e-01,1.084824e+00,4.743833e-01,6.026150e-01,1.076998e+00,5.097439e-01,5.915111e-01,1.101255e+00
0.740000,4.885395e-01,5.962182e-01,1.084758e+00,4.849455e-01,5.918664e-01,1.076812e+00,5.210803e-01,5.805420e-01,1.101622e+00
0.750000,4.991974e-01,5.854895e-01,1.084687e+00,4.954265e-01,5.812182e-01,1.076645e+00,5.324343e-01,5.695557e-01,1.101990e+00
0.760000,5.098682e-01,5.747431e-01,1.084611e+00,5.060167e-01,5.704366e-01,1.076453e+00,5.438014e-01,5.585566e-01,1.102358e+00
0.770000,5.205478e-01,5.639832e-01,1.084531e+00,5.165128e-01,5.597595e-01,1.076272e+00,5.551768e-01,5.475494e-01,1.102726e+00
0.780000,5.312317e-01,5.532143e-01,1.084446e+00,5.271140e-01,5.489619e-01,1.076076e+00,5.665561e-01,5.365387e-01,1.103095e+00
0.790000,5.419157e-01,5.424404e-01,1.084356e+00,5.376082e-01,5.382731e-01,1.075881e+00,5.779347e-01,5.255288e-01,1.103464e+00
0.800000,5.525955e-01,5.316661e-01,1.084262e+00,5.482032e-01,5.274766e-01,1.075680e+00,5.893078e-01,5.145246e-01,1.103832e+00
0.810000,5.632668e-01,5.208954e-01,1.084162e+00,5.586784e-01,5.167930e-01,1.075471e+00,6.006710e-01,5.035304e-01,1.104201e+00
0.820000,5.739253e-01,5.101328e-01,1.084058e+00,5.692503e-01,5.060145e-01,1.075265e+00,6.120197e-01,4.925508e-01,1.104571e+00
0.830000,5.845668e-01,4.993824e-01,1.083949e+00,5.796896e-01,4.953531e-01,1.075043e+00,6.233492e-01,4.815904e-01,1.104940e+00
0.840000,5.951869e-01,4.886486e-01,1.083835e+00,5.902213e-01,4.846096e-01,1.074831e+00,6.346551e-01,4.706538e-01,1.105309e+00
0.850000,6.057813e-01,4.779357e-01,1.083717e+00,6.006077e-01,4.739874e-01,1.074595e+00,6.459327e-01,4.597455e-01,1.105678e+00
0.860000,6.163460e-01,4.672478e-01,1.083594e+00,6.110825e-01,4.632959e-01,1.074378e+00,6.571774e-01,4.488699e-01,1.106047e+00
0.870000,6.268765e-01,4.565893e-01,1.083466e+00,6.213992e-01,4.527297e-01,1.074129e+00,6.683848e-01,4.380317e-01,1.106417e+00
0.880000,6.373686e-01,4.459644e-01,1.083333e+00,6.318001e-01,4.421069e-01,1.073907e+00,6.795504e-01,4.272353e-01,1.106786e+00
0.890000,6.478182e-01,4.353773e-01,1.083196e+00,6.420304e-01,4.316136e-01,1.073644e+00,6.906695e-01,4.164852e-01,1.107155e+00
0.900000,6.582211e-01,4.248322e-01,1.083053e+00,6.523409e-01,4.210761e-01,1.073417e+00,7.017378e-01,4.057858e-01,1.107524e+00
0.910000,6.685731e-01,4.143334e-01,1.082906e+00,6.624681e-01,4.106723e-01,1.073140e+00,7.127508e-01,3.951417e-01,1.107892e+00
0.920000,6.788700e-01,4.038849e-01,1.082755e+00,6.726717e-01,4.002368e-01,1.072908e+00,7.237040e-01,3.845572e-01,1.108261e+00
0.930000,6.891077e-01,3.934909e-01,1.082599e+00,6.826796e-01,3.899390e-01,1.072619e+00,7.345930e-01,3.740367e-01,1.108630e+00
0.940000,6.992821e-01,3.831557e-01,1.082438e+00,6.927599e-01,3.796218e-01,1.072382e+00,7.454135e-01,3.635847e-01,1.108998e+00
0.950000,7.093892e-01,3.728832e-01,1.082272e+00,7.026323e-01,3.694463e-01,1.072079e+00,7.561611e-01,3.532054e-01,1.109367e+00
0.960000,7.194248e-01,3.626775e-01,1.082102e+00,7.125732e-01,3.592636e-01,1.071837e+00,7.668314e-01,3.429032e-01,1.109735e+00
0.970000,7.293849e-01,3.525428e-01,1.081928e+00,7.222942e-01,3.492265e-01,1.071521e+00,7.774202e-01,3.326824e-01,1.110103e+00
0.980000,7.392656e-01,3.424830e-01,1.081749e+00,7.320798e-01,3.391943e-01,1.071274e+00,7.879232e-01,3.225473e-01,1.110470e+00
0.990000,7.490629e-01,3.325021e-01,1.081565e+00,7.416336e-01,3.293114e-01,1.070945e+00,7.983361e-01,3.125020e-01,1.110838e+00
1.000000,7.587729e-01,3.226041e-01,1.081377e+00,7.512484e-01,3.194454e-01,1.070694e+00,8.086548e-01,3.025508e-01,1.111206e+00
1.010000,7.683917e-01,3.127929e-01,1.081185e+00,7.606197e-01,3.097324e-01,1.070352e+00,8.188751e-01,2.926978e-01,1.111573e+00
1.020000,7.779155e-01,3.030724e-01,1.080988e+00,7.700483e-01,3.000480e-01,1.070096e+00,8.289930e-01,2.829472e-01,1.111940e+00
1.030000,7.873403e-01,2.934465e-01,1.080787e+00,7.792220e-01,2.905203e-01,1.069742e+00,8.390043e-01,2.733029e-01,1.112307e+00
1.040000,7.966625e-01,2.839189e-01,1.080581e+00,7.884494e-01,2.810325e-01,1.069482e+00,8.489050e-01,2.637691e-01,1.112674e+00
1.050000,8.058784e-01,2.744935e-01,1.080372e+00,7.974107e-01,2.717050e-01,1.069116e+00,8.586911e-01,2.543497e-01,1.113041e+00
1.060000,8.149841e-01,2.651740e-01,1.080158e+00,8.064222e-01,2.624287e-01,1.068851e+00,8.683588e-01,2.450487e-01,1.113407e+00
1.070000,8.239762e-01,2.559641e-01,1.079940e+00,8.151567e-01,2.533163e-01,1.068473e+00,8.779040e-01,2.358700e-01,1.113774e+00
1.080000,8.328510e-01,2.468675e-01,1.079718e+00,8.239381e-01,2.442659e-01,1.068204e+00,8.873231e-01,2.268174e-01,1.114140e+00
1.090000,8.416049e-01,2.378877e-01,1.079493e+00,8.324316e-01,2.353829e-01,1.067814e+00,8.966121e-01,2.178947e-01,1.114507e+00
1.100000,8.502345e-01,2.290282e-01,1.079263e+00,8.409689e-01,2.265725e-01,1.067541e+00,9.057675e-01,2.091057e-01,1.114873e+00
1.110000,8.587364e-01,2.202927e-01,1.079029e+00,8.492079e-01,2.179327e-01,1.067141e+00,9.147854e-01,2.004540e-01,1.115239e+00
1.120000,8.671070e-01,2.116846e-01,1.078792e+00,8.574875e-01,2.093760e-01,1.066864e+00,9.236623e-01,1.919433e-01,1.115606e+00
1.130000,8.753431e-01,2.032072e-01,1.078550e+00,8.654588e-01,2.009931e-01,1.066452e+00,9.323946e-01,1.835772e-01,1.115972e+00
1.140000,8.834414e-01,1.948639e-01,1.078305e+00,8.734676e-01,1.927034e-01,1.066171e+00,9.409788e-01,1.753592e-01,1.116338e+00
1.150000,8.913986e-01,1.866581e-01,1.078057e+00,8.811584e-01,1.845906e-01,1.065749e+00,9.494115e-01,1.672928e-01,1.116704e+00
1.160000,8.992116e-01,1.785929e-01,1.077804e+00,8.888838e-01,1.765806e-01,1.065464e+00,9.576893e-01,1.593813e-01,1.117071e+00
1.170000,9.068773e-01,1.706716e-01,1.077549e+00,8.962817e-01,1.687505e-01,1.065032e+00,9.658088e-01,1.516282e-01,1.117437e+00
1.180000,9.143925e-01,1.628972e-01,1.077290e+00,9.037114e-01,1.610327e-01,1.064744e+00,9.737668e-01,1.440366e-01,1.117803e+00
1.190000,9.217544e-01,1.552729e-01,1.077027e+00,9.108045e-01,1.534977e-01,1.064302e+00,9.815602e-01,1.366099e-01,1.118170e+00
1.200000,9.289599e-01,1.478017e-01,1.076762e+00,9.179269e-01,1.460839e-01,1.064011e+00,9.891858e-01,1.293511e-01,1.118537e+00
1.210000,9.360062e-01,1.404864e-01,1.076493e+00,9.247040e-01,1.388556e-01,1.063560e+00,9.966405e-01,1.222633e-01,1.118904e+00
1.220000,9.428906e-01,1.333300e-01,1.076221e+00,9.315077e-01,1.317573e-01,1.063265e+00,1.003921e+00,1.153496e-01,1.119271e+00
1.230000,9.496101e-01,1.263354e-01,1.075946e+00,9.379579e-01,1.248471e-01,1.062805e+00,1.011025e+00,1.086128e-01,1.119638e+00
1.240000,9.561623e-01,1.195052e-01,1.075667e+00,9.444324e-01,1.180750e-01,1.062507e+00,1.017950e+00,1.020559e-01,1.120006e+00
1.250000,9.625444e-01,1.128421e-01,1.075386e+00,9.505453e-01,1.114936e-01,1.062039e+00,1.024692e+00,9.568169e-02,1.120374e+00
1.260000,9.687539e-01,1.063488e-01,1.075103e+00,9.566803e-01,1.050583e-01,1.061739e+00,1.031249e+00,8.949284e-02,1.120742e+00
1.270000,9.747884e-01,1.000278e-01,1.074816e+00,9.624462e-01,9.881590e-02,1.061262e+00,1.037619e+00,8.349201e-02,1.121111e+00
1.280000,9.806454e-01,9.388164e-02,1.074527e+00,9.682321e-01,9.272702e-02,1.060959e+00,1.043798e+00,7.768178e-02,1.121480e+00
1.290000,9.863227e-01,8.791266e-02,1.074235e+00,9.736419e-01,8.683332e-02,1.060475e+00,1.049784e+00,7.206466e-02,1.121849e+00
1.300000,9.918179e-01,8.212323e-02,1.073941e+00,9.790696e-01,8.110017e-02,1.060170e+00,1.055576e+00,6.664306e-02,1.122219e+00
1.310000,9.971289e-01,7.651561e-02,1.073645e+00,9.841146e-01,7.556425e-02,1.059679e+00,1.061170e+00,6.141933e-02,1.122589e+00
1.320000,1.002254e+00,7.109200e-02,1.073346e+00,9.891757e-01,7.019548e-02,1.059371e+00,1.066564e+00,5.639572e-02,1.122960e+00
1.330000,1.007190e+00,6.585452e-02,1.073044e+00,9.938478e-01,6.502586e-02,1.058874e+00,1.071757e+00,5.157441e-02,1.123331e+00
1.340000,1.011936e+00,6.080521e-02,1.072741e+00,9.985344e-01,6.002955e-02,1.058564e+00,1.076746e+00,4.695752e-02,1.123703e+00
1.350000,1.016490e+00,5.594603e-02,1.072436e+00,1.002826e+00,5.523415e-02,1.058060e+00,1.081529e+00,4.254705e-02,1.124076e+00
1.360000,1.020850e+00,5.127889e-02,1.072129e+00,1.007131e+00,5.061777e-02,1.057749e+00,1.086104e+00,3.834493e-02,1.124449e+00
1.370000,1.025014e+00,4.680559e-02,1.071819e+00,1.011036e+00,4.620390e-02,1.057240e+00,1.090469e+00,3.435303e-02,1.124823e+00
1.380000,1.028981e+00,4.252788e-02,1.071508e+00,1.014952e+00,4.197429e-02,1.056927e+00,1.094624e+00,3.057310e-02,1.125197e+00
1.390000,1.032748e+00,3.844740e-02,1.071196e+00,1.018464e+00,3.794866e-02,1.056413e+00,1.098565e+00,2.700682e-02,1.125572e+00
1.400000,1.036316e+00,3.456573e-02,1.070882e+00,1.021986e+00,3.411205e-02,1.056098e+00,1.102292e+00,2.365579e-02,1.125948e+00
1.410000,1.039681e+00,3.088438e-02,1.070566e+00,1.025099e+00,3.048072e-02,1.055579e+00,1.105803e+00,2.052151e-02,1.126325e+00
1.420000,1.042844e+00,2.740476e-02,1.070249e+00,1.028221e+00,2.704270e-02,1.055263e+00,1.109097e+00,1.760540e-02,1.126702e+00
1.430000,1.045802e+00,2.412820e-02,1.069930e+00,1.030930e+00,2.381111e-02,1.054741e+00,1.112172e+00,1.490880e-02,1.127080e+00
1.440000,1.048554e+00,2.105595e-02,1.069610e+00,1.033647e+00,2.077662e-02,1.054424e+00,1.115027e+00,1.243295e-02,1.127460e+00
1.450000,1.051100e+00,1.818919e-02,1.069289e+00,1.035948e+00,1.794954e-02,1.053898e+00,1.117661e+00,1.017899e-02,1.127840e+00
1.460000,1.053438e+00,1.552901e-02,1.068967e+00,1.038257e+00,1.532288e-02,1.053580e+00,1.120073e+00,8.147995e-03,1.128221e+00
1.470000,1.055568e+00,1.307641e-02,1.068644e+00,1.040146e+00,1.290444e-02,1.053051e+00,1.122262e+00,6.340937e-03,1.128602e+00
1.480000,1.057488e+00,1.083230e-02,1.068320e+00,1.042043e+00,1.068924e-02,1.052732e+00,1.124227e+00,4.758699e-03,1.128985e+00
1.490000,1.059198e+00,8.797537e-03,1.067996e+00,1.043518e+00,8.682920e-03,1.052201e+00,1.125967e+00,3.402073e-03,1.129369e+00
1.500000,1.060697e+00,6.972861e-03,1.067670e+00,1.045000e+00,6.882146e-03,1.051882e+00,1.127482e+00,2.271759e-03,1.129754e+00
1.510000,1.061985e+00,5.358944e-03,1.067344e+00,1.046058e+00,5.290746e-03,1.051348e+00,1.128772e+00,1.368368e-03,1.130140e+00
1.520000,1.063061e+00,3.956368e-03,1.067018e+00,1.047122e+00,3.906699e-03,1.051029e+00,1.129834e+00,6.924172e-04,1.130527e+00
1.530000,1.063925e+00,2.765631e-03,1.066691e+00,1.047762e+00,2.732354e-03,1.050494e+00,1.130671e+00,2.443326e-04,1.130915e+00
1.540000,1.064576e+00,1.787146e-03,1.066364e+00,1.048408e+00,1.766663e-03,1.050175e+00,1.131280e+00,2.444810e-05,1.131304e+00
1.550000,1.065015e+00,1.021241e-03,1.066036e+00,1.048628e+00,1.010837e-03,1.049639e+00,1.131661e+00,3.300525e-05,1.131694e+00
1.560000,1.065240e+00,4.681564e-04,1.065708e+00,1.048855e+00,4.644558e-04,1.049320e+00,1.131816e+00,2.701533e-04,1.132086e+00
1.570000,1.065252e+00,1.280492e-04,1.065380e+00,1.048656e+00,1.279378e-04,1.048784e+00,1.131742e+00,7.359490e-04,1.132478e+00
1.580000,1.065052e+00,9.895825e-07,1.065053e+00,1.048463e+00,1.145897e-06,1.048464e+00,1.131442e+00,1.430357e-03,1.132872e+00
1.590000,1.064638e+00,8.696225e-05,1.064725e+00,1.047845e+00,8.405109e-05,1.047929e+00,1.130914e+00,2.353249e-03,1.133267e+00
1.600000,1.064011e+00,3.858663e-04,1.064397e+00,1.047233e+00,3.764526e-04,1.047610e+00,1.130159e+00,3.504404e-03,1.133663e+00
1.610000,1.063173e+00,8.975150e-04,1.064070e+00,1.046197e+00,8.782214e-04,1.047075e+00,1.129177e+00,4.883510e-03,1.134061e+00
1.620000,1.062121e+00,1.621636e-03,1.063743e+00,1.045168e+00,1.588747e-03,1.046757e+00,1.127969e+00,6.490162e-03,1.134459e+00
1.630000,1.060859e+00,2.557873e-03,1.063417e+00,1.043715e+00,2.508147e-03,1.046223e+00,1.126535e+00,8.323863e-03,1.134859e+00
1.640000,1.059385e+00,3.705782e-03,1.063091e+00,1.042270e+00,3.635056e-03,1.045905e+00,1.124876e+00,1.038402e-02,1.135260e+00
1.650000,1.057700e+00,5.064836e-03,1.062765e+00,1.040403e+00,4.970185e-03,1.045373e+00,1.122993e+00,1.266997e-02,1.135663e+00
1.660000,1.055806e+00,6.634422e-03,1.062441e+00,1.038545e+00,6.511068e-03,1.045056e+00,1.120886e+00,1.518091e-02,1.136067e+00
1.670000,1.053703e+00,8.413843e-03,1.062117e+00,1.036267e+00,8.259356e-03,1.044526e+00,1.118555e+00,1.791601e-02,1.136472e+00
1.680000,1.051391e+00,1.040232e-02,1.061794e+00,1.034000e+00,1.021114e-02,1.044211e+00,1.116003e+00,2.087430e-02,1.136878e+00
1.690000,1.048872e+00,1.259898e-02,1.061471e+00,1.031314e+00,1.236936e-02,1.043684e+00,1.113231e+00,2.405473e-02,1.137285e+00
1.700000,1.046147e+00,1.500289e-02,1.061150e+00,1.028641e+00,1.472831e-02,1.043369e+00,1.110238e+00,2.745619e-02,1.137694e+00
1.710000,1.043217e+00,1.761300e-02,1.060830e+00,1.025552e+00,1.729257e-02,1.042845e+00,1.107027e+00,3.107743e-02,1.138104e+00
1.720000,1.040083e+00,2.042820e-02,1.060511e+00,1.022477e+00,2.005432e-02,1.042532e+00,1.103599e+00,3.491716e-02,1.138516e+00
1.730000,1.036746e+00,2.344731e-02,1.060194e+00,1.018991e+00,2.302008e-02,1.042011e+00,1.099955e+00,3.897397e-02,1.138929e+00
1.740000,1.033208e+00,2.666903e-02,1.059877e+00,1.015520e+00,2.617959e-02,1.041700e+00,1.096096e+00,4.324637e-02,1.139343e+00
1.750000,1.029471e+00,3.009201e-02,1.059563e+00,1.011642e+00,2.954167e-02,1.041183e+00,1.092025e+00,4.773279e-02,1.139758e+00
1.760000,1.025534e+00,3.371481e-02,1.059249e+00,1.007780e+00,3.309329e-02,1.040873e+00,1.087743e+00,5.243157e-02,1.140175e+00
1.770000,1.021401e+00,3.753591e-02,1.058937e+00,1.003516e+00,3.684589e-02,1.040362e+00,1.083252e+00,5.734097e-02,1.140593e+00
1.780000,1.017073e+00,4.155370e-02,1.058627e+00,9.992696e-01,4.078333e-02,1.040053e+00,1.078553e+00,6.245914e-02,1.141012e+00
1.790000,1.012552e+00,4.576652e-02,1.058318e+00,9.946264e-01,4.492001e-02,1.039546e+00,1.073648e+00,6.778417e-02,1.141433e+00
1.800000,1.007839e+00,5.017261e-02,1.058011e+00,9.900032e-01,4.923636e-02,1.039240e+00,1.068540e+00,7.331407e-02,1.141854e+00
