time,leapfrog_theta,leapfrog_w
1.530000,1.300574e-02,-1.387997e-01
1.540000,1.161704e-02,-1.387894e-01
1.550000,1.022995e-02,-1.387491e-01
1.560000,8.842057e-03,-1.387111e-01
1.570000,7.455729e-03,-1.386431e-01
1.580000,6.069194e-03,-1.385776e-01
1.590000,4.684178e-03,-1.384820e-01
1.600000,3.299554e-03,-1.383889e-01
1.610000,1.916400e-03,-1.382658e-01
1.620000,5.342375e-04,-1.381454e-01
1.630000,-8.465071e-04,-1.379949e-01
1.640000,-2.225660e-03,-1.378471e-01
1.650000,-3.603449e-03,-1.376693e-01
1.660000,-4.979047e-03,-1.374943e-01
1.670000,-6.353336e-03,-1.372894e-01
1.680000,-7.724836e-03,-1.370874e-01
1.690000,-9.095083e-03,-1.368555e-01
1.700000,-1.046195e-02,-1.366265e-01
1.710000,-1.182761e-02,-1.363677e-01
1.720000,-1.318930e-02,-1.361119e-01
1.730000,-1.454985e-02,-1.358264e-01
1.740000,-1.590583e-02,-1.355440e-01
1.750000,-1.726073e-02,-1.352319e-01
1.760000,-1.861047e-02,-1.349231e-01
1.770000,-1.995919e-02,-1.345847e-01
1.780000,-2.130216e-02,-1.342495e-01
1.790000,-2.264418e-02,-1.338849e-01
1.800000,-2.397986e-02,-1.335237e-01
1.810000,-2.531466e-02,-1.331331e-01
1.820000,-2.664252e-02,-1.327459e-01
1.830000,-2.796957e-02,-1.323296e-01
1.840000,-2.928911e-02,-1.319168e-01
1.850000,-3.060791e-02,-1.314749e-01
1.860000,-3.191861e-02,-1.310366e-01
1.870000,-3.322864e-02,-1.305694e-01
1.880000,-3.453000e-02,-1.301058e-01
1.890000,-3.583076e-02,-1.296135e-01
1.900000,-3.712227e-02,-1.291249e-01
1.910000,-3.841326e-02,-1.286078e-01
1.920000,-3.969442e-02,-1.280945e-01
1.930000,-4.097515e-02,-1.275528e-01
1.940000,-4.224548e-02,-1.270149e-01
1.950000,-4.351544e-02,-1.264489e-01
1.960000,-4.477446e-02,-1.258868e-01
1.970000,-4.603318e-02,-1.252968e-01
1.980000,-4.728039e-02,-1.247107e-01
1.990000,-4.852739e-02,-1.240969e-01
2.000000,-4.976233e-02,-1.234872e-01
2.010000,-5.099714e-02,-1.228499e-01
2.020000,-5.221933e-02,-1.222168e-01
2.030000,-5.344147e-02,-1.215564e-01
2.040000,-5.465046e-02,-1.209001e-01
2.050000,-5.585947e-02,-1.202169e-01
2.060000,-5.705480e-02,-1.195378e-01
2.070000,-5.825023e-02,-1.188321e-01
2.080000,-5.943144e-02,-1.181306e-01
2.090000,-6.061284e-02,-1.174026e-01
2.100000,-6.177949e-02,-1.166789e-01
2.110000,-6.294642e-02,-1.159291e-01
2.120000,-6.409807e-02,-1.151837e-01
2.130000,-6.525009e-02,-1.144123e-01
2.140000,-6.638632e-02,-1.136454e-01
2.150000,-6.752300e-02,-1.128529e-01
2.160000,-6.864338e-02,-1.120649e-01
2.170000,-6.976430e-02,-1.112516e-01
2.180000,-7.086841e-02,-1.104428e-01
2.190000,-7.197316e-02,-1.096091e-01
2.200000,-7.306059e-02,-1.087798e-01
2.210000,-7.414875e-02,-1.079261e-01
2.220000,-7.521911e-02,-1.070768e-01
2.230000,-7.629029e-02,-1.062034e-01
2.240000,-7.734318e-02,-1.053345e-01
2.250000,-7.839698e-02,-1.044418e-01
2.260000,-7.943202e-02,-1.035536e-01
2.270000,-8.046805e-02,-1.026420e-01
2.280000,-8.148486e-02,-1.017350e-01
2.290000,-8.250275e-02,-1.008049e-01
2.300000,-8.350095e-02,-9.987946e-02
2.310000,-8.450034e-02,-9.893126e-02
2.320000,-8.547958e-02,-9.798775e-02
2.330000,-8.646010e-02,-9.702190e-02
2.340000,-8.742002e-02,-9.606075e-02
2.350000,-8.838131e-02,-9.507766e-02
2.360000,-8.932157e-02,-9.409928e-02
2.370000,-9.026330e-02,-9.309938e-02
2.380000,-9.118356e-02,-9.210421e-02
2.390000,-9.210538e-02,-9.108794e-02
2.400000,-9.300532e-02,-9.007640e-02
2.410000,-9.390691e-02,-8.904419e-02
2.420000,-9.478620e-02,-8.801673e-02
2.430000,-9.566725e-02,-8.696902e-02
2.440000,-9.652558e-02,-8.592607e-02
2.450000,-9.738577e-02,-8.486333e-02
2.460000,-9.822285e-02,-8.380535e-02
2.470000,-9.906187e-02,-8.272801e-02
2.480000,-9.987741e-02,-8.165545e-02
2.490000,-1.006950e-01,-8.056399e-02
2.500000,-1.014887e-01,-7.947730e-02
2.510000,-1.022845e-01,-7.837219e-02
2.520000,-1.030561e-01,-7.727183e-02
2.530000,-1.038300e-01,-7.615353e-02
2.540000,-1.045792e-01,-7.503997e-02
2.550000,-1.053308e-01,-7.390896e-02
2.560000,-1.060574e-01,-7.278268e-02
2.570000,-1.067864e-01,-7.163942e-02
2.580000,-1.074902e-01,-7.050089e-02
2.590000,-1.081964e-01,-6.934589e-02
2.600000,-1.088771e-01,-6.819559e-02
2.610000,-1.095603e-01,-6.702931e-02
2.620000,-1.102177e-01,-6.586772e-02
2.630000,-1.108777e-01,-6.469067e-02
2.640000,-1.115115e-01,-6.351828e-02
2.650000,-1.121481e-01,-6.233094e-02
2.660000,-1.127581e-01,-6.114825e-02
2.670000,-1.133710e-01,-5.995112e-02
2.680000,-1.139571e-01,-5.875860e-02
2.690000,-1.145462e-01,-5.755218e-02
2.700000,-1.151082e-01,-5.635034e-02
2.710000,-1.156732e-01,-5.513513e-02
2.720000,-1.162109e-01,-5.392447e-02
2.730000,-1.167517e-01,-5.270098e-02
2.740000,-1.172649e-01,-5.148200e-02
2.750000,-1.177813e-01,-5.025072e-02
2.760000,-1.182699e-01,-4.902392e-02
2.770000,-1.187618e-01,-4.778538e-02
2.780000,-1.192256e-01,-4.655126e-02
2.790000,-1.196928e-01,-4.530596e-02
2.800000,-1.201317e-01,-4.406504e-02
2.810000,-1.205741e-01,-4.281349e-02
2.820000,-1.209880e-01,-4.156627e-02
2.830000,-1.214055e-01,-4.030899e-02
2.840000,-1.217942e-01,-3.905598e-02
2.850000,-1.221866e-01,-3.779348e-02
2.860000,-1.225501e-01,-3.653520e-02
2.870000,-1.229173e-01,-3.526799e-02
2.880000,-1.232554e-01,-3.400495e-02
2.890000,-1.235974e-01,-3.273356e-02
2.900000,-1.239101e-01,-3.146627e-02
2.910000,-1.242267e-01,-3.019120e-02
2.920000,-1.245139e-01,-2.892018e-02
2.930000,-1.248051e-01,-2.764196e-02
2.940000,-1.250667e-01,-2.636772e-02
2.950000,-1.253325e-01,-2.508687e-02
2.960000,-1.255685e-01,-2.380993e-02
2.970000,-1.258087e-01,-2.252696e-02
2.980000,-1.260190e-01,-2.124783e-02
2.990000,-1.262336e-01,-1.996326e-02
3.000000,-1.264183e-01,-1.868246e-02
3.010000,-1.266073e-01,-1.739681e-02
3.020000,-1.267662e-01,-1.611484e-02
3.030000,-1.269296e-01,-1.482863e-02
3.040000,-1.270628e-01,-1.354602e-02
3.050000,-1.272005e-01,-1.225976e-02
3.060000,-1.273080e-01,-1.097702e-02
3.070000,-1.274200e-01,-9.691216e-03
3.080000,-1.275018e-01,-8.408857e-03
3.090000,-1.275882e-01,-7.124036e-03
3.100000,-1.276443e-01,-5.842569e-03
3.110000,-1.277051e-01,-4.559239e-03
3.120000,-1.277355e-01,-3.279173e-03
3.130000,-1.277707e-01,-1.997844e-03
3.140000,-1.277754e-01,-7.196865e-04
3.150000,-1.277850e-01,5.591324e-04
3.160000,-1.277643e-01,1.834874e-03
3.170000,-1.277483e-01,3.110677e-03
3.180000,-1.277020e-01,4.383500e-03
3.190000,-1.276607e-01,5.655781e-03
3.200000,-1.275889e-01,6.925182e-03
3.210000,-1.275222e-01,8.193441e-03
3.220000,-1.274251e-01,9.458922e-03
3.230000,-1.273330e-01,1.072266e-02
3.240000,-1.272106e-01,1.198372e-02
3.250000,-1.270933e-01,1.324244e-02
3.260000,-1.269458e-01,1.449859e-02
3.270000,-1.268033e-01,1.575179e-02
3.280000,-1.266307e-01,1.700254e-02
3.290000,-1.264633e-01,1.824975e-02
3.300000,-1.262657e-01,1.949460e-02
3.310000,-1.260734e-01,2.073532e-02
3.320000,-1.258510e-01,2.197380e-02
3.330000,-1.256339e-01,2.320754e-02
3.340000,-1.253869e-01,2.443916e-02
3.350000,-1.251451e-01,2.566545e-02
3.360000,-1.248736e-01,2.688974e-02
3.370000,-1.246074e-01,2.810810e-02
3.380000,-1.243114e-01,2.932458e-02
3.390000,-1.240209e-01,3.053454e-02
3.400000,-1.237007e-01,3.174275e-02
3.410000,-1.233860e-01,3.294384e-02
3.420000,-1.230418e-01,3.414330e-02
3.430000,-1.227031e-01,3.533507e-02
3.440000,-1.223351e-01,3.652533e-02
3.450000,-1.219726e-01,3.770731e-02
3.460000,-1.215810e-01,3.888790e-02
3.470000,-1.211949e-01,4.005964e-02
3.480000,-1.207798e-01,4.123013e-02
3.490000,-1.203703e-01,4.239118e-02
3.500000,-1.199320e-01,4.355111e-02
3.510000,-1.194992e-01,4.470103e-02
3.520000,-1.190379e-01,4.584996e-02
3.530000,-1.185823e-01,4.698832e-02
3.540000,-1.180982e-01,4.812581e-02
3.550000,-1.176197e-01,4.925216e-02
3.560000,-1.171131e-01,5.037779e-02
3.570000,-1.166122e-01,5.149172e-02
3.580000,-1.160833e-01,5.260506e-02
3.590000,-1.155601e-01,5.370614e-02
3.600000,-1.150092e-01,5.480677e-02
3.610000,-1.144639e-01,5.589458e-02
3.620000,-1.138913e-01,5.698209e-02
3.630000,-1.133243e-01,5.805624e-02
3.640000,-1.127302e-01,5.913022e-02
3.650000,-1.121417e-01,6.019029e-02
3.660000,-1.115264e-01,6.125034e-02
3.670000,-1.109167e-01,6.229595e-02
3.680000,-1.102804e-01,6.334167e-02
3.690000,-1.096499e-01,6.437242e-02
3.700000,-1.089930e-01,6.540343e-02
3.710000,-1.083418e-01,6.641894e-02
3.720000,-1.076646e-01,6.743485e-02
3.730000,-1.069931e-01,6.843475e-02
3.740000,-1.062959e-01,6.943519e-02
3.750000,-1.056044e-01,7.041911e-02
3.760000,-1.048875e-01,7.140371e-02
3.770000,-1.041763e-01,7.237128e-02
3.780000,-1.034401e-01,7.333970e-02
3.790000,-1.027095e-01,7.429056e-02
3.800000,-1.019543e-01,7.524243e-02
3.810000,-1.012047e-01,7.617625e-02
3.820000,-1.004308e-01,7.711122e-02
3.830000,-9.966245e-02,7.802766e-02
3.840000,-9.887022e-02,7.894539e-02
3.850000,-9.808354e-02,7.984411e-02
3.860000,-9.727334e-02,8.074428e-02
3.870000,-9.646865e-02,8.162496e-02
3.880000,-9.564084e-02,8.250724e-02
3.890000,-9.481851e-02,8.336957e-02
3.900000,-9.397345e-02,8.423364e-02
3.910000,-9.313383e-02,8.507731e-02
3.920000,-9.227190e-02,8.592287e-02
3.930000,-9.141538e-02,8.674757e-02
3.940000,-9.053695e-02,8.757432e-02
3.950000,-8.966389e-02,8.837977e-02
3.960000,-8.876935e-02,8.918741e-02
3.970000,-8.788014e-02,8.997333e-02
3.980000,-8.696989e-02,9.076158e-02
3.990000,-8.606491e-02,9.152769e-02
4.000000,-8.513933e-02,9.229628e-02
4.010000,-8.421898e-02,9.304231e-02
4.020000,-8.327849e-02,9.379097e-02
4.030000,-8.234317e-02,9.451666e-02
4.040000,-8.138815e-02,9.524514e-02
4.050000,-8.043826e-02,9.595024e-02
4.060000,-7.946915e-02,9.665829e-02
4.070000,-7.850510e-02,9.734257e-02
4.080000,-7.752230e-02,9.802994e-02
4.090000,-7.654450e-02,9.869315e-02
4.100000,-7.554844e-02,9.935962e-02
4.110000,-7.455731e-02,1.000016e-01
4.120000,-7.354840e-02,1.006469e-01
4.130000,-7.254437e-02,1.012673e-01
4.140000,-7.152306e-02,1.018913e-01
4.150000,-7.050654e-02,1.024901e-01
4.160000,-6.947326e-02,1.030925e-01
4.170000,-6.844469e-02,1.036693e-01
4.180000,-6.739987e-02,1.042500e-01
4.190000,-6.635969e-02,1.048048e-01
4.200000,-6.530377e-02,1.053636e-01
4.210000,-6.425242e-02,1.058961e-01
4.220000,-6.318585e-02,1.064327e-01
4.230000,-6.212377e-02,1.069428e-01
4.240000,-6.104700e-02,1.074572e-01
4.250000,-5.997462e-02,1.079447e-01
4.260000,-5.888810e-02,1.084366e-01
4.270000,-5.780589e-02,1.089014e-01
4.280000,-5.671008e-02,1.093707e-01
4.290000,-5.561848e-02,1.098126e-01
4.300000,-5.451382e-02,1.102592e-01
4.310000,-5.341329e-02,1.106781e-01
4.320000,-5.230026e-02,1.111018e-01
4.330000,-5.119126e-02,1.114976e-01
4.340000,-5.007031e-02,1.118983e-01
4.350000,-4.895329e-02,1.122708e-01
4.360000,-4.782489e-02,1.126485e-01
4.370000,-4.670032e-02,1.129977e-01
4.380000,-4.556494e-02,1.133521e-01
4.390000,-4.443328e-02,1.136779e-01
4.400000,-4.329138e-02,1.140090e-01
4.410000,-4.215310e-02,1.143113e-01
4.420000,-4.100516e-02,1.146190e-01
4.430000,-3.986072e-02,1.148977e-01
4.440000,-3.870720e-02,1.151820e-01
4.450000,-3.755708e-02,1.154370e-01
4.460000,-3.639846e-02,1.156978e-01
4.470000,-3.524312e-02,1.159291e-01
4.480000,-3.407988e-02,1.161663e-01
4.490000,-3.291980e-02,1.163739e-01
4.500000,-3.175240e-02,1.165875e-01
4.510000,-3.058805e-02,1.167712e-01
4.520000,-2.941698e-02,1.169611e-01
4.530000,-2.824882e-02,1.171211e-01
4.540000,-2.707456e-02,1.172873e-01
4.550000,-2.590308e-02,1.174235e-01
4.560000,-2.472609e-02,1.175660e-01
4.570000,-2.355176e-02,1.176783e-01
4.580000,-2.237252e-02,1.177971e-01
4.590000,-2.119581e-02,1.178856e-01
4.600000,-2.001481e-02,1.179807e-01
4.610000,-1.883620e-02,1.180454e-01
4.620000,-1.765390e-02,1.181168e-01
4.630000,-1.647387e-02,1.181577e-01
4.640000,-1.529075e-02,1.182054e-01
4.650000,-1.410976e-02,1.182225e-01
4.660000,-1.292630e-02,1.182465e-01
4.670000,-1.174483e-02,1.182399e-01
4.680000,-1.056150e-02,1.182404e-01
4.690000,-9.380021e-03,1.182101e-01
4.700000,-8.197297e-03,1.181870e-01
4.710000,-7.016281e-03,1.181331e-01
4.720000,-5.834635e-03,1.180864e-01
4.730000,-4.654552e-03,1.180090e-01
4.740000,-3.474454e-03,1.179389e-01
4.750000,-2.295774e-03,1.178381e-01
4.760000,-1.117692e-03,1.177446e-01
4.770000,5.911894e-05,1.176204e-01
4.780000,1.234716e-03,1.175036e-01
4.790000,2.409192e-03,1.173561e-01
4.800000,3.581838e-03,1.172162e-01
4.810000,4.753516e-03,1.170455e-01
4.820000,5.922749e-03,1.168825e-01
4.830000,7.091166e-03,1.166888e-01
4.840000,8.256524e-03,1.165028e-01
4.850000,9.421222e-03,1.162861e-01
4.860000,1.058225e-02,1.160773e-01
4.870000,1.174277e-02,1.158378e-01
4.880000,1.289900e-02,1.156063e-01
4.890000,1.405489e-02,1.153442e-01
4.900000,1.520589e-02,1.150900e-01
4.910000,1.635669e-02,1.148054e-01
4.920000,1.750199e-02,1.145288e-01
4.930000,1.864727e-02,1.142219e-01
4.940000,1.978643e-02,1.139230e-01
4.950000,2.092573e-02,1.135939e-01
4.960000,2.205831e-02,1.132729e-01
4.970000,2.319119e-02,1.129218e-01
4.980000,2.431675e-02,1.125789e-01
4.990000,2.544276e-02,1.122059e-01
5.000000,2.656086e-02,1.118412e-01
5.010000,2.767959e-02,1.114467e-01
5.020000,2.878980e-02,1.110604e-01
5.030000,2.990080e-02,1.106445e-01
5.040000,3.100269e-02,1.102369e-01
5.050000,3.210554e-02,1.097997e-01
5.060000,3.319868e-02,1.093709e-01
5.070000,3.429295e-02,1.089127e-01
5.080000,3.537694e-02,1.084630e-01
5.090000,3.646221e-02,1.079841e-01
5.100000,3.753662e-02,1.075136e-01
5.110000,3.861249e-02,1.070141e-01
5.120000,3.967690e-02,1.065232e-01
5.130000,4.074295e-02,1.060034e-01
5.140000,4.179697e-02,1.054922e-01
5.150000,4.285279e-02,1.049524e-01
5.160000,4.389602e-02,1.044212e-01
5.170000,4.494122e-02,1.038616e-01
5.180000,4.597325e-02,1.033106e-01
5.190000,4.700743e-02,1.027315e-01
5.200000,4.802788e-02,1.021610e-01
5.210000,4.905065e-02,1.015627e-01
5.220000,5.005913e-02,1.009729e-01
5.230000,5.107011e-02,1.003556e-01
5.240000,5.206625e-02,9.974694e-02
5.250000,5.306505e-02,9.911096e-02
5.260000,5.404847e-02,9.848357e-02
5.270000,5.503472e-02,9.782921e-02
5.280000,5.600505e-02,9.718343e-02
5.290000,5.697839e-02,9.651098e-02
5.300000,5.793527e-02,9.584710e-02
5.310000,5.889533e-02,9.515687e-02
5.320000,5.983841e-02,9.447520e-02
5.330000,6.078483e-02,9.376749e-02
5.340000,6.171376e-02,9.306833e-02
5.350000,6.264620e-02,9.234347e-02
5.360000,6.356063e-02,9.162715e-02
5.370000,6.447874e-02,9.088546e-02
5.380000,6.537834e-02,9.015228e-02
5.390000,6.628179e-02,8.939409e-02
5.400000,6.716622e-02,8.864439e-02
5.410000,6.805467e-02,8.787005e-02
5.420000,6.892362e-02,8.710416e-02
5.430000,6.979676e-02,8.631399e-02
5.440000,7.064990e-02,8.553225e-02
5.450000,7.150740e-02,8.472662e-02
5.460000,7.234443e-02,8.392937e-02
5.470000,7.318599e-02,8.310862e-02
5.480000,7.400660e-02,8.229621e-02
5.490000,7.483191e-02,8.146071e-02
5.500000,7.563582e-02,8.063349e-02
5.510000,7.644458e-02,7.978360e-02
5.520000,7.723149e-02,7.894195e-02
5.530000,7.802342e-02,7.807803e-02
5.540000,7.879305e-02,7.722230e-02
5.550000,7.956787e-02,7.634473e-02
5.560000,8.031994e-02,7.547529e-02
5.570000,8.107738e-02,7.458446e-02
5.580000,8.181163e-02,7.370169e-02
5.590000,8.255141e-02,7.279797e-02
5.600000,8.326759e-02,7.190224e-02
5.610000,8.398945e-02,7.098603e-02
5.620000,8.468731e-02,7.007773e-02
5.630000,8.539101e-02,6.914941e-02
5.640000,8.607030e-02,6.822893e-02
5.650000,8.675559e-02,6.728890e-02
5.660000,8.741608e-02,6.635664e-02
5.670000,8.808272e-02,6.540530e-02
5.680000,8.872419e-02,6.446164e-02
5.690000,8.937195e-02,6.349939e-02
5.700000,8.999417e-02,6.254474e-02
5.710000,9.062285e-02,6.157200e-02
5.720000,9.122561e-02,6.060676e-02
5.730000,9.183498e-02,5.962392e-02
5.740000,9.241809e-02,5.864850e-02
5.750000,9.300795e-02,5.765599e-02
5.760000,9.357121e-02,5.667079e-02
5.770000,9.414137e-02,5.566903e-02
5.780000,9.468459e-02,5.467447e-02
5.790000,9.523486e-02,5.366387e-02
5.800000,9.575787e-02,5.266037e-02
5.810000,9.628807e-02,5.164136e-02
5.820000,9.679070e-02,5.062932e-02
5.830000,9.730065e-02,4.960232e-02
5.840000,9.778274e-02,4.858219e-02
5.850000,9.827230e-02,4.754762e-02
5.860000,9.873370e-02,4.651980e-02
5.870000,9.920269e-02,4.547811e-02
5.880000,9.964326e-02,4.444303e-02
5.890000,1.000916e-01,4.339463e-02
5.900000,1.005112e-01,4.235273e-02
5.910000,1.009386e-01,4.129806e-02
5.920000,1.013371e-01,4.024976e-02
5.930000,1.017436e-01,3.918926e-02
5.940000,1.021209e-01,3.813499e-02
5.950000,1.025063e-01,3.706910e-02
5.960000,1.028623e-01,3.600929e-02
5.970000,1.032265e-01,3.493844e-02
5.980000,1.035610e-01,3.387353e-02
5.990000,1.039040e-01,3.279816e-02
6.000000,1.042170e-01,3.172859e-02
6.010000,1.045385e-01,3.064913e-02
6.020000,1.048300e-01,2.957533e-02
6.030000,1.051300e-01,2.849224e-02
6.040000,1.053998e-01,2.741464e-02
6.050000,1.056783e-01,2.632835e-02
6.060000,1.059264e-01,2.524740e-02
6.070000,1.061833e-01,2.415835e-02
6.080000,1.064096e-01,2.307448e-02
6.090000,1.066448e-01,2.198311e-02
6.100000,1.068492e-01,2.089677e-02
6.110000,1.070627e-01,1.980352e-02
6.120000,1.072453e-01,1.871514e-02
6.130000,1.074370e-01,1.762046e-02
6.140000,1.075977e-01,1.653048e-02
6.150000,1.077676e-01,1.543481e-02
6.160000,1.079064e-01,1.434366e-02
6.170000,1.080545e-01,1.324744e-02
6.180000,1.081714e-01,1.215556e-02
6.190000,1.082976e-01,1.105923e-02
6.200000,1.083925e-01,9.967060e-03
6.210000,1.084969e-01,8.871057e-03
6.220000,1.085700e-01,7.779035e-03
6.230000,1.086525e-01,6.683798e-03
6.240000,1.087036e-01,5.592358e-03
6.250000,1.087644e-01,4.498324e-03
6.260000,1.087936e-01,3.407900e-03
6.270000,1.088325e-01,2.315504e-03
6.280000,1.088399e-01,1.226529e-03
6.290000,1.088571e-01,1.362049e-04
6.300000,1.088426e-01,-9.508899e-04
6.310000,1.088380e-01,-2.038709e-03
6.320000,1.088019e-01,-3.123494e-03
6.330000,1.087756e-01,-4.208379e-03
