time,rk4_theta,rk4_w
1.070000,6.945867e-02,-1.365544e-01
1.080000,6.808628e-02,-1.372990e-01
1.090000,6.670640e-02,-1.380298e-01
1.100000,6.531918e-02,-1.387469e-01
1.110000,6.392475e-02,-1.394501e-01
1.120000,6.252325e-02,-1.401393e-01
1.130000,6.111483e-02,-1.408146e-01
1.140000,5.969962e-02,-1.414757e-01
1.150000,5.827776e-02,-1.421227e-01
1.160000,5.684941e-02,-1.427555e-01
1.170000,5.541469e-02,-1.433740e-01
1.180000,5.397376e-02,-1.439781e-01
1.190000,5.252675e-02,-1.445679e-01
1.200000,5.107382e-02,-1.451431e-01
1.210000,4.961511e-02,-1.457039e-01
1.220000,4.815076e-02,-1.462500e-01
1.230000,4.668092e-02,-1.467815e-01
1.240000,4.520574e-02,-1.472983e-01
1.250000,4.372537e-02,-1.478004e-01
1.260000,4.223995e-02,-1.482876e-01
1.270000,4.074964e-02,-1.487600e-01
1.280000,3.925457e-02,-1.492175e-01
1.290000,3.775491e-02,-1.496601e-01
1.300000,3.625080e-02,-1.500876e-01
1.310000,3.474240e-02,-1.505001e-01
1.320000,3.322985e-02,-1.508976e-01
1.330000,3.171330e-02,-1.512799e-01
1.340000,3.019291e-02,-1.516470e-01
1.350000,2.866884e-02,-1.519989e-01
1.360000,2.714122e-02,-1.523356e-01
1.370000,2.561022e-02,-1.526570e-01
1.380000,2.407599e-02,-1.529631e-01
1.390000,2.253869e-02,-1.532539e-01
1.400000,2.099846e-02,-1.535293e-01
1.410000,1.945547e-02,-1.537893e-01
1.420000,1.790986e-02,-1.540338e-01
1.430000,1.636179e-02,-1.542629e-01
1.440000,1.481142e-02,-1.544765e-01
1.450000,1.325891e-02,-1.546746e-01
1.460000,1.170440e-02,-1.548572e-01
1.470000,1.014806e-02,-1.550243e-01
1.480000,8.590043e-03,-1.551758e-01
1.490000,7.030500e-03,-1.553117e-01
1.500000,5.469592e-03,-1.554320e-01
1.510000,3.907475e-03,-1.555367e-01
1.520000,2.344305e-03,-1.556257e-01
1.530000,7.802408e-04,-1.556992e-01
1.540000,-7.845620e-04,-1.557570e-01
1.550000,-2.349946e-03,-1.557991e-01
1.560000,-3.915753e-03,-1.558256e-01
1.570000,-5.481827e-03,-1.558365e-01
1.580000,-7.048009e-03,-1.558317e-01
1.590000,-8.614144e-03,-1.558112e-01
1.600000,-1.018007e-02,-1.557750e-01
1.610000,-1.174564e-02,-1.557232e-01
1.620000,-1.331068e-02,-1.556558e-01
1.630000,-1.487505e-02,-1.555727e-01
1.640000,-1.643858e-02,-1.554739e-01
1.650000,-1.800112e-02,-1.553595e-01
1.660000,-1.956251e-02,-1.552295e-01
1.670000,-2.112259e-02,-1.550839e-01
1.680000,-2.268121e-02,-1.549227e-01
1.690000,-2.423821e-02,-1.547459e-01
1.700000,-2.579343e-02,-1.545535e-01
1.710000,-2.734672e-02,-1.543456e-01
1.720000,-2.889792e-02,-1.541221e-01
1.730000,-3.044687e-02,-1.538831e-01
1.740000,-3.199342e-02,-1.536286e-01
1.750000,-3.353741e-02,-1.533587e-01
1.760000,-3.507870e-02,-1.530733e-01
1.770000,-3.661711e-02,-1.527725e-01
1.780000,-3.815250e-02,-1.524564e-01
1.790000,-3.968471e-02,-1.521248e-01
1.800000,-4.121359e-02,-1.517780e-01
1.810000,-4.273898e-02,-1.514159e-01
1.820000,-4.426074e-02,-1.510385e-01
1.830000,-4.577870e-02,-1.506459e-01
1.840000,-4.729272e-02,-1.502381e-01
1.850000,-4.880263e-02,-1.498152e-01
1.860000,-5.030830e-02,-1.493771e-01
1.870000,-5.180957e-02,-1.489240e-01
1.880000,-5.330628e-02,-1.484559e-01
1.890000,-5.479829e-02,-1.479729e-01
1.900000,-5.628544e-02,-1.474749e-01
1.910000,-5.776758e-02,-1.469620e-01
1.920000,-5.924458e-02,-1.464344e-01
1.930000,-6.071627e-02,-1.458919e-01
1.940000,-6.218251e-02,-1.453348e-01
1.950000,-6.364314e-02,-1.447629e-01
1.960000,-6.509804e-02,-1.441765e-01
1.970000,-6.654703e-02,-1.435755e-01
1.980000,-6.798999e-02,-1.429601e-01
1.990000,-6.942676e-02,-1.423302e-01
2.000000,-7.085721e-02,-1.416859e-01
2.010000,-7.228117e-02,-1.410273e-01
2.020000,-7.369852e-02,-1.403545e-01
2.030000,-7.510911e-02,-1.396675e-01
2.040000,-7.651279e-02,-1.389664e-01
2.050000,-7.790943e-02,-1.382513e-01
2.060000,-7.929887e-02,-1.375222e-01
2.070000,-8.068099e-02,-1.367792e-01
2.080000,-8.205565e-02,-1.360224e-01
2.090000,-8.342270e-02,-1.352518e-01
2.100000,-8.478200e-02,-1.344676e-01
2.110000,-8.613342e-02,-1.336698e-01
2.120000,-8.747683e-02,-1.328585e-01
2.130000,-8.881208e-02,-1.320337e-01
2.140000,-9.013904e-02,-1.311956e-01
2.150000,-9.145757e-02,-1.303442e-01
2.160000,-9.276756e-02,-1.294796e-01
2.170000,-9.406885e-02,-1.286019e-01
2.180000,-9.536132e-02,-1.277112e-01
2.190000,-9.664484e-02,-1.268076e-01
2.200000,-9.791928e-02,-1.258912e-01
2.210000,-9.918450e-02,-1.249620e-01
2.220000,-1.004404e-01,-1.240201e-01
2.230000,-1.016868e-01,-1.230657e-01
2.240000,-1.029236e-01,-1.220989e-01
2.250000,-1.041508e-01,-1.211196e-01
2.260000,-1.053680e-01,-1.201281e-01
2.270000,-1.065753e-01,-1.191245e-01
2.280000,-1.077726e-01,-1.181087e-01
2.290000,-1.089596e-01,-1.170810e-01
2.300000,-1.101363e-01,-1.160414e-01
2.310000,-1.113025e-01,-1.149900e-01
2.320000,-1.124582e-01,-1.139270e-01
2.330000,-1.136031e-01,-1.128524e-01
2.340000,-1.147373e-01,-1.117664e-01
2.350000,-1.158606e-01,-1.106690e-01
2.360000,-1.169728e-01,-1.095604e-01
2.370000,-1.180739e-01,-1.084407e-01
2.380000,-1.191638e-01,-1.073099e-01
2.390000,-1.202423e-01,-1.061683e-01
2.400000,-1.213093e-01,-1.050159e-01
2.410000,-1.223647e-01,-1.038528e-01
2.420000,-1.234084e-01,-1.026791e-01
2.430000,-1.244404e-01,-1.014950e-01
2.440000,-1.254604e-01,-1.003006e-01
2.450000,-1.264685e-01,-9.909604e-02
2.460000,-1.274644e-01,-9.788135e-02
2.470000,-1.284481e-01,-9.665671e-02
2.480000,-1.294195e-01,-9.542223e-02
2.490000,-1.303786e-01,-9.417803e-02
2.500000,-1.313251e-01,-9.292425e-02
2.510000,-1.322590e-01,-9.166099e-02
2.520000,-1.331802e-01,-9.038841e-02
2.530000,-1.340886e-01,-8.910660e-02
2.540000,-1.349841e-01,-8.781572e-02
2.550000,-1.358667e-01,-8.651588e-02
2.560000,-1.367362e-01,-8.520721e-02
2.570000,-1.375925e-01,-8.388985e-02
2.580000,-1.384356e-01,-8.256392e-02
2.590000,-1.392654e-01,-8.122957e-02
2.600000,-1.400818e-01,-7.988691e-02
2.610000,-1.408847e-01,-7.853609e-02
2.620000,-1.416740e-01,-7.717725e-02
2.630000,-1.424496e-01,-7.581051e-02
2.640000,-1.432115e-01,-7.443601e-02
2.650000,-1.439596e-01,-7.305390e-02
2.660000,-1.446938e-01,-7.166430e-02
2.670000,-1.454141e-01,-7.026736e-02
2.680000,-1.461203e-01,-6.886322e-02
2.690000,-1.468123e-01,-6.745202e-02
2.700000,-1.474902e-01,-6.603390e-02
2.710000,-1.481539e-01,-6.460899e-02
2.720000,-1.488032e-01,-6.317745e-02
2.730000,-1.494382e-01,-6.173942e-02
2.740000,-1.500587e-01,-6.029504e-02
2.750000,-1.506646e-01,-5.884445e-02
2.760000,-1.512560e-01,-5.738781e-02
2.770000,-1.518328e-01,-5.592525e-02
2.780000,-1.523949e-01,-5.445692e-02
2.790000,-1.529422e-01,-5.298297e-02
2.800000,-1.534746e-01,-5.150355e-02
2.810000,-1.539923e-01,-5.001880e-02
2.820000,-1.544950e-01,-4.852888e-02
2.830000,-1.549827e-01,-4.703393e-02
2.840000,-1.554554e-01,-4.553410e-02
2.850000,-1.559130e-01,-4.402955e-02
2.860000,-1.563555e-01,-4.252042e-02
2.870000,-1.567828e-01,-4.100686e-02
2.880000,-1.571950e-01,-3.948904e-02
2.890000,-1.575918e-01,-3.796709e-02
2.900000,-1.579734e-01,-3.644117e-02
2.910000,-1.583397e-01,-3.491143e-02
2.920000,-1.586905e-01,-3.337804e-02
2.930000,-1.590260e-01,-3.184113e-02
2.940000,-1.593460e-01,-3.030087e-02
2.950000,-1.596505e-01,-2.875741e-02
2.960000,-1.599395e-01,-2.721091e-02
2.970000,-1.602130e-01,-2.566151e-02
2.980000,-1.604709e-01,-2.410938e-02
2.990000,-1.607132e-01,-2.255467e-02
3.000000,-1.609399e-01,-2.099754e-02
3.010000,-1.611509e-01,-1.943814e-02
3.020000,-1.613463e-01,-1.787663e-02
3.030000,-1.615259e-01,-1.631317e-02
3.040000,-1.616899e-01,-1.474791e-02
3.050000,-1.618381e-01,-1.318101e-02
3.060000,-1.619706e-01,-1.161263e-02
3.070000,-1.620873e-01,-1.004292e-02
3.080000,-1.621882e-01,-8.472050e-03
3.090000,-1.622734e-01,-6.900168e-03
3.100000,-1.623427e-01,-5.327434e-03
3.110000,-1.623963e-01,-3.754007e-03
3.120000,-1.624340e-01,-2.180045e-03
3.130000,-1.624559e-01,-6.057048e-04
3.140000,-1.624620e-01,9.688541e-04
3.150000,-1.624522e-01,2.543474e-03
3.160000,-1.624267e-01,4.117996e-03
3.170000,-1.623853e-01,5.692263e-03
3.180000,-1.623281e-01,7.266116e-03
3.190000,-1.622551e-01,8.839397e-03
3.200000,-1.621662e-01,1.041195e-02
3.210000,-1.620616e-01,1.198361e-02
3.220000,-1.619411e-01,1.355423e-02
3.230000,-1.618049e-01,1.512364e-02
3.240000,-1.616529e-01,1.669169e-02
3.250000,-1.614852e-01,1.825822e-02
3.260000,-1.613017e-01,1.982307e-02
3.270000,-1.611025e-01,2.138608e-02
3.280000,-1.608875e-01,2.294711e-02
3.290000,-1.606569e-01,2.450598e-02
3.300000,-1.604106e-01,2.606255e-02
3.310000,-1.601487e-01,2.761666e-02
3.320000,-1.598711e-01,2.916815e-02
3.330000,-1.595780e-01,3.071686e-02
3.340000,-1.592693e-01,3.226264e-02
3.350000,-1.589450e-01,3.380533e-02
3.360000,-1.586053e-01,3.534478e-02
3.370000,-1.582501e-01,3.688083e-02
3.380000,-1.578794e-01,3.841333e-02
3.390000,-1.574933e-01,3.994213e-02
3.400000,-1.570919e-01,4.146706e-02
3.410000,-1.566752e-01,4.298798e-02
3.420000,-1.562431e-01,4.450473e-02
3.430000,-1.557958e-01,4.601716e-02
3.440000,-1.553334e-01,4.752512e-02
3.450000,-1.548557e-01,4.902845e-02
3.460000,-1.543630e-01,5.052701e-02
3.470000,-1.538552e-01,5.202064e-02
3.480000,-1.533324e-01,5.350919e-02
3.490000,-1.527946e-01,5.499252e-02
3.500000,-1.522419e-01,5.647046e-02
3.510000,-1.516744e-01,5.794288e-02
3.520000,-1.510920e-01,5.940963e-02
3.530000,-1.504950e-01,6.087055e-02
3.540000,-1.498832e-01,6.232550e-02
3.550000,-1.492568e-01,6.377433e-02
3.560000,-1.486159e-01,6.521690e-02
3.570000,-1.479604e-01,6.665305e-02
3.580000,-1.472906e-01,6.808266e-02
3.590000,-1.466063e-01,6.950556e-02
3.600000,-1.459078e-01,7.092163e-02
3.610000,-1.451950e-01,7.233070e-02
3.620000,-1.444681e-01,7.373265e-02
3.630000,-1.437270e-01,7.512734e-02
3.640000,-1.429720e-01,7.651461e-02
3.650000,-1.422030e-01,7.789433e-02
3.660000,-1.414202e-01,7.926636e-02
3.670000,-1.406235e-01,8.063056e-02
3.680000,-1.398132e-01,8.198679e-02
3.690000,-1.389892e-01,8.333492e-02
3.700000,-1.381517e-01,8.467482e-02
3.710000,-1.373007e-01,8.600633e-02
3.720000,-1.364363e-01,8.732934e-02
3.730000,-1.355586e-01,8.864370e-02
3.740000,-1.346677e-01,8.994929e-02
3.750000,-1.337637e-01,9.124596e-02
3.760000,-1.328467e-01,9.253360e-02
3.770000,-1.319167e-01,9.381207e-02
3.780000,-1.309739e-01,9.508124e-02
3.790000,-1.300183e-01,9.634097e-02
3.800000,-1.290500e-01,9.759116e-02
3.810000,-1.280692e-01,9.883166e-02
3.820000,-1.270760e-01,1.000624e-01
3.830000,-1.260703e-01,1.012831e-01
3.840000,-1.250524e-01,1.024938e-01
3.850000,-1.240223e-01,1.036943e-01
3.860000,-1.229802e-01,1.048846e-01
3.870000,-1.219261e-01,1.060644e-01
3.880000,-1.208601e-01,1.072336e-01
3.890000,-1.197824e-01,1.083922e-01
3.900000,-1.186930e-01,1.095400e-01
3.910000,-1.175921e-01,1.106770e-01
3.920000,-1.164798e-01,1.118029e-01
3.930000,-1.153562e-01,1.129177e-01
3.940000,-1.142213e-01,1.140213e-01
3.950000,-1.130754e-01,1.151135e-01
3.960000,-1.119185e-01,1.161942e-01
3.970000,-1.107507e-01,1.172634e-01
3.980000,-1.095722e-01,1.183209e-01
3.990000,-1.083831e-01,1.193666e-01
4.000000,-1.071834e-01,1.204005e-01
4.010000,-1.059734e-01,1.214223e-01
4.020000,-1.047531e-01,1.224320e-01
4.030000,-1.035226e-01,1.234296e-01
4.040000,-1.022821e-01,1.244148e-01
4.050000,-1.010317e-01,1.253876e-01
4.060000,-9.977154e-02,1.263479e-01
4.070000,-9.850173e-02,1.272957e-01
4.080000,-9.722238e-02,1.282307e-01
4.090000,-9.593364e-02,1.291529e-01
4.100000,-9.463564e-02,1.300622e-01
4.110000,-9.332849e-02,1.309586e-01
4.120000,-9.201233e-02,1.318419e-01
4.130000,-9.068730e-02,1.327120e-01
4.140000,-8.935352e-02,1.335689e-01
4.150000,-8.801113e-02,1.344124e-01
4.160000,-8.666027e-02,1.352425e-01
4.170000,-8.530106e-02,1.360591e-01
4.180000,-8.393364e-02,1.368621e-01
4.190000,-8.255815e-02,1.376515e-01
4.200000,-8.117473e-02,1.384270e-01
4.210000,-7.978352e-02,1.391888e-01
4.220000,-7.838465e-02,1.399366e-01
4.230000,-7.697826e-02,1.406705e-01
4.240000,-7.556450e-02,1.413903e-01
4.250000,-7.414350e-02,1.420959e-01
4.260000,-7.271542e-02,1.427873e-01
4.270000,-7.128038e-02,1.434645e-01
4.280000,-6.983854e-02,1.441273e-01
4.290000,-6.839003e-02,1.447757e-01
4.300000,-6.693501e-02,1.454096e-01
4.310000,-6.547362e-02,1.460289e-01
4.320000,-6.400601e-02,1.466337e-01
4.330000,-6.253231e-02,1.472237e-01
4.340000,-6.105269e-02,1.477990e-01
4.350000,-5.956729e-02,1.483596e-01
4.360000,-5.807625e-02,1.489052e-01
4.370000,-5.657973e-02,1.494360e-01
4.380000,-5.507787e-02,1.499518e-01
4.390000,-5.357083e-02,1.504526e-01
4.400000,-5.205875e-02,1.509383e-01
4.410000,-5.054180e-02,1.514089e-01
4.420000,-4.902011e-02,1.518643e-01
4.430000,-4.749385e-02,1.523045e-01
4.440000,-4.596317e-02,1.527294e-01
4.450000,-4.442821e-02,1.531391e-01
4.460000,-4.288914e-02,1.535334e-01
4.470000,-4.134610e-02,1.539122e-01
4.480000,-3.979926e-02,1.542757e-01
4.490000,-3.824876e-02,1.546237e-01
4.500000,-3.669477e-02,1.549562e-01
4.510000,-3.513743e-02,1.552731e-01
4.520000,-3.357691e-02,1.555745e-01
4.530000,-3.201336e-02,1.558603e-01
4.540000,-3.044694e-02,1.561304e-01
4.550000,-2.887780e-02,1.563849e-01
4.560000,-2.730611e-02,1.566237e-01
4.570000,-2.573201e-02,1.568467e-01
4.580000,-2.415568e-02,1.570540e-01
4.590000,-2.257726e-02,1.572456e-01
4.600000,-2.099691e-02,1.574214e-01
4.610000,-1.941480e-02,1.575813e-01
4.620000,-1.783109e-02,1.577255e-01
4.630000,-1.624592e-02,1.578538e-01
4.640000,-1.465946e-02,1.579663e-01
4.650000,-1.307187e-02,1.580629e-01
4.660000,-1.148332e-02,1.581436e-01
4.670000,-9.893946e-03,1.582084e-01
4.680000,-8.303925e-03,1.582573e-01
4.690000,-6.713412e-03,1.582904e-01
4.700000,-5.122568e-03,1.583075e-01
4.710000,-3.531551e-03,1.583087e-01
4.720000,-1.940521e-03,1.582941e-01
4.730000,-3.496396e-04,1.582635e-01
4.740000,1.240935e-03,1.582170e-01
4.750000,2.831042e-03,1.581545e-01
4.760000,4.420521e-03,1.580762e-01
4.770000,6.009214e-03,1.579820e-01
4.780000,7.596960e-03,1.578719e-01
4.790000,9.183599e-03,1.577460e-01
4.800000,1.076897e-02,1.576041e-01
4.810000,1.235292e-02,1.574464e-01
4.820000,1.393528e-02,1.572729e-01
4.830000,1.551590e-02,1.570836e-01
4.840000,1.709462e-02,1.568784e-01
4.850000,1.867127e-02,1.566575e-01
4.860000,2.024571e-02,1.564207e-01
4.870000,2.181776e-02,1.561683e-01
4.880000,2.338728e-02,1.559001e-01
4.890000,2.495410e-02,1.556162e-01
4.900000,2.651807e-02,1.553167e-01
4.910000,2.807903e-02,1.550015e-01
4.920000,2.963682e-02,1.546707e-01
4.930000,3.119129e-02,1.543244e-01
4.940000,3.274227e-02,1.539624e-01
4.950000,3.428962e-02,1.535850e-01
4.960000,3.583318e-02,1.531921e-01
4.970000,3.737278e-02,1.527838e-01
4.980000,3.890828e-02,1.523601e-01
4.990000,4.043953e-02,1.519210e-01
5.000000,4.196636e-02,1.514666e-01
5.010000,4.348862e-02,1.509969e-01
5.020000,4.500617e-02,1.505120e-01
5.030000,4.651884e-02,1.500120e-01
5.040000,4.802649e-02,1.494968e-01
5.050000,4.952895e-02,1.489665e-01
5.060000,5.102609e-02,1.484212e-01
5.070000,5.251775e-02,1.478610e-01
5.080000,5.400378e-02,1.472858e-01
5.090000,5.548402e-02,1.466958e-01
5.100000,5.695834e-02,1.460909e-01
5.110000,5.842658e-02,1.454713e-01
5.120000,5.988859e-02,1.448371e-01
5.130000,6.134423e-02,1.441882e-01
5.140000,6.279334e-02,1.435247e-01
5.150000,6.423579e-02,1.428468e-01
5.160000,6.567142e-02,1.421544e-01
5.170000,6.710010e-02,1.414477e-01
5.180000,6.852167e-02,1.407267e-01
5.190000,6.993600e-02,1.399915e-01
5.200000,7.134294e-02,1.392422e-01
5.210000,7.274235e-02,1.384787e-01
5.220000,7.413408e-02,1.377013e-01
5.230000,7.551800e-02,1.369100e-01
5.240000,7.689397e-02,1.361048e-01
5.250000,7.826185e-02,1.352858e-01
5.260000,7.962149e-02,1.344532e-01
5.270000,8.097277e-02,1.336070e-01
5.280000,8.231554e-02,1.327473e-01
5.290000,8.364967e-02,1.318741e-01
5.300000,8.497503e-02,1.309876e-01
5.310000,8.629148e-02,1.300879e-01
5.320000,8.759888e-02,1.291750e-01
5.330000,8.889711e-02,1.282490e-01
5.340000,9.018604e-02,1.273100e-01
5.350000,9.146552e-02,1.263581e-01
5.360000,9.273544e-02,1.253935e-01
5.370000,9.399567e-02,1.244161e-01
5.380000,9.524607e-02,1.234262e-01
5.390000,9.648653e-02,1.224237e-01
5.400000,9.771690e-02,1.214089e-01
5.410000,9.893708e-02,1.203817e-01
5.420000,1.001469e-01,1.193423e-01
5.430000,1.013463e-01,1.182908e-01
5.440000,1.025352e-01,1.172274e-01
5.450000,1.037133e-01,1.161520e-01
5.460000,1.048807e-01,1.150649e-01
5.470000,1.060371e-01,1.139661e-01
5.480000,1.071825e-01,1.128557e-01
5.490000,1.083167e-01,1.117339e-01
5.500000,1.094397e-01,1.106007e-01
5.510000,1.105512e-01,1.094563e-01
5.520000,1.116513e-01,1.083008e-01
5.530000,1.127397e-01,1.071343e-01
5.540000,1.138164e-01,1.059569e-01
5.550000,1.148813e-01,1.047687e-01
5.560000,1.159343e-01,1.035699e-01
5.570000,1.169751e-01,1.023606e-01
5.580000,1.180039e-01,1.011408e-01
5.590000,1.190204e-01,9.991080e-02
5.600000,1.200245e-01,9.867059e-02
5.610000,1.210161e-01,9.742035e-02
5.620000,1.219952e-01,9.616019e-02
5.630000,1.229617e-01,9.489023e-02
5.640000,1.239153e-01,9.361062e-02
5.650000,1.248561e-01,9.232146e-02
5.660000,1.257840e-01,9.102290e-02
5.670000,1.266988e-01,8.971506e-02
5.680000,1.276004e-01,8.839807e-02
5.690000,1.284888e-01,8.707207e-02
5.700000,1.293639e-01,8.573718e-02
5.710000,1.302256e-01,8.439354e-02
5.720000,1.310738e-01,8.304129e-02
5.730000,1.319083e-01,8.168055e-02
5.740000,1.327293e-01,8.031147e-02
5.750000,1.335364e-01,7.893417e-02
5.760000,1.343297e-01,7.754881e-02
5.770000,1.351091e-01,7.615551e-02
5.780000,1.358745e-01,7.475442e-02
5.790000,1.366257e-01,7.334568e-02
5.800000,1.373629e-01,7.192942e-02
5.810000,1.380858e-01,7.050579e-02
5.820000,1.387944e-01,6.907493e-02
5.830000,1.394886e-01,6.763699e-02
5.840000,1.401684e-01,6.619210e-02
5.850000,1.408336e-01,6.474042e-02
5.860000,1.414843e-01,6.328208e-02
5.870000,1.421202e-01,6.181724e-02
5.880000,1.427415e-01,6.034604e-02
5.890000,1.433480e-01,5.886862e-02
5.900000,1.439396e-01,5.738514e-02
5.910000,1.445164e-01,5.589575e-02
5.920000,1.450781e-01,5.440058e-02
5.930000,1.456249e-01,5.289980e-02
5.940000,1.461565e-01,5.139355e-02
5.950000,1.466730e-01,4.988199e-02
5.960000,1.471744e-01,4.836526e-02
5.970000,1.476604e-01,4.684351e-02
5.980000,1.481312e-01,4.531691e-02
5.990000,1.485867e-01,4.378560e-02
6.000000,1.490267e-01,4.224973e-02
6.010000,1.494513e-01,4.070946e-02
6.020000,1.498605e-01,3.916495e-02
6.030000,1.502541e-01,3.761634e-02
6.040000,1.506321e-01,3.606380e-02
6.050000,1.509946e-01,3.450748e-02
6.060000,1.513414e-01,3.294754e-02
6.070000,1.516725e-01,3.138412e-02
6.080000,1.519879e-01,2.981740e-02
6.090000,1.522876e-01,2.824752e-02
6.100000,1.525715e-01,2.667464e-02
6.110000,1.528396e-01,2.509893e-02
6.120000,1.530918e-01,2.352053e-02
6.130000,1.533282e-01,2.193961e-02
6.140000,1.535487e-01,2.035633e-02
6.150000,1.537533e-01,1.877084e-02
6.160000,1.539419e-01,1.718331e-02
6.170000,1.541146e-01,1.559389e-02
6.180000,1.542714e-01,1.400274e-02
6.190000,1.544121e-01,1.241003e-02
6.200000,1.545368e-01,1.081591e-02
6.210000,1.546455e-01,9.220542e-03
6.220000,1.547382e-01,7.624087e-03
6.230000,1.548148e-01,6.026705e-03
6.240000,1.548754e-01,4.428557e-03
6.250000,1.549199e-01,2.829803e-03
6.260000,1.549483e-01,1.230604e-03
6.270000,1.549607e-01,-3.688794e-04
6.280000,1.549570e-01,-1.968486e-03
6.290000,1.549372e-01,-3.568056e-03
6.300000,1.549013e-01,-5.167428e-03
6.310000,1.548494e-01,-6.766442e-03
6.320000,1.547814e-01,-8.364936e-03
6.330000,1.546973e-01,-9.962750e-03
