time,euler_theta,euler_w
1.530000,6.879567e-03,-1.498550e-01
1.540000,5.381017e-03,-1.499085e-01
1.550000,3.881932e-03,-1.499470e-01
1.560000,2.382462e-03,-1.499706e-01
1.570000,8.827563e-04,-1.499791e-01
1.580000,-6.170347e-04,-1.499726e-01
1.590000,-2.116761e-03,-1.499512e-01
1.600000,-3.616273e-03,-1.499147e-01
1.610000,-5.115420e-03,-1.498633e-01
1.620000,-6.614053e-03,-1.497968e-01
1.630000,-8.112021e-03,-1.497154e-01
1.640000,-9.609176e-03,-1.496191e-01
1.650000,-1.110537e-02,-1.495077e-01
1.660000,-1.260044e-02,-1.493814e-01
1.670000,-1.409426e-02,-1.492402e-01
1.680000,-1.558666e-02,-1.490840e-01
1.690000,-1.707750e-02,-1.489130e-01
1.700000,-1.856663e-02,-1.487270e-01
1.710000,-2.005390e-02,-1.485262e-01
1.720000,-2.153916e-02,-1.483105e-01
1.730000,-2.302227e-02,-1.480800e-01
1.740000,-2.450307e-02,-1.478347e-01
1.750000,-2.598141e-02,-1.475746e-01
1.760000,-2.745716e-02,-1.472997e-01
1.770000,-2.893016e-02,-1.470101e-01
1.780000,-3.040026e-02,-1.467058e-01
1.790000,-3.186732e-02,-1.463869e-01
1.800000,-3.333119e-02,-1.460533e-01
1.810000,-3.479172e-02,-1.457051e-01
1.820000,-3.624877e-02,-1.453423e-01
1.830000,-3.770219e-02,-1.449650e-01
1.840000,-3.915184e-02,-1.445732e-01
1.850000,-4.059757e-02,-1.441670e-01
1.860000,-4.203924e-02,-1.437463e-01
1.870000,-4.347671e-02,-1.433113e-01
1.880000,-4.490982e-02,-1.428619e-01
1.890000,-4.633844e-02,-1.423982e-01
1.900000,-4.776242e-02,-1.419203e-01
1.910000,-4.918162e-02,-1.414282e-01
1.920000,-5.059591e-02,-1.409220e-01
1.930000,-5.200513e-02,-1.404017e-01
1.940000,-5.340914e-02,-1.398673e-01
1.950000,-5.480782e-02,-1.393190e-01
1.960000,-5.620101e-02,-1.387567e-01
1.970000,-5.758857e-02,-1.381805e-01
1.980000,-5.897038e-02,-1.375905e-01
1.990000,-6.034628e-02,-1.369868e-01
2.000000,-6.171615e-02,-1.363694e-01
2.010000,-6.307984e-02,-1.357383e-01
2.020000,-6.443723e-02,-1.350937e-01
2.030000,-6.578817e-02,-1.344355e-01
2.040000,-6.713252e-02,-1.337640e-01
2.050000,-6.847016e-02,-1.330790e-01
2.060000,-6.980095e-02,-1.323807e-01
2.070000,-7.112476e-02,-1.316692e-01
2.080000,-7.244145e-02,-1.309446e-01
2.090000,-7.375090e-02,-1.302068e-01
2.100000,-7.505296e-02,-1.294560e-01
2.110000,-7.634752e-02,-1.286923e-01
2.120000,-7.763445e-02,-1.279157e-01
2.130000,-7.891360e-02,-1.271263e-01
2.140000,-8.018487e-02,-1.263242e-01
2.150000,-8.144811e-02,-1.255095e-01
2.160000,-8.270320e-02,-1.246822e-01
2.170000,-8.395003e-02,-1.238425e-01
2.180000,-8.518845e-02,-1.229904e-01
2.190000,-8.641835e-02,-1.221259e-01
2.200000,-8.763961e-02,-1.212493e-01
2.210000,-8.885211e-02,-1.203605e-01
2.220000,-9.005571e-02,-1.194598e-01
2.230000,-9.125031e-02,-1.185470e-01
2.240000,-9.243578e-02,-1.176224e-01
2.250000,-9.361200e-02,-1.166861e-01
2.260000,-9.477887e-02,-1.157381e-01
2.270000,-9.593625e-02,-1.147785e-01
2.280000,-9.708403e-02,-1.138074e-01
2.290000,-9.822210e-02,-1.128250e-01
2.300000,-9.935035e-02,-1.118313e-01
2.310000,-1.004687e-01,-1.108264e-01
2.320000,-1.015769e-01,-1.098104e-01
2.330000,-1.026750e-01,-1.087834e-01
2.340000,-1.037629e-01,-1.077456e-01
2.350000,-1.048403e-01,-1.066970e-01
2.360000,-1.059073e-01,-1.056377e-01
2.370000,-1.069637e-01,-1.045678e-01
2.380000,-1.080093e-01,-1.034875e-01
2.390000,-1.090442e-01,-1.023969e-01
2.400000,-1.100682e-01,-1.012960e-01
2.410000,-1.110812e-01,-1.001850e-01
2.420000,-1.120830e-01,-9.906398e-02
2.430000,-1.130736e-01,-9.793305e-02
2.440000,-1.140530e-01,-9.679233e-02
2.450000,-1.150209e-01,-9.564194e-02
2.460000,-1.159773e-01,-9.448198e-02
2.470000,-1.169221e-01,-9.331258e-02
2.480000,-1.178553e-01,-9.213384e-02
2.490000,-1.187766e-01,-9.094590e-02
2.500000,-1.196861e-01,-8.974886e-02
2.510000,-1.205835e-01,-8.854285e-02
2.520000,-1.214690e-01,-8.732799e-02
2.530000,-1.223423e-01,-8.610440e-02
2.540000,-1.232033e-01,-8.487220e-02
2.550000,-1.240520e-01,-8.363151e-02
2.560000,-1.248883e-01,-8.238247e-02
2.570000,-1.257122e-01,-8.112519e-02
2.580000,-1.265234e-01,-7.985980e-02
2.590000,-1.273220e-01,-7.858642e-02
2.600000,-1.281079e-01,-7.730519e-02
2.610000,-1.288809e-01,-7.601623e-02
2.620000,-1.296411e-01,-7.471967e-02
2.630000,-1.303883e-01,-7.341565e-02
2.640000,-1.311224e-01,-7.210428e-02
2.650000,-1.318435e-01,-7.078570e-02
2.660000,-1.325513e-01,-6.946005e-02
2.670000,-1.332459e-01,-6.812746e-02
2.680000,-1.339272e-01,-6.678806e-02
2.690000,-1.345951e-01,-6.544198e-02
2.700000,-1.352495e-01,-6.408935e-02
2.710000,-1.358904e-01,-6.273033e-02
2.720000,-1.365177e-01,-6.136503e-02
2.730000,-1.371314e-01,-5.999359e-02
2.740000,-1.377313e-01,-5.861617e-02
2.750000,-1.383175e-01,-5.723288e-02
2.760000,-1.388898e-01,-5.584387e-02
2.770000,-1.394482e-01,-5.444928e-02
2.780000,-1.399927e-01,-5.304925e-02
2.790000,-1.405232e-01,-5.164391e-02
2.800000,-1.410397e-01,-5.023341e-02
2.810000,-1.415420e-01,-4.881790e-02
2.820000,-1.420302e-01,-4.739750e-02
2.830000,-1.425041e-01,-4.597237e-02
2.840000,-1.429639e-01,-4.454264e-02
2.850000,-1.434093e-01,-4.310846e-02
2.860000,-1.438404e-01,-4.166997e-02
2.870000,-1.442571e-01,-4.022732e-02
2.880000,-1.446594e-01,-3.878065e-02
2.890000,-1.450472e-01,-3.733010e-02
2.900000,-1.454205e-01,-3.587583e-02
2.910000,-1.457792e-01,-3.441796e-02
2.920000,-1.461234e-01,-3.295666e-02
2.930000,-1.464530e-01,-3.149207e-02
2.940000,-1.467679e-01,-3.002433e-02
2.950000,-1.470681e-01,-2.855359e-02
2.960000,-1.473537e-01,-2.708000e-02
2.970000,-1.476245e-01,-2.560370e-02
2.980000,-1.478805e-01,-2.412485e-02
2.990000,-1.481217e-01,-2.264358e-02
3.000000,-1.483482e-01,-2.116006e-02
3.010000,-1.485598e-01,-1.967442e-02
3.020000,-1.487565e-01,-1.818682e-02
3.030000,-1.489384e-01,-1.669740e-02
3.040000,-1.491054e-01,-1.520631e-02
3.050000,-1.492574e-01,-1.371371e-02
3.060000,-1.493946e-01,-1.221973e-02
3.070000,-1.495168e-01,-1.072454e-02
3.080000,-1.496240e-01,-9.228282e-03
3.090000,-1.497163e-01,-7.731101e-03
3.100000,-1.497936e-01,-6.233150e-03
3.110000,-1.498559e-01,-4.734579e-03
3.120000,-1.499033e-01,-3.235537e-03
3.130000,-1.499356e-01,-1.736174e-03
3.140000,-1.499530e-01,-2.366407e-04
3.150000,-1.499554e-01,1.262913e-03
3.160000,-1.499427e-01,2.762338e-03
3.170000,-1.499151e-01,4.261484e-03
3.180000,-1.498725e-01,5.760201e-03
3.190000,-1.498149e-01,7.258339e-03
3.200000,-1.497423e-01,8.755748e-03
3.210000,-1.496548e-01,1.025228e-02
3.220000,-1.495522e-01,1.174778e-02
3.230000,-1.494348e-01,1.324211e-02
3.240000,-1.493023e-01,1.473510e-02
3.250000,-1.491550e-01,1.622662e-02
3.260000,-1.489927e-01,1.771652e-02
3.270000,-1.488156e-01,1.920464e-02
3.280000,-1.486235e-01,2.069084e-02
3.290000,-1.484166e-01,2.217497e-02
3.300000,-1.481948e-01,2.365687e-02
3.310000,-1.479583e-01,2.513641e-02
3.320000,-1.477069e-01,2.661343e-02
3.330000,-1.474408e-01,2.808779e-02
3.340000,-1.471599e-01,2.955933e-02
3.350000,-1.468643e-01,3.102792e-02
3.360000,-1.465540e-01,3.249340e-02
3.370000,-1.462291e-01,3.395562e-02
3.380000,-1.458895e-01,3.541445e-02
3.390000,-1.455354e-01,3.686974e-02
3.400000,-1.451667e-01,3.832133e-02
3.410000,-1.447835e-01,3.976910e-02
3.420000,-1.443858e-01,4.121288e-02
3.430000,-1.439737e-01,4.265253e-02
3.440000,-1.435471e-01,4.408792e-02
3.450000,-1.431063e-01,4.551890e-02
3.460000,-1.426511e-01,4.694532e-02
3.470000,-1.421816e-01,4.836705e-02
3.480000,-1.416980e-01,4.978393e-02
3.490000,-1.412001e-01,5.119584e-02
3.500000,-1.406882e-01,5.260262e-02
3.510000,-1.401621e-01,5.400414e-02
3.520000,-1.396221e-01,5.540026e-02
3.530000,-1.390681e-01,5.679083e-02
3.540000,-1.385002e-01,5.817572e-02
3.550000,-1.379184e-01,5.955479e-02
3.560000,-1.373229e-01,6.092791e-02
3.570000,-1.367136e-01,6.229492e-02
3.580000,-1.360906e-01,6.365571e-02
3.590000,-1.354541e-01,6.501013e-02
3.600000,-1.348040e-01,6.635804e-02
3.610000,-1.341404e-01,6.769932e-02
3.620000,-1.334634e-01,6.903382e-02
3.630000,-1.327731e-01,7.036142e-02
3.640000,-1.320695e-01,7.168197e-02
3.650000,-1.313526e-01,7.299536e-02
3.660000,-1.306227e-01,7.430145e-02
3.670000,-1.298797e-01,7.560010e-02
3.680000,-1.291237e-01,7.689119e-02
3.690000,-1.283548e-01,7.817459e-02
3.700000,-1.275730e-01,7.945017e-02
3.710000,-1.267785e-01,8.071780e-02
3.720000,-1.259713e-01,8.197736e-02
3.730000,-1.251516e-01,8.322871e-02
3.740000,-1.243193e-01,8.447174e-02
3.750000,-1.234746e-01,8.570633e-02
3.760000,-1.226175e-01,8.693233e-02
3.770000,-1.217482e-01,8.814965e-02
3.780000,-1.208667e-01,8.935814e-02
3.790000,-1.199731e-01,9.055770e-02
3.800000,-1.190675e-01,9.174820e-02
3.810000,-1.181500e-01,9.292952e-02
3.820000,-1.172207e-01,9.410155e-02
3.830000,-1.162797e-01,9.526417e-02
3.840000,-1.153271e-01,9.641725e-02
3.850000,-1.143629e-01,9.756070e-02
3.860000,-1.133873e-01,9.869438e-02
3.870000,-1.124004e-01,9.981819e-02
3.880000,-1.114022e-01,1.009320e-01
3.890000,-1.103929e-01,1.020358e-01
3.900000,-1.093725e-01,1.031293e-01
3.910000,-1.083412e-01,1.042125e-01
3.920000,-1.072991e-01,1.052853e-01
3.930000,-1.062462e-01,1.063475e-01
3.940000,-1.051827e-01,1.073992e-01
3.950000,-1.041088e-01,1.084400e-01
3.960000,-1.030244e-01,1.094701e-01
3.970000,-1.019297e-01,1.104892e-01
3.980000,-1.008248e-01,1.114972e-01
3.990000,-9.970979e-02,1.124941e-01
4.000000,-9.858485e-02,1.134797e-01
4.010000,-9.745005e-02,1.144540e-01
4.020000,-9.630551e-02,1.154168e-01
4.030000,-9.515134e-02,1.163681e-01
4.040000,-9.398766e-02,1.173078e-01
4.050000,-9.281459e-02,1.182357e-01
4.060000,-9.163223e-02,1.191518e-01
4.070000,-9.044071e-02,1.200559e-01
4.080000,-8.924015e-02,1.209481e-01
4.090000,-8.803067e-02,1.218282e-01
4.100000,-8.681239e-02,1.226961e-01
4.110000,-8.558543e-02,1.235517e-01
4.120000,-8.434991e-02,1.243950e-01
4.130000,-8.310596e-02,1.252258e-01
4.140000,-8.185370e-02,1.260441e-01
4.150000,-8.059326e-02,1.268498e-01
4.160000,-7.932477e-02,1.276428e-01
4.170000,-7.804834e-02,1.284230e-01
4.180000,-7.676411e-02,1.291904e-01
4.190000,-7.547220e-02,1.299449e-01
4.200000,-7.417276e-02,1.306863e-01
4.210000,-7.286589e-02,1.314147e-01
4.220000,-7.155175e-02,1.321300e-01
4.230000,-7.023045e-02,1.328321e-01
4.240000,-6.890212e-02,1.335208e-01
4.250000,-6.756692e-02,1.341962e-01
4.260000,-6.622495e-02,1.348582e-01
4.270000,-6.487637e-02,1.355067e-01
4.280000,-6.352130e-02,1.361417e-01
4.290000,-6.215989e-02,1.367630e-01
4.300000,-6.079226e-02,1.373707e-01
4.310000,-5.941855e-02,1.379646e-01
4.320000,-5.803891e-02,1.385447e-01
4.330000,-5.665346e-02,1.391110e-01
4.340000,-5.526235e-02,1.396633e-01
4.350000,-5.386572e-02,1.402017e-01
4.360000,-5.246370e-02,1.407261e-01
4.370000,-5.105644e-02,1.412364e-01
4.380000,-4.964407e-02,1.417325e-01
4.390000,-4.822675e-02,1.422145e-01
4.400000,-4.680460e-02,1.426823e-01
4.410000,-4.537778e-02,1.431358e-01
4.420000,-4.394642e-02,1.435750e-01
4.430000,-4.251067e-02,1.439998e-01
4.440000,-4.107067e-02,1.444102e-01
4.450000,-3.962657e-02,1.448062e-01
4.460000,-3.817851e-02,1.451877e-01
4.470000,-3.672663e-02,1.455547e-01
4.480000,-3.527109e-02,1.459071e-01
4.490000,-3.381201e-02,1.462450e-01
4.500000,-3.234956e-02,1.465682e-01
4.510000,-3.088388e-02,1.468768e-01
4.520000,-2.941511e-02,1.471706e-01
4.530000,-2.794341e-02,1.474498e-01
4.540000,-2.646891e-02,1.477142e-01
4.550000,-2.499177e-02,1.479638e-01
4.560000,-2.351213e-02,1.481986e-01
4.570000,-2.203014e-02,1.484187e-01
4.580000,-2.054596e-02,1.486238e-01
4.590000,-1.905972e-02,1.488141e-01
4.600000,-1.757158e-02,1.489896e-01
4.610000,-1.608168e-02,1.491501e-01
4.620000,-1.459018e-02,1.492957e-01
4.630000,-1.309722e-02,1.494264e-01
4.640000,-1.160296e-02,1.495421e-01
4.650000,-1.010754e-02,1.496429e-01
4.660000,-8.611111e-03,1.497287e-01
4.670000,-7.113823e-03,1.497996e-01
4.680000,-5.615827e-03,1.498554e-01
4.690000,-4.117273e-03,1.498963e-01
4.700000,-2.618310e-03,1.499222e-01
4.710000,-1.119087e-03,1.499331e-01
4.720000,3.802439e-04,1.499290e-01
4.730000,1.879534e-03,1.499099e-01
4.740000,3.378634e-03,1.498759e-01
4.750000,4.877392e-03,1.498268e-01
4.760000,6.375660e-03,1.497628e-01
4.770000,7.873288e-03,1.496837e-01
4.780000,9.370125e-03,1.495897e-01
4.790000,1.086602e-02,1.494808e-01
4.800000,1.236083e-02,1.493569e-01
4.810000,1.385440e-02,1.492181e-01
4.820000,1.534658e-02,1.490643e-01
4.830000,1.683722e-02,1.488956e-01
4.840000,1.832618e-02,1.487121e-01
4.850000,1.981330e-02,1.485137e-01
4.860000,2.129844e-02,1.483004e-01
4.870000,2.278144e-02,1.480723e-01
4.880000,2.426216e-02,1.478294e-01
4.890000,2.574046e-02,1.475717e-01
4.900000,2.721618e-02,1.472993e-01
4.910000,2.868917e-02,1.470121e-01
4.920000,3.015929e-02,1.467102e-01
4.930000,3.162639e-02,1.463937e-01
4.940000,3.309033e-02,1.460625e-01
4.950000,3.455095e-02,1.457167e-01
4.960000,3.600812e-02,1.453563e-01
4.970000,3.746168e-02,1.449814e-01
4.980000,3.891150e-02,1.445920e-01
4.990000,4.035742e-02,1.441882e-01
5.000000,4.179930e-02,1.437699e-01
5.010000,4.323700e-02,1.433372e-01
5.020000,4.467037e-02,1.428903e-01
5.030000,4.609927e-02,1.424290e-01
5.040000,4.752356e-02,1.419535e-01
5.050000,4.894310e-02,1.414638e-01
5.060000,5.035773e-02,1.409599e-01
5.070000,5.176733e-02,1.404420e-01
5.080000,5.317175e-02,1.399100e-01
5.090000,5.457085e-02,1.393640e-01
5.100000,5.596449e-02,1.388041e-01
5.110000,5.735253e-02,1.382303e-01
5.120000,5.873484e-02,1.376427e-01
5.130000,6.011126e-02,1.370413e-01
5.140000,6.148168e-02,1.364262e-01
5.150000,6.284594e-02,1.357975e-01
5.160000,6.420391e-02,1.351552e-01
5.170000,6.555547e-02,1.344994e-01
5.180000,6.690046e-02,1.338301e-01
5.190000,6.823876e-02,1.331475e-01
5.200000,6.957024e-02,1.324515e-01
5.210000,7.089475e-02,1.317423e-01
5.220000,7.221217e-02,1.310199e-01
5.230000,7.352237e-02,1.302844e-01
5.240000,7.482522e-02,1.295359e-01
5.250000,7.612058e-02,1.287745e-01
5.260000,7.740832e-02,1.280002e-01
5.270000,7.868832e-02,1.272130e-01
5.280000,7.996045e-02,1.264132e-01
5.290000,8.122459e-02,1.256007e-01
5.300000,8.248059e-02,1.247756e-01
5.310000,8.372835e-02,1.239381e-01
5.320000,8.496773e-02,1.230882e-01
5.330000,8.619861e-02,1.222260e-01
5.340000,8.742087e-02,1.213515e-01
5.350000,8.863439e-02,1.204649e-01
5.360000,8.983904e-02,1.195663e-01
5.370000,9.103470e-02,1.186557e-01
5.380000,9.222126e-02,1.177333e-01
5.390000,9.339859e-02,1.167991e-01
5.400000,9.456658e-02,1.158532e-01
5.410000,9.572511e-02,1.148957e-01
5.420000,9.687407e-02,1.139268e-01
5.430000,9.801334e-02,1.129464e-01
5.440000,9.914280e-02,1.119548e-01
5.450000,1.002623e-01,1.109519e-01
5.460000,1.013719e-01,1.099380e-01
5.470000,1.024712e-01,1.089131e-01
5.480000,1.035604e-01,1.078772e-01
5.490000,1.046392e-01,1.068306e-01
5.500000,1.057075e-01,1.057734e-01
5.510000,1.067652e-01,1.047055e-01
5.520000,1.078122e-01,1.036272e-01
5.530000,1.088485e-01,1.025385e-01
5.540000,1.098739e-01,1.014395e-01
5.550000,1.108883e-01,1.003305e-01
5.560000,1.118916e-01,9.921136e-02
5.570000,1.128837e-01,9.808233e-02
5.580000,1.138645e-01,9.694350e-02
5.590000,1.148340e-01,9.579497e-02
5.600000,1.157919e-01,9.463686e-02
5.610000,1.167383e-01,9.346930e-02
5.620000,1.176730e-01,9.229239e-02
5.630000,1.185959e-01,9.110625e-02
5.640000,1.195070e-01,8.991100e-02
5.650000,1.204061e-01,8.870677e-02
5.660000,1.212931e-01,8.749366e-02
5.670000,1.221681e-01,8.627181e-02
5.680000,1.230308e-01,8.504134e-02
5.690000,1.238812e-01,8.380236e-02
5.700000,1.247192e-01,8.255501e-02
5.710000,1.255448e-01,8.129940e-02
5.720000,1.263578e-01,8.003566e-02
5.730000,1.271581e-01,7.876393e-02
5.740000,1.279458e-01,7.748432e-02
5.750000,1.287206e-01,7.619696e-02
5.760000,1.294826e-01,7.490199e-02
5.770000,1.302316e-01,7.359953e-02
5.780000,1.309676e-01,7.228971e-02
5.790000,1.316905e-01,7.097266e-02
5.800000,1.324002e-01,6.964852e-02
5.810000,1.330967e-01,6.831742e-02
5.820000,1.337799e-01,6.697949e-02
5.830000,1.344497e-01,6.563486e-02
5.840000,1.351060e-01,6.428367e-02
5.850000,1.357489e-01,6.292606e-02
5.860000,1.363781e-01,6.156216e-02
5.870000,1.369938e-01,6.019210e-02
5.880000,1.375957e-01,5.881603e-02
5.890000,1.381838e-01,5.743408e-02
5.900000,1.387582e-01,5.604638e-02
5.910000,1.393186e-01,5.465309e-02
5.920000,1.398652e-01,5.325433e-02
5.930000,1.403977e-01,5.185025e-02
5.940000,1.409162e-01,5.044099e-02
5.950000,1.414206e-01,4.902668e-02
5.960000,1.419109e-01,4.760748e-02
5.970000,1.423870e-01,4.618352e-02
5.980000,1.428488e-01,4.475494e-02
5.990000,1.432964e-01,4.332189e-02
6.000000,1.437296e-01,4.188451e-02
6.010000,1.441484e-01,4.044295e-02
6.020000,1.445528e-01,3.899734e-02
6.030000,1.449428e-01,3.754783e-02
6.040000,1.453183e-01,3.609458e-02
6.050000,1.456792e-01,3.463772e-02
6.060000,1.460256e-01,3.317739e-02
6.070000,1.463574e-01,3.171375e-02
6.080000,1.466745e-01,3.024695e-02
6.090000,1.469770e-01,2.877712e-02
6.100000,1.472648e-01,2.730442e-02
6.110000,1.475378e-01,2.582899e-02
6.120000,1.477961e-01,2.435097e-02
6.130000,1.480396e-01,2.287053e-02
6.140000,1.482683e-01,2.138780e-02
6.150000,1.484822e-01,1.990294e-02
6.160000,1.486812e-01,1.841609e-02
6.170000,1.488654e-01,1.692740e-02
6.180000,1.490347e-01,1.543702e-02
6.190000,1.491890e-01,1.394510e-02
6.200000,1.493285e-01,1.245179e-02
6.210000,1.494530e-01,1.095723e-02
6.220000,1.495626e-01,9.461587e-03
6.230000,1.496572e-01,7.964996e-03
6.240000,1.497368e-01,6.467613e-03
6.250000,1.498015e-01,4.969585e-03
6.260000,1.498512e-01,3.471063e-03
6.270000,1.498859e-01,1.972197e-03
6.280000,1.499056e-01,4.731369e-04
6.290000,1.499104e-01,-1.025968e-03
6.300000,1.499001e-01,-2.524967e-03
6.310000,1.498749e-01,-4.023711e-03
6.320000,1.498346e-01,-5.522049e-03
6.330000,1.497794e-01,-7.019833e-03
6.340000,1.497092e-01,-8.516911e-03
