time,leapfrog_theta,leapfrog_w
1.530000,7.535559e-03,-1.475629e-01
1.540000,6.059315e-03,-1.476084e-01
1.550000,4.583391e-03,-1.476239e-01
1.560000,3.106836e-03,-1.476399e-01
1.570000,1.630593e-03,-1.476259e-01
1.580000,1.543188e-04,-1.476123e-01
1.590000,-1.321654e-03,-1.475688e-01
1.600000,-2.797057e-03,-1.475257e-01
1.610000,-4.272168e-03,-1.474527e-01
1.620000,-5.746110e-03,-1.473802e-01
1.630000,-7.219771e-03,-1.472777e-01
1.640000,-8.691664e-03,-1.471757e-01
1.650000,-1.016329e-02,-1.470438e-01
1.660000,-1.163254e-02,-1.469125e-01
1.670000,-1.310153e-02,-1.467513e-01
1.680000,-1.456757e-02,-1.465906e-01
1.690000,-1.603335e-02,-1.464001e-01
1.700000,-1.749557e-02,-1.462103e-01
1.710000,-1.895755e-02,-1.459906e-01
1.720000,-2.041538e-02,-1.457716e-01
1.730000,-2.187298e-02,-1.455229e-01
1.740000,-2.332584e-02,-1.452748e-01
1.750000,-2.477848e-02,-1.449971e-01
1.760000,-2.622578e-02,-1.447201e-01
1.770000,-2.767288e-02,-1.444136e-01
1.780000,-2.911405e-02,-1.441077e-01
1.790000,-3.055504e-02,-1.437726e-01
1.800000,-3.198950e-02,-1.434380e-01
1.810000,-3.342380e-02,-1.430743e-01
1.820000,-3.485099e-02,-1.427112e-01
1.830000,-3.627802e-02,-1.423191e-01
1.840000,-3.769737e-02,-1.419276e-01
1.850000,-3.911657e-02,-1.415072e-01
1.860000,-4.052751e-02,-1.410876e-01
1.870000,-4.193832e-02,-1.406392e-01
1.880000,-4.334030e-02,-1.401915e-01
1.890000,-4.474215e-02,-1.397152e-01
1.900000,-4.613460e-02,-1.392397e-01
1.910000,-4.752695e-02,-1.387357e-01
1.920000,-4.890932e-02,-1.382326e-01
1.930000,-5.029160e-02,-1.377012e-01
1.940000,-5.166334e-02,-1.371706e-01
1.950000,-5.303501e-02,-1.366120e-01
1.960000,-5.439558e-02,-1.360542e-01
1.970000,-5.575609e-02,-1.354686e-01
1.980000,-5.710495e-02,-1.348838e-01
1.990000,-5.845377e-02,-1.342715e-01
2.000000,-5.979038e-02,-1.336600e-01
2.010000,-6.112697e-02,-1.330212e-01
2.020000,-6.245081e-02,-1.323832e-01
2.030000,-6.377463e-02,-1.317182e-01
2.040000,-6.508517e-02,-1.310540e-01
2.050000,-6.639571e-02,-1.303631e-01
2.060000,-6.769243e-02,-1.296729e-01
2.070000,-6.898917e-02,-1.289563e-01
2.080000,-7.027156e-02,-1.282406e-01
2.090000,-7.155398e-02,-1.274986e-01
2.100000,-7.282153e-02,-1.267575e-01
2.110000,-7.408913e-02,-1.259905e-01
2.120000,-7.534134e-02,-1.252244e-01
2.130000,-7.659362e-02,-1.244326e-01
2.140000,-7.782999e-02,-1.236417e-01
2.150000,-7.906646e-02,-1.228256e-01
2.160000,-8.028650e-02,-1.220103e-01
2.170000,-8.150666e-02,-1.211701e-01
2.180000,-8.270991e-02,-1.203308e-01
2.190000,-8.391328e-02,-1.194669e-01
2.200000,-8.509924e-02,-1.186038e-01
2.210000,-8.628536e-02,-1.177165e-01
2.220000,-8.745357e-02,-1.168301e-01
2.230000,-8.862196e-02,-1.159198e-01
2.240000,-8.977197e-02,-1.150104e-01
2.250000,-9.092217e-02,-1.140775e-01
2.260000,-9.205352e-02,-1.131454e-01
2.270000,-9.318507e-02,-1.121903e-01
2.280000,-9.429732e-02,-1.112360e-01
2.290000,-9.540979e-02,-1.102590e-01
2.300000,-9.650250e-02,-1.092828e-01
2.310000,-9.759545e-02,-1.082843e-01
2.320000,-9.866819e-02,-1.072868e-01
2.330000,-9.974119e-02,-1.062672e-01
2.340000,-1.007935e-01,-1.052486e-01
2.350000,-1.018462e-01,-1.042085e-01
2.360000,-1.028777e-01,-1.031692e-01
2.370000,-1.039095e-01,-1.021088e-01
2.380000,-1.049199e-01,-1.010494e-01
2.390000,-1.059305e-01,-9.996923e-02
2.400000,-1.069193e-01,-9.889002e-02
2.410000,-1.079083e-01,-9.779052e-02
2.420000,-1.088751e-01,-9.669198e-02
2.430000,-1.098422e-01,-9.557360e-02
2.440000,-1.107865e-01,-9.445617e-02
2.450000,-1.117313e-01,-9.331935e-02
2.460000,-1.126529e-01,-9.218349e-02
2.470000,-1.135750e-01,-9.102871e-02
2.480000,-1.144735e-01,-8.987487e-02
2.490000,-1.153725e-01,-8.870259e-02
2.500000,-1.162476e-01,-8.753126e-02
2.510000,-1.171231e-01,-8.634195e-02
2.520000,-1.179744e-01,-8.515359e-02
2.530000,-1.188262e-01,-8.394774e-02
2.540000,-1.196534e-01,-8.274284e-02
2.550000,-1.204810e-01,-8.152093e-02
2.560000,-1.212838e-01,-8.029997e-02
2.570000,-1.220870e-01,-7.906252e-02
2.580000,-1.228650e-01,-7.782600e-02
2.590000,-1.236435e-01,-7.657348e-02
2.600000,-1.243965e-01,-7.532190e-02
2.610000,-1.251500e-01,-7.405484e-02
2.620000,-1.258776e-01,-7.278871e-02
2.630000,-1.266057e-01,-7.150761e-02
2.640000,-1.273077e-01,-7.022744e-02
2.650000,-1.280103e-01,-6.893282e-02
2.660000,-1.286864e-01,-6.763912e-02
2.670000,-1.293631e-01,-6.633151e-02
2.680000,-1.300130e-01,-6.502482e-02
2.690000,-1.306636e-01,-6.370474e-02
2.700000,-1.312871e-01,-6.238557e-02
2.710000,-1.319113e-01,-6.105356e-02
2.720000,-1.325082e-01,-5.972245e-02
2.730000,-1.331057e-01,-5.837904e-02
2.740000,-1.336758e-01,-5.703653e-02
2.750000,-1.342465e-01,-5.568227e-02
2.760000,-1.347894e-01,-5.432890e-02
2.770000,-1.353330e-01,-5.296433e-02
2.780000,-1.358487e-01,-5.160064e-02
2.790000,-1.363651e-01,-5.022631e-02
2.800000,-1.368532e-01,-4.885286e-02
2.810000,-1.373421e-01,-4.746933e-02
2.820000,-1.378026e-01,-4.608666e-02
2.830000,-1.382638e-01,-4.469449e-02
2.840000,-1.386965e-01,-4.330316e-02
2.850000,-1.391299e-01,-4.190290e-02
2.860000,-1.395346e-01,-4.050348e-02
2.870000,-1.399400e-01,-3.909569e-02
2.880000,-1.403165e-01,-3.768873e-02
2.890000,-1.406938e-01,-3.627400e-02
2.900000,-1.410420e-01,-3.486007e-02
2.910000,-1.413910e-01,-3.343894e-02
2.920000,-1.417107e-01,-3.201862e-02
2.930000,-1.420313e-01,-3.059167e-02
2.940000,-1.423226e-01,-2.916552e-02
2.950000,-1.426146e-01,-2.773333e-02
2.960000,-1.428772e-01,-2.630191e-02
2.970000,-1.431407e-01,-2.486506e-02
2.980000,-1.433745e-01,-2.342896e-02
2.990000,-1.436093e-01,-2.198801e-02
3.000000,-1.438143e-01,-2.054781e-02
3.010000,-1.440202e-01,-1.910335e-02
3.020000,-1.441964e-01,-1.765962e-02
3.030000,-1.443734e-01,-1.621222e-02
3.040000,-1.445206e-01,-1.476554e-02
3.050000,-1.446687e-01,-1.331579e-02
3.060000,-1.447869e-01,-1.186674e-02
3.070000,-1.449061e-01,-1.041521e-02
3.080000,-1.449952e-01,-8.964367e-03
3.090000,-1.450853e-01,-7.511653e-03
3.100000,-1.451455e-01,-6.059598e-03
3.110000,-1.452065e-01,-4.606273e-03
3.120000,-1.452376e-01,-3.153589e-03
3.130000,-1.452696e-01,-1.700235e-03
3.140000,-1.452716e-01,-2.475038e-04
3.150000,-1.452746e-01,1.205298e-03
3.160000,-1.452475e-01,2.657496e-03
3.170000,-1.452214e-01,4.109164e-03
3.180000,-1.451653e-01,5.560248e-03
3.190000,-1.451102e-01,7.010203e-03
3.200000,-1.450251e-01,8.459594e-03
3.210000,-1.449410e-01,9.907256e-03
3.220000,-1.448270e-01,1.135437e-02
3.230000,-1.447139e-01,1.279917e-02
3.240000,-1.445710e-01,1.424343e-02
3.250000,-1.444290e-01,1.568478e-02
3.260000,-1.442573e-01,1.712562e-02
3.270000,-1.440865e-01,1.856294e-02
3.280000,-1.438860e-01,1.999978e-02
3.290000,-1.436865e-01,2.143251e-02
3.300000,-1.434574e-01,2.286477e-02
3.310000,-1.432292e-01,2.429233e-02
3.320000,-1.429715e-01,2.571945e-02
3.330000,-1.427149e-01,2.714127e-02
3.340000,-1.424287e-01,2.856268e-02
3.350000,-1.421436e-01,2.997820e-02
3.360000,-1.418291e-01,3.139333e-02
3.370000,-1.415157e-01,3.280198e-02
3.380000,-1.411731e-01,3.421027e-02
3.390000,-1.408315e-01,3.561150e-02
3.400000,-1.404609e-01,3.701238e-02
3.410000,-1.400913e-01,3.840562e-02
3.420000,-1.396928e-01,3.979855e-02
3.430000,-1.392953e-01,4.118325e-02
3.440000,-1.388691e-01,4.256766e-02
3.450000,-1.384440e-01,4.394327e-02
3.460000,-1.379902e-01,4.531862e-02
3.470000,-1.375376e-01,4.668460e-02
3.480000,-1.370565e-01,4.805034e-02
3.490000,-1.365766e-01,4.940614e-02
3.500000,-1.360684e-01,5.076173e-02
3.510000,-1.355613e-01,5.210681e-02
3.520000,-1.350263e-01,5.345171e-02
3.530000,-1.344923e-01,5.478554e-02
3.540000,-1.339306e-01,5.611921e-02
3.550000,-1.333699e-01,5.744127e-02
3.560000,-1.327817e-01,5.876319e-02
3.570000,-1.321947e-01,6.007294e-02
3.580000,-1.315803e-01,6.138259e-02
3.590000,-1.309670e-01,6.267952e-02
3.600000,-1.303267e-01,6.397637e-02
3.610000,-1.296875e-01,6.525997e-02
3.620000,-1.290215e-01,6.654351e-02
3.630000,-1.283566e-01,6.781326e-02
3.640000,-1.276652e-01,6.908299e-02
3.650000,-1.269750e-01,7.033840e-02
3.660000,-1.262585e-01,7.159381e-02
3.670000,-1.255431e-01,7.283438e-02
3.680000,-1.248018e-01,7.407498e-02
3.690000,-1.240616e-01,7.530021e-02
3.700000,-1.232958e-01,7.652550e-02
3.710000,-1.225311e-01,7.773492e-02
3.720000,-1.217411e-01,7.894443e-02
3.730000,-1.209522e-01,8.013755e-02
3.740000,-1.201383e-01,8.133080e-02
3.750000,-1.193256e-01,8.250715e-02
3.760000,-1.184882e-01,8.368367e-02
3.770000,-1.176519e-01,8.484280e-02
3.780000,-1.167913e-01,8.600211e-02
3.790000,-1.159318e-01,8.714356e-02
3.800000,-1.150484e-01,8.828521e-02
3.810000,-1.141661e-01,8.940853e-02
3.820000,-1.132603e-01,9.053208e-02
3.830000,-1.123555e-01,9.163682e-02
3.840000,-1.114275e-01,9.274183e-02
3.850000,-1.105007e-01,9.382755e-02
3.860000,-1.095510e-01,9.491358e-02
3.870000,-1.086024e-01,9.597987e-02
3.880000,-1.076314e-01,9.704649e-02
3.890000,-1.066615e-01,9.809293e-02
3.900000,-1.056695e-01,9.913973e-02
3.910000,-1.046787e-01,1.001659e-01
3.920000,-1.036662e-01,1.011925e-01
3.930000,-1.026548e-01,1.021980e-01
3.940000,-1.016223e-01,1.032039e-01
3.950000,-1.005907e-01,1.041883e-01
3.960000,-9.953848e-02,1.051732e-01
3.970000,-9.848728e-02,1.061362e-01
3.980000,-9.741576e-02,1.070997e-01
3.990000,-9.634528e-02,1.080409e-01
4.000000,-9.525494e-02,1.089825e-01
4.010000,-9.416563e-02,1.099015e-01
4.020000,-9.305691e-02,1.108210e-01
4.030000,-9.194921e-02,1.117175e-01
4.040000,-9.082256e-02,1.126145e-01
4.050000,-8.969692e-02,1.134880e-01
4.060000,-8.855280e-02,1.143621e-01
4.070000,-8.740968e-02,1.152124e-01
4.080000,-8.624855e-02,1.160633e-01
4.090000,-8.508841e-02,1.168901e-01
4.100000,-8.391075e-02,1.177175e-01
4.110000,-8.273406e-02,1.185203e-01
4.120000,-8.154035e-02,1.193238e-01
4.130000,-8.034759e-02,1.201024e-01
4.140000,-7.913830e-02,1.208818e-01
4.150000,-7.792995e-02,1.216359e-01
4.160000,-7.670558e-02,1.223908e-01
4.170000,-7.548214e-02,1.231201e-01
4.180000,-7.424318e-02,1.238502e-01
4.190000,-7.300513e-02,1.245545e-01
4.200000,-7.175209e-02,1.252595e-01
4.210000,-7.049994e-02,1.259385e-01
4.220000,-6.923332e-02,1.266182e-01
4.230000,-6.796758e-02,1.272715e-01
4.240000,-6.668789e-02,1.279257e-01
4.250000,-6.540906e-02,1.285531e-01
4.260000,-6.411683e-02,1.291814e-01
4.270000,-6.282544e-02,1.297828e-01
4.280000,-6.152117e-02,1.303850e-01
4.290000,-6.021774e-02,1.309600e-01
4.300000,-5.890197e-02,1.315360e-01
4.310000,-5.758702e-02,1.320844e-01
4.320000,-5.626028e-02,1.326338e-01
4.330000,-5.493434e-02,1.331555e-01
4.340000,-5.359717e-02,1.336782e-01
4.350000,-5.226077e-02,1.341730e-01
4.360000,-5.091371e-02,1.346687e-01
4.370000,-4.956740e-02,1.351363e-01
4.380000,-4.821099e-02,1.356050e-01
4.390000,-4.685530e-02,1.360453e-01
4.400000,-4.549008e-02,1.364866e-01
4.410000,-4.412557e-02,1.368994e-01
4.420000,-4.275209e-02,1.373133e-01
4.430000,-4.137930e-02,1.376985e-01
4.440000,-3.999812e-02,1.380848e-01
4.450000,-3.861761e-02,1.384421e-01
4.460000,-3.722928e-02,1.388007e-01
4.470000,-3.584159e-02,1.391301e-01
4.480000,-3.444668e-02,1.394608e-01
4.490000,-3.305238e-02,1.397622e-01
4.500000,-3.165143e-02,1.400648e-01
4.510000,-3.025108e-02,1.403381e-01
4.520000,-2.884467e-02,1.406126e-01
4.530000,-2.743883e-02,1.408577e-01
4.540000,-2.602752e-02,1.411040e-01
4.550000,-2.461675e-02,1.413207e-01
4.560000,-2.320110e-02,1.415387e-01
4.570000,-2.178598e-02,1.417270e-01
4.580000,-2.036656e-02,1.419166e-01
4.590000,-1.894764e-02,1.420765e-01
4.600000,-1.752504e-02,1.422376e-01
4.610000,-1.610289e-02,1.423690e-01
4.620000,-1.467766e-02,1.425016e-01
4.630000,-1.325286e-02,1.426044e-01
4.640000,-1.182557e-02,1.427085e-01
4.650000,-1.039869e-02,1.427827e-01
4.660000,-8.969914e-03,1.428583e-01
4.670000,-7.541521e-03,1.429039e-01
4.680000,-6.111836e-03,1.429509e-01
4.690000,-4.682504e-03,1.429678e-01
4.700000,-3.252479e-03,1.429862e-01
4.710000,-1.822779e-03,1.429746e-01
4.720000,-3.929879e-04,1.429644e-01
4.730000,1.036508e-03,1.429241e-01
4.740000,2.465495e-03,1.428854e-01
4.750000,3.894216e-03,1.428166e-01
4.760000,5.321826e-03,1.427493e-01
4.770000,6.749201e-03,1.426519e-01
4.780000,8.174865e-03,1.425561e-01
4.790000,9.600323e-03,1.424303e-01
4.800000,1.102347e-02,1.423060e-01
4.810000,1.244644e-02,1.421518e-01
4.820000,1.386651e-02,1.419991e-01
4.830000,1.528643e-02,1.418166e-01
4.840000,1.670284e-02,1.416356e-01
4.850000,1.811914e-02,1.414248e-01
4.860000,1.953133e-02,1.412155e-01
4.870000,2.094345e-02,1.409766e-01
4.880000,2.235087e-02,1.407392e-01
4.890000,2.375823e-02,1.404722e-01
4.900000,2.516031e-02,1.402067e-01
4.910000,2.656237e-02,1.399118e-01
4.920000,2.795855e-02,1.396184e-01
4.930000,2.935473e-02,1.392957e-01
4.940000,3.074446e-02,1.389745e-01
4.950000,3.213423e-02,1.386241e-01
4.960000,3.351694e-02,1.382753e-01
4.970000,3.489973e-02,1.378974e-01
4.980000,3.627489e-02,1.375211e-01
4.990000,3.765015e-02,1.371158e-01
5.000000,3.901721e-02,1.367122e-01
5.010000,4.038440e-02,1.362798e-01
5.020000,4.174280e-02,1.358489e-01
5.030000,4.310138e-02,1.353895e-01
5.040000,4.445059e-02,1.349317e-01
5.050000,4.580001e-02,1.344455e-01
5.060000,4.713950e-02,1.339609e-01
5.070000,4.847923e-02,1.334481e-01
5.080000,4.980846e-02,1.329369e-01
5.090000,5.113797e-02,1.323977e-01
5.100000,5.245642e-02,1.318602e-01
5.110000,5.377517e-02,1.312948e-01
5.120000,5.508231e-02,1.307311e-01
5.130000,5.638979e-02,1.301398e-01
5.140000,5.768511e-02,1.295503e-01
5.150000,5.898080e-02,1.289333e-01
5.160000,6.026378e-02,1.283181e-01
5.170000,6.154716e-02,1.276757e-01
5.180000,6.281729e-02,1.270351e-01
5.190000,6.408786e-02,1.263676e-01
5.200000,6.534464e-02,1.257018e-01
5.210000,6.660190e-02,1.250094e-01
5.220000,6.784483e-02,1.243188e-01
5.230000,6.908827e-02,1.236018e-01
5.240000,7.031687e-02,1.228866e-01
5.250000,7.154600e-02,1.221454e-01
5.260000,7.275978e-02,1.214059e-01
5.270000,7.397412e-02,1.206407e-01
5.280000,7.517259e-02,1.198772e-01
5.290000,7.637167e-02,1.190884e-01
5.300000,7.755436e-02,1.183012e-01
5.310000,7.873769e-02,1.174890e-01
5.320000,7.990414e-02,1.166786e-01
5.330000,8.107126e-02,1.158434e-01
5.340000,8.222101e-02,1.150099e-01
5.350000,8.337146e-02,1.141521e-01
5.360000,8.450405e-02,1.132959e-01
5.370000,8.563738e-02,1.124158e-01
5.380000,8.675236e-02,1.115373e-01
5.390000,8.786812e-02,1.106353e-01
5.400000,8.896507e-02,1.097349e-01
5.410000,9.006282e-02,1.088112e-01
5.420000,9.114129e-02,1.078892e-01
5.430000,9.222061e-02,1.069444e-01
5.440000,9.328018e-02,1.060012e-01
5.450000,9.434063e-02,1.050356e-01
5.460000,9.538089e-02,1.040716e-01
5.470000,9.642206e-02,1.030855e-01
5.480000,9.744260e-02,1.021011e-01
5.490000,9.846409e-02,1.010950e-01
5.500000,9.946450e-02,1.000906e-01
5.510000,1.004659e-01,9.906494e-02
5.520000,1.014458e-01,9.804089e-02
5.530000,1.024267e-01,9.699605e-02
5.540000,1.033857e-01,9.595281e-02
5.550000,1.043458e-01,9.488921e-02
5.560000,1.052835e-01,9.382720e-02
5.570000,1.062223e-01,9.274528e-02
5.580000,1.071384e-01,9.166494e-02
5.590000,1.080556e-01,9.056514e-02
5.600000,1.089497e-01,8.946690e-02
5.610000,1.098450e-01,8.834966e-02
5.620000,1.107167e-01,8.723398e-02
5.630000,1.115896e-01,8.609976e-02
5.640000,1.124387e-01,8.496708e-02
5.650000,1.132890e-01,8.381634e-02
5.660000,1.141150e-01,8.266712e-02
5.670000,1.149423e-01,8.150033e-02
5.680000,1.157450e-01,8.033505e-02
5.690000,1.165490e-01,7.915268e-02
5.700000,1.173281e-01,7.797179e-02
5.710000,1.181085e-01,7.677432e-02
5.720000,1.188636e-01,7.557832e-02
5.730000,1.196200e-01,7.436623e-02
5.740000,1.203509e-01,7.315559e-02
5.750000,1.210831e-01,7.192939e-02
5.760000,1.217895e-01,7.070460e-02
5.770000,1.224972e-01,6.946477e-02
5.780000,1.231788e-01,6.822633e-02
5.790000,1.238617e-01,6.697337e-02
5.800000,1.245183e-01,6.572179e-02
5.810000,1.251762e-01,6.445621e-02
5.820000,1.258074e-01,6.319199e-02
5.830000,1.264400e-01,6.191430e-02
5.840000,1.270457e-01,6.063794e-02
5.850000,1.276528e-01,5.934866e-02
5.860000,1.282326e-01,5.806068e-02
5.870000,1.288140e-01,5.676033e-02
5.880000,1.293678e-01,5.546126e-02
5.890000,1.299232e-01,5.415036e-02
5.900000,1.304509e-01,5.284072e-02
5.910000,1.309800e-01,5.151980e-02
5.920000,1.314812e-01,5.020011e-02
5.930000,1.319840e-01,4.886970e-02
5.940000,1.324586e-01,4.754050e-02
5.950000,1.329348e-01,4.620115e-02
5.960000,1.333827e-01,4.486297e-02
5.970000,1.338321e-01,4.351520e-02
5.980000,1.342530e-01,4.216858e-02
5.990000,1.346755e-01,4.081295e-02
6.000000,1.350692e-01,3.945843e-02
6.010000,1.354646e-01,3.809547e-02
6.020000,1.358311e-01,3.673360e-02
6.030000,1.361993e-01,3.536387e-02
6.040000,1.365384e-01,3.399520e-02
6.050000,1.368792e-01,3.261924e-02
6.060000,1.371908e-01,3.124431e-02
6.070000,1.375041e-01,2.986269e-02
6.080000,1.377881e-01,2.848205e-02
6.090000,1.380738e-01,2.709531e-02
6.100000,1.383300e-01,2.570953e-02
6.110000,1.385879e-01,2.431823e-02
6.120000,1.388163e-01,2.292786e-02
6.130000,1.390465e-01,2.153255e-02
6.140000,1.392470e-01,2.013815e-02
6.150000,1.394493e-01,1.873940e-02
6.160000,1.396218e-01,1.734152e-02
6.170000,1.397961e-01,1.593990e-02
6.180000,1.399406e-01,1.453910e-02
6.190000,1.400869e-01,1.313516e-02
6.200000,1.402033e-01,1.173201e-02
6.210000,1.403215e-01,1.032631e-02
6.220000,1.404098e-01,8.921365e-03
6.230000,1.404999e-01,7.514476e-03
6.240000,1.405601e-01,6.108302e-03
6.250000,1.406221e-01,4.700784e-03
6.260000,1.406541e-01,3.293943e-03
6.270000,1.406880e-01,1.886359e-03
6.280000,1.406918e-01,4.794138e-04
6.290000,1.406976e-01,-9.276729e-04
6.300000,1.406733e-01,-2.334159e-03
6.310000,1.406509e-01,-3.740187e-03
6.320000,1.405985e-01,-5.145652e-03
6.330000,1.405480e-01,-6.550058e-03
