time,euler_theta,euler_w
1.530000,1.300689e-02,-1.398663e-01
1.540000,1.160822e-02,-1.398538e-01
1.550000,1.020968e-02,-1.398274e-01
1.560000,8.811411e-03,-1.397869e-01
1.570000,7.413542e-03,-1.397325e-01
1.580000,6.016216e-03,-1.396642e-01
1.590000,4.619574e-03,-1.395820e-01
1.600000,3.223754e-03,-1.394859e-01
1.610000,1.828894e-03,-1.393760e-01
1.620000,4.351347e-04,-1.392522e-01
1.630000,-9.573873e-04,-1.391146e-01
1.640000,-2.348533e-03,-1.389632e-01
1.650000,-3.738165e-03,-1.387981e-01
1.660000,-5.126146e-03,-1.386192e-01
1.670000,-6.512338e-03,-1.384266e-01
1.680000,-7.896605e-03,-1.382204e-01
1.690000,-9.278809e-03,-1.380005e-01
1.700000,-1.065881e-02,-1.377671e-01
1.710000,-1.203649e-02,-1.375201e-01
1.720000,-1.341169e-02,-1.372595e-01
1.730000,-1.478428e-02,-1.369855e-01
1.740000,-1.615414e-02,-1.366980e-01
1.750000,-1.752112e-02,-1.363971e-01
1.760000,-1.888509e-02,-1.360829e-01
1.770000,-2.024592e-02,-1.357553e-01
1.780000,-2.160347e-02,-1.354144e-01
1.790000,-2.295761e-02,-1.350604e-01
1.800000,-2.430822e-02,-1.346931e-01
1.810000,-2.565515e-02,-1.343127e-01
1.820000,-2.699827e-02,-1.339193e-01
1.830000,-2.833747e-02,-1.335128e-01
1.840000,-2.967260e-02,-1.330933e-01
1.850000,-3.100353e-02,-1.326609e-01
1.860000,-3.233014e-02,-1.322156e-01
1.870000,-3.365229e-02,-1.317576e-01
1.880000,-3.496987e-02,-1.312867e-01
1.890000,-3.628274e-02,-1.308032e-01
1.900000,-3.759077e-02,-1.303070e-01
1.910000,-3.889384e-02,-1.297983e-01
1.920000,-4.019182e-02,-1.292770e-01
1.930000,-4.148459e-02,-1.287434e-01
1.940000,-4.277203e-02,-1.281973e-01
1.950000,-4.405400e-02,-1.276389e-01
1.960000,-4.533039e-02,-1.270682e-01
1.970000,-4.660107e-02,-1.264854e-01
1.980000,-4.786592e-02,-1.258904e-01
1.990000,-4.912483e-02,-1.252834e-01
2.000000,-5.037766e-02,-1.246645e-01
2.010000,-5.162431e-02,-1.240336e-01
2.020000,-5.286464e-02,-1.233910e-01
2.030000,-5.409855e-02,-1.227365e-01
2.040000,-5.532592e-02,-1.220704e-01
2.050000,-5.654662e-02,-1.213927e-01
2.060000,-5.776055e-02,-1.207035e-01
2.070000,-5.896759e-02,-1.200029e-01
2.080000,-6.016761e-02,-1.192909e-01
2.090000,-6.136052e-02,-1.185676e-01
2.100000,-6.254620e-02,-1.178331e-01
2.110000,-6.372453e-02,-1.170876e-01
2.120000,-6.489541e-02,-1.163310e-01
2.130000,-6.605872e-02,-1.155634e-01
2.140000,-6.721435e-02,-1.147850e-01
2.150000,-6.836220e-02,-1.139959e-01
2.160000,-6.950216e-02,-1.131960e-01
2.170000,-7.063412e-02,-1.123856e-01
2.180000,-7.175798e-02,-1.115647e-01
2.190000,-7.287362e-02,-1.107334e-01
2.200000,-7.398096e-02,-1.098918e-01
2.210000,-7.507988e-02,-1.090400e-01
2.220000,-7.617028e-02,-1.081780e-01
2.230000,-7.725206e-02,-1.073061e-01
2.240000,-7.832512e-02,-1.064242e-01
2.250000,-7.938936e-02,-1.055324e-01
2.260000,-8.044468e-02,-1.046309e-01
2.270000,-8.149099e-02,-1.037198e-01
2.280000,-8.252819e-02,-1.027992e-01
2.290000,-8.355618e-02,-1.018691e-01
2.300000,-8.457487e-02,-1.009297e-01
2.310000,-8.558417e-02,-9.998109e-02
2.320000,-8.658398e-02,-9.902334e-02
2.330000,-8.757421e-02,-9.805655e-02
2.340000,-8.855478e-02,-9.708086e-02
2.350000,-8.952559e-02,-9.609635e-02
2.360000,-9.048655e-02,-9.510313e-02
2.370000,-9.143758e-02,-9.410132e-02
2.380000,-9.237860e-02,-9.309102e-02
2.390000,-9.330951e-02,-9.207234e-02
2.400000,-9.423023e-02,-9.104539e-02
2.410000,-9.514068e-02,-9.001028e-02
2.420000,-9.604079e-02,-8.896712e-02
2.430000,-9.693046e-02,-8.791602e-02
2.440000,-9.780962e-02,-8.685710e-02
2.450000,-9.867819e-02,-8.579046e-02
2.460000,-9.953609e-02,-8.471623e-02
2.470000,-1.003833e-01,-8.363451e-02
2.480000,-1.012196e-01,-8.254543e-02
2.490000,-1.020451e-01,-8.144909e-02
2.500000,-1.028595e-01,-8.034561e-02
2.510000,-1.036630e-01,-7.923511e-02
2.520000,-1.044554e-01,-7.811771e-02
2.530000,-1.052365e-01,-7.699353e-02
2.540000,-1.060065e-01,-7.586268e-02
2.550000,-1.067651e-01,-7.472528e-02
2.560000,-1.075123e-01,-7.358146e-02
2.570000,-1.082482e-01,-7.243133e-02
2.580000,-1.089725e-01,-7.127501e-02
2.590000,-1.096852e-01,-7.011263e-02
2.600000,-1.103864e-01,-6.894431e-02
2.610000,-1.110758e-01,-6.777017e-02
2.620000,-1.117535e-01,-6.659032e-02
2.630000,-1.124194e-01,-6.540491e-02
2.640000,-1.130734e-01,-6.421404e-02
2.650000,-1.137156e-01,-6.301785e-02
2.660000,-1.143458e-01,-6.181646e-02
2.670000,-1.149639e-01,-6.060999e-02
2.680000,-1.155700e-01,-5.939856e-02
2.690000,-1.161640e-01,-5.818231e-02
2.700000,-1.167458e-01,-5.696136e-02
2.710000,-1.173155e-01,-5.573584e-02
2.720000,-1.178728e-01,-5.450587e-02
2.730000,-1.184179e-01,-5.327158e-02
2.740000,-1.189506e-01,-5.203310e-02
2.750000,-1.194709e-01,-5.079055e-02
2.760000,-1.199788e-01,-4.954407e-02
2.770000,-1.204743e-01,-4.829378e-02
2.780000,-1.209572e-01,-4.703981e-02
2.790000,-1.214276e-01,-4.578228e-02
2.800000,-1.218854e-01,-4.452134e-02
2.810000,-1.223306e-01,-4.325710e-02
2.820000,-1.227632e-01,-4.198970e-02
2.830000,-1.231831e-01,-4.071926e-02
2.840000,-1.235903e-01,-3.944592e-02
2.850000,-1.239848e-01,-3.816981e-02
2.860000,-1.243665e-01,-3.689106e-02
2.870000,-1.247354e-01,-3.560979e-02
2.880000,-1.250915e-01,-3.432613e-02
2.890000,-1.254347e-01,-3.304023e-02
2.900000,-1.257651e-01,-3.175220e-02
2.910000,-1.260826e-01,-3.046218e-02
2.920000,-1.263873e-01,-2.917030e-02
2.930000,-1.266790e-01,-2.787669e-02
2.940000,-1.269577e-01,-2.658149e-02
2.950000,-1.272236e-01,-2.528481e-02
2.960000,-1.274764e-01,-2.398680e-02
2.970000,-1.277163e-01,-2.268759e-02
2.980000,-1.279431e-01,-2.138730e-02
2.990000,-1.281570e-01,-2.008607e-02
3.000000,-1.283579e-01,-1.878402e-02
3.010000,-1.285457e-01,-1.748129e-02
3.020000,-1.287205e-01,-1.617802e-02
3.030000,-1.288823e-01,-1.487432e-02
3.040000,-1.290311e-01,-1.357033e-02
3.050000,-1.291668e-01,-1.226619e-02
3.060000,-1.292894e-01,-1.096202e-02
3.070000,-1.293990e-01,-9.657951e-03
3.080000,-1.294956e-01,-8.354116e-03
3.090000,-1.295792e-01,-7.050644e-03
3.100000,-1.296497e-01,-5.747665e-03
3.110000,-1.297071e-01,-4.445309e-03
3.120000,-1.297516e-01,-3.143706e-03
3.130000,-1.297830e-01,-1.842986e-03
3.140000,-1.298015e-01,-5.432766e-04
3.150000,-1.298069e-01,7.552919e-04
3.160000,-1.297993e-01,2.052591e-03
3.170000,-1.297788e-01,3.348492e-03
3.180000,-1.297453e-01,4.642867e-03
3.190000,-1.296989e-01,5.935587e-03
3.200000,-1.296395e-01,7.226526e-03
3.210000,-1.295673e-01,8.515555e-03
3.220000,-1.294821e-01,9.802547e-03
3.230000,-1.293841e-01,1.108738e-02
3.240000,-1.292732e-01,1.236992e-02
3.250000,-1.291495e-01,1.365004e-02
3.260000,-1.290130e-01,1.492762e-02
3.270000,-1.288638e-01,1.620253e-02
3.280000,-1.287017e-01,1.747465e-02
3.290000,-1.285270e-01,1.874386e-02
3.300000,-1.283395e-01,2.001002e-02
3.310000,-1.281394e-01,2.127302e-02
3.320000,-1.279267e-01,2.253273e-02
3.330000,-1.277014e-01,2.378903e-02
3.340000,-1.274635e-01,2.504179e-02
3.350000,-1.272131e-01,2.629090e-02
3.360000,-1.269502e-01,2.753623e-02
3.370000,-1.266748e-01,2.877766e-02
3.380000,-1.263870e-01,3.001507e-02
3.390000,-1.260869e-01,3.124835e-02
3.400000,-1.257744e-01,3.247736e-02
3.410000,-1.254496e-01,3.370200e-02
3.420000,-1.251126e-01,3.492214e-02
3.430000,-1.247634e-01,3.613767e-02
3.440000,-1.244020e-01,3.734847e-02
3.450000,-1.240285e-01,3.855441e-02
3.460000,-1.236430e-01,3.975540e-02
3.470000,-1.232454e-01,4.095130e-02
3.480000,-1.228359e-01,4.214201e-02
3.490000,-1.224145e-01,4.332741e-02
3.500000,-1.219812e-01,4.450739e-02
3.510000,-1.215361e-01,4.568183e-02
3.520000,-1.210793e-01,4.685063e-02
3.530000,-1.206108e-01,4.801366e-02
3.540000,-1.201307e-01,4.917083e-02
3.550000,-1.196390e-01,5.032201e-02
3.560000,-1.191358e-01,5.146711e-02
3.570000,-1.186211e-01,5.260600e-02
3.580000,-1.180950e-01,5.373858e-02
3.590000,-1.175576e-01,5.486476e-02
3.600000,-1.170090e-01,5.598440e-02
3.610000,-1.164491e-01,5.709743e-02
3.620000,-1.158782e-01,5.820371e-02
3.630000,-1.152961e-01,5.930316e-02
3.640000,-1.147031e-01,6.039567e-02
3.650000,-1.140991e-01,6.148114e-02
3.660000,-1.134843e-01,6.255946e-02
3.670000,-1.128587e-01,6.363053e-02
3.680000,-1.122224e-01,6.469426e-02
3.690000,-1.115755e-01,6.575053e-02
3.700000,-1.109180e-01,6.679926e-02
3.710000,-1.102500e-01,6.784035e-02
3.720000,-1.095716e-01,6.887370e-02
3.730000,-1.088828e-01,6.989920e-02
3.740000,-1.081839e-01,7.091678e-02
3.750000,-1.074747e-01,7.192633e-02
3.760000,-1.067554e-01,7.292776e-02
3.770000,-1.060261e-01,7.392097e-02
3.780000,-1.052869e-01,7.490588e-02
3.790000,-1.045379e-01,7.588239e-02
3.800000,-1.037791e-01,7.685042e-02
3.810000,-1.030106e-01,7.780987e-02
3.820000,-1.022325e-01,7.876066e-02
3.830000,-1.014448e-01,7.970270e-02
3.840000,-1.006478e-01,8.063590e-02
3.850000,-9.984146e-02,8.156018e-02
3.860000,-9.902586e-02,8.247545e-02
3.870000,-9.820110e-02,8.338164e-02
3.880000,-9.736729e-02,8.427865e-02
3.890000,-9.652450e-02,8.516642e-02
3.900000,-9.567284e-02,8.604485e-02
3.910000,-9.481239e-02,8.691386e-02
3.920000,-9.394325e-02,8.777339e-02
3.930000,-9.306552e-02,8.862335e-02
3.940000,-9.217928e-02,8.946366e-02
3.950000,-9.128465e-02,9.029426e-02
3.960000,-9.038170e-02,9.111506e-02
3.970000,-8.947055e-02,9.192600e-02
3.980000,-8.855129e-02,9.272700e-02
3.990000,-8.762402e-02,9.351799e-02
4.000000,-8.668884e-02,9.429890e-02
4.010000,-8.574585e-02,9.506966e-02
4.020000,-8.479516e-02,9.583021e-02
4.030000,-8.383686e-02,9.658048e-02
4.040000,-8.287105e-02,9.732039e-02
4.050000,-8.189785e-02,9.804990e-02
4.060000,-8.091735e-02,9.876893e-02
4.070000,-7.992966e-02,9.947742e-02
4.080000,-7.893488e-02,1.001753e-01
4.090000,-7.793313e-02,1.008625e-01
4.100000,-7.692451e-02,1.015391e-01
4.110000,-7.590912e-02,1.022048e-01
4.120000,-7.488707e-02,1.028597e-01
4.130000,-7.385847e-02,1.035037e-01
4.140000,-7.282343e-02,1.041368e-01
4.150000,-7.178206e-02,1.047589e-01
4.160000,-7.073448e-02,1.053699e-01
4.170000,-6.968078e-02,1.059699e-01
4.180000,-6.862108e-02,1.065586e-01
4.190000,-6.755549e-02,1.071362e-01
4.200000,-6.648413e-02,1.077026e-01
4.210000,-6.540710e-02,1.082576e-01
4.220000,-6.432453e-02,1.088013e-01
4.230000,-6.323651e-02,1.093337e-01
4.240000,-6.214318e-02,1.098546e-01
4.250000,-6.104463e-02,1.103640e-01
4.260000,-5.994099e-02,1.108620e-01
4.270000,-5.883237e-02,1.113484e-01
4.280000,-5.771889e-02,1.118232e-01
4.290000,-5.660066e-02,1.122864e-01
4.300000,-5.547779e-02,1.127379e-01
4.310000,-5.435041e-02,1.131778e-01
4.320000,-5.321863e-02,1.136059e-01
4.330000,-5.208257e-02,1.140223e-01
4.340000,-5.094235e-02,1.144269e-01
4.350000,-4.979808e-02,1.148197e-01
4.360000,-4.864989e-02,1.152006e-01
4.370000,-4.749788e-02,1.155697e-01
4.380000,-4.634218e-02,1.159269e-01
4.390000,-4.518291e-02,1.162721e-01
4.400000,-4.402019e-02,1.166054e-01
4.410000,-4.285414e-02,1.169268e-01
4.420000,-4.168487e-02,1.172361e-01
4.430000,-4.051251e-02,1.175335e-01
4.440000,-3.933717e-02,1.178188e-01
4.450000,-3.815899e-02,1.180920e-01
4.460000,-3.697807e-02,1.183533e-01
4.470000,-3.579453e-02,1.186024e-01
4.480000,-3.460851e-02,1.188394e-01
4.490000,-3.342012e-02,1.190644e-01
4.500000,-3.222947e-02,1.192772e-01
4.510000,-3.103670e-02,1.194779e-01
4.520000,-2.984192e-02,1.196665e-01
4.530000,-2.864526e-02,1.198429e-01
4.540000,-2.744683e-02,1.200072e-01
4.550000,-2.624675e-02,1.201593e-01
4.560000,-2.504516e-02,1.202993e-01
4.570000,-2.384217e-02,1.204272e-01
4.580000,-2.263790e-02,1.205428e-01
4.590000,-2.143247e-02,1.206463e-01
4.600000,-2.022601e-02,1.207377e-01
4.610000,-1.901863e-02,1.208168e-01
4.620000,-1.781046e-02,1.208839e-01
4.630000,-1.660162e-02,1.209388e-01
4.640000,-1.539223e-02,1.209815e-01
4.650000,-1.418242e-02,1.210121e-01
4.660000,-1.297230e-02,1.210306e-01
4.670000,-1.176199e-02,1.210369e-01
4.680000,-1.055162e-02,1.210311e-01
4.690000,-9.341313e-03,1.210133e-01
4.700000,-8.131180e-03,1.209833e-01
4.710000,-6.921346e-03,1.209413e-01
4.720000,-5.711933e-03,1.208873e-01
4.730000,-4.503061e-03,1.208211e-01
4.740000,-3.294849e-03,1.207430e-01
4.750000,-2.087419e-03,1.206529e-01
4.760000,-8.808905e-04,1.205508e-01
4.770000,3.246171e-04,1.204367e-01
4.780000,1.528984e-03,1.203107e-01
4.790000,2.732091e-03,1.201727e-01
4.800000,3.933818e-03,1.200229e-01
4.810000,5.134047e-03,1.198612e-01
4.820000,6.332660e-03,1.196877e-01
4.830000,7.529537e-03,1.195024e-01
4.840000,8.724560e-03,1.193053e-01
4.850000,9.917613e-03,1.190964e-01
4.860000,1.110858e-02,1.188758e-01
4.870000,1.229734e-02,1.186436e-01
4.880000,1.348377e-02,1.183996e-01
4.890000,1.466777e-02,1.181441e-01
4.900000,1.584921e-02,1.178770e-01
4.910000,1.702798e-02,1.175984e-01
4.920000,1.820396e-02,1.173082e-01
4.930000,1.937704e-02,1.170066e-01
4.940000,2.054711e-02,1.166935e-01
4.950000,2.171405e-02,1.163691e-01
4.960000,2.287774e-02,1.160333e-01
4.970000,2.403807e-02,1.156863e-01
4.980000,2.519493e-02,1.153280e-01
4.990000,2.634821e-02,1.149585e-01
5.000000,2.749780e-02,1.145778e-01
5.010000,2.864358e-02,1.141860e-01
5.020000,2.978544e-02,1.137832e-01
5.030000,3.092327e-02,1.133694e-01
5.040000,3.205696e-02,1.129446e-01
5.050000,3.318641e-02,1.125089e-01
5.060000,3.431149e-02,1.120623e-01
5.070000,3.543212e-02,1.116050e-01
5.080000,3.654817e-02,1.111369e-01
5.090000,3.765954e-02,1.106581e-01
5.100000,3.876612e-02,1.101687e-01
5.110000,3.986780e-02,1.096687e-01
5.120000,4.096449e-02,1.091583e-01
5.130000,4.205607e-02,1.086373e-01
5.140000,4.314245e-02,1.081060e-01
5.150000,4.422351e-02,1.075644e-01
5.160000,4.529915e-02,1.070125e-01
5.170000,4.636928e-02,1.064505e-01
5.180000,4.743378e-02,1.058783e-01
5.190000,4.849256e-02,1.052960e-01
5.200000,4.954552e-02,1.047037e-01
5.210000,5.059256e-02,1.041015e-01
5.220000,5.163358e-02,1.034895e-01
5.230000,5.266847e-02,1.028677e-01
5.240000,5.369715e-02,1.022361e-01
5.250000,5.471951e-02,1.015949e-01
5.260000,5.573546e-02,1.009442e-01
5.270000,5.674490e-02,1.002839e-01
5.280000,5.774774e-02,9.961425e-02
5.290000,5.874388e-02,9.893523e-02
5.300000,5.973324e-02,9.824694e-02
5.310000,6.071570e-02,9.754945e-02
5.320000,6.169120e-02,9.684286e-02
5.330000,6.265963e-02,9.612723e-02
5.340000,6.362090e-02,9.540264e-02
5.350000,6.457493e-02,9.466918e-02
5.360000,6.552162e-02,9.392693e-02
5.370000,6.646089e-02,9.317597e-02
5.380000,6.739265e-02,9.241638e-02
5.390000,6.831681e-02,9.164825e-02
5.400000,6.923329e-02,9.087166e-02
5.410000,7.014201e-02,9.008669e-02
5.420000,7.104288e-02,8.929344e-02
5.430000,7.193581e-02,8.849199e-02
5.440000,7.282073e-02,8.768242e-02
5.450000,7.369756e-02,8.686484e-02
5.460000,7.456620e-02,8.603931e-02
5.470000,7.542660e-02,8.520595e-02
5.480000,7.627866e-02,8.436482e-02
5.490000,7.712230e-02,8.351604e-02
5.500000,7.795746e-02,8.265968e-02
5.510000,7.878406e-02,8.179585e-02
5.520000,7.960202e-02,8.092463e-02
5.530000,8.041127e-02,8.004611e-02
5.540000,8.121173e-02,7.916040e-02
5.550000,8.200333e-02,7.826759e-02
5.560000,8.278601e-02,7.736778e-02
5.570000,8.355969e-02,7.646105e-02
5.580000,8.432430e-02,7.554751e-02
5.590000,8.507977e-02,7.462726e-02
5.600000,8.582604e-02,7.370039e-02
5.610000,8.656305e-02,7.276700e-02
5.620000,8.729072e-02,7.182719e-02
5.630000,8.800899e-02,7.088107e-02
5.640000,8.871780e-02,6.992872e-02
5.650000,8.941709e-02,6.897026e-02
5.660000,9.010679e-02,6.800578e-02
5.670000,9.078685e-02,6.703539e-02
5.680000,9.145720e-02,6.605919e-02
5.690000,9.211779e-02,6.507728e-02
5.700000,9.276857e-02,6.408977e-02
5.710000,9.340946e-02,6.309675e-02
5.720000,9.404043e-02,6.209834e-02
5.730000,9.466141e-02,6.109463e-02
5.740000,9.527236e-02,6.008574e-02
5.750000,9.587322e-02,5.907176e-02
5.760000,9.646394e-02,5.805282e-02
5.770000,9.704446e-02,5.702900e-02
5.780000,9.761475e-02,5.600042e-02
5.790000,9.817476e-02,5.496719e-02
5.800000,9.872443e-02,5.392941e-02
5.810000,9.926372e-02,5.288719e-02
5.820000,9.979260e-02,5.184064e-02
5.830000,1.003110e-01,5.078987e-02
5.840000,1.008189e-01,4.973499e-02
5.850000,1.013163e-01,4.867610e-02
5.860000,1.018030e-01,4.761332e-02
5.870000,1.022791e-01,4.654675e-02
5.880000,1.027446e-01,4.547651e-02
5.890000,1.031994e-01,4.440271e-02
5.900000,1.036434e-01,4.332545e-02
5.910000,1.040767e-01,4.224486e-02
5.920000,1.044991e-01,4.116103e-02
5.930000,1.049107e-01,4.007408e-02
5.940000,1.053115e-01,3.898412e-02
5.950000,1.057013e-01,3.789127e-02
5.960000,1.060802e-01,3.679563e-02
5.970000,1.064482e-01,3.569732e-02
5.980000,1.068051e-01,3.459645e-02
5.990000,1.071511e-01,3.349313e-02
6.000000,1.074860e-01,3.238748e-02
6.010000,1.078099e-01,3.127960e-02
6.020000,1.081227e-01,3.016962e-02
6.030000,1.084244e-01,2.905764e-02
6.040000,1.087150e-01,2.794377e-02
6.050000,1.089944e-01,2.682814e-02
6.060000,1.092627e-01,2.571084e-02
6.070000,1.095198e-01,2.459201e-02
6.080000,1.097657e-01,2.347174e-02
6.090000,1.100004e-01,2.235016e-02
6.100000,1.102239e-01,2.122737e-02
6.110000,1.104362e-01,2.010349e-02
6.120000,1.106373e-01,1.897864e-02
6.130000,1.108270e-01,1.785292e-02
6.140000,1.110056e-01,1.672645e-02
6.150000,1.111728e-01,1.559934e-02
6.160000,1.113288e-01,1.447171e-02
6.170000,1.114735e-01,1.334367e-02
6.180000,1.116070e-01,1.221534e-02
6.190000,1.117291e-01,1.108681e-02
6.200000,1.118400e-01,9.958221e-03
6.210000,1.119396e-01,8.829670e-03
6.220000,1.120279e-01,7.701274e-03
6.230000,1.121049e-01,6.573144e-03
6.240000,1.121706e-01,5.445395e-03
6.250000,1.122251e-01,4.318138e-03
6.260000,1.122683e-01,3.191485e-03
6.270000,1.123002e-01,2.065549e-03
6.280000,1.123208e-01,9.404418e-04
6.290000,1.123302e-01,-1.837252e-04
6.300000,1.123284e-01,-1.306840e-03
6.310000,1.123153e-01,-2.428792e-03
6.320000,1.122910e-01,-3.549470e-03
6.330000,1.122556e-01,-4.668762e-03
6.340000,1.122089e-01,-5.786558e-03
