time,leapfrog_theta,leapfrog_w
1.530000,8.237977e-03,-1.464255e-01
1.540000,6.773102e-03,-1.464634e-01
1.550000,5.308708e-03,-1.464714e-01
1.560000,3.843674e-03,-1.464800e-01
1.570000,2.379108e-03,-1.464587e-01
1.580000,9.145012e-04,-1.464380e-01
1.590000,-5.496528e-04,-1.463874e-01
1.600000,-2.013246e-03,-1.463375e-01
1.610000,-3.476403e-03,-1.462576e-01
1.620000,-4.938399e-03,-1.461785e-01
1.630000,-6.399973e-03,-1.460694e-01
1.640000,-7.859788e-03,-1.459612e-01
1.650000,-9.319197e-03,-1.458230e-01
1.660000,-1.077625e-02,-1.456856e-01
1.670000,-1.223291e-02,-1.455183e-01
1.680000,-1.368661e-02,-1.453519e-01
1.690000,-1.513995e-02,-1.451557e-01
1.700000,-1.658973e-02,-1.449604e-01
1.710000,-1.803915e-02,-1.447353e-01
1.720000,-1.948443e-02,-1.445111e-01
1.730000,-2.092938e-02,-1.442572e-01
1.740000,-2.236958e-02,-1.440042e-01
1.750000,-2.380946e-02,-1.437217e-01
1.760000,-2.524401e-02,-1.434401e-01
1.770000,-2.667826e-02,-1.431291e-01
1.780000,-2.810659e-02,-1.428190e-01
1.790000,-2.953464e-02,-1.424796e-01
1.800000,-3.095619e-02,-1.421412e-01
1.810000,-3.237747e-02,-1.417736e-01
1.820000,-3.379166e-02,-1.414069e-01
1.830000,-3.520561e-02,-1.410112e-01
1.840000,-3.661188e-02,-1.406166e-01
1.850000,-3.801794e-02,-1.401930e-01
1.860000,-3.941574e-02,-1.397705e-01
1.870000,-4.081335e-02,-1.393192e-01
1.880000,-4.220213e-02,-1.388690e-01
1.890000,-4.359073e-02,-1.383902e-01
1.900000,-4.496993e-02,-1.379125e-01
1.910000,-4.634898e-02,-1.374065e-01
1.920000,-4.771806e-02,-1.369015e-01
1.930000,-4.908701e-02,-1.363684e-01
1.940000,-5.044543e-02,-1.358364e-01
1.950000,-5.180374e-02,-1.352764e-01
1.960000,-5.315096e-02,-1.347176e-01
1.970000,-5.449809e-02,-1.341310e-01
1.980000,-5.583357e-02,-1.335456e-01
1.990000,-5.716900e-02,-1.329326e-01
2.000000,-5.849223e-02,-1.323209e-01
2.010000,-5.981542e-02,-1.316818e-01
2.020000,-6.112586e-02,-1.310440e-01
2.030000,-6.243630e-02,-1.303792e-01
2.040000,-6.373345e-02,-1.297156e-01
2.050000,-6.503061e-02,-1.290252e-01
2.060000,-6.631395e-02,-1.283360e-01
2.070000,-6.759733e-02,-1.276204e-01
2.080000,-6.886636e-02,-1.269060e-01
2.090000,-7.013545e-02,-1.261655e-01
2.100000,-7.138967e-02,-1.254262e-01
2.110000,-7.264398e-02,-1.246610e-01
2.120000,-7.388289e-02,-1.238970e-01
2.130000,-7.512192e-02,-1.231075e-01
2.140000,-7.634504e-02,-1.223193e-01
2.150000,-7.756830e-02,-1.215058e-01
2.160000,-7.877515e-02,-1.206936e-01
2.170000,-7.998218e-02,-1.198565e-01
2.180000,-8.117228e-02,-1.190207e-01
2.190000,-8.236259e-02,-1.181602e-01
2.200000,-8.353549e-02,-1.173012e-01
2.210000,-8.470861e-02,-1.164178e-01
2.220000,-8.586384e-02,-1.155358e-01
2.230000,-8.701933e-02,-1.146298e-01
2.240000,-8.815644e-02,-1.137253e-01
2.250000,-8.929383e-02,-1.127972e-01
2.260000,-9.041238e-02,-1.118704e-01
2.270000,-9.153124e-02,-1.109205e-01
2.280000,-9.263079e-02,-1.099720e-01
2.290000,-9.373068e-02,-1.090006e-01
2.300000,-9.481081e-02,-1.080307e-01
2.310000,-9.589129e-02,-1.070383e-01
2.320000,-9.695157e-02,-1.060474e-01
2.330000,-9.801224e-02,-1.050344e-01
2.340000,-9.905226e-02,-1.040229e-01
2.350000,-1.000927e-01,-1.029898e-01
2.360000,-1.011121e-01,-1.019580e-01
2.370000,-1.021319e-01,-1.009052e-01
2.380000,-1.031302e-01,-9.985369e-02
2.390000,-1.041289e-01,-9.878149e-02
2.400000,-1.051058e-01,-9.771070e-02
2.410000,-1.060831e-01,-9.661961e-02
2.420000,-1.070382e-01,-9.552994e-02
2.430000,-1.079937e-01,-9.442042e-02
2.440000,-1.089266e-01,-9.331232e-02
2.450000,-1.098600e-01,-9.218481e-02
2.460000,-1.107703e-01,-9.105873e-02
2.470000,-1.116812e-01,-8.991371e-02
2.480000,-1.125686e-01,-8.877012e-02
2.490000,-1.134566e-01,-8.760805e-02
2.500000,-1.143207e-01,-8.644740e-02
2.510000,-1.151855e-01,-8.526876e-02
2.520000,-1.160261e-01,-8.409154e-02
2.530000,-1.168673e-01,-8.289681e-02
2.540000,-1.176840e-01,-8.170349e-02
2.550000,-1.185014e-01,-8.049316e-02
2.560000,-1.192939e-01,-7.928423e-02
2.570000,-1.200871e-01,-7.805879e-02
2.580000,-1.208551e-01,-7.683475e-02
2.590000,-1.216238e-01,-7.559469e-02
2.600000,-1.223670e-01,-7.435604e-02
2.610000,-1.231109e-01,-7.310187e-02
2.620000,-1.238290e-01,-7.184911e-02
2.630000,-1.245479e-01,-7.058135e-02
2.640000,-1.252406e-01,-6.931498e-02
2.650000,-1.259342e-01,-6.803414e-02
2.660000,-1.266013e-01,-6.675469e-02
2.670000,-1.272693e-01,-6.546129e-02
2.680000,-1.279105e-01,-6.416926e-02
2.690000,-1.285527e-01,-6.286383e-02
2.700000,-1.291678e-01,-6.155976e-02
2.710000,-1.297839e-01,-6.024282e-02
2.720000,-1.303727e-01,-5.892724e-02
2.730000,-1.309624e-01,-5.759933e-02
2.740000,-1.315247e-01,-5.627276e-02
2.750000,-1.320879e-01,-5.493442e-02
2.760000,-1.326233e-01,-5.359740e-02
2.770000,-1.331598e-01,-5.224917e-02
2.780000,-1.336683e-01,-5.090225e-02
2.790000,-1.341779e-01,-4.954467e-02
2.800000,-1.346592e-01,-4.818839e-02
2.810000,-1.351416e-01,-4.682201e-02
2.820000,-1.355957e-01,-4.545692e-02
2.830000,-1.360508e-01,-4.408230e-02
2.840000,-1.364773e-01,-4.270894e-02
2.850000,-1.369050e-01,-4.132663e-02
2.860000,-1.373038e-01,-3.994557e-02
2.870000,-1.377039e-01,-3.855612e-02
2.880000,-1.380750e-01,-3.716791e-02
2.890000,-1.384472e-01,-3.577189e-02
2.900000,-1.387904e-01,-3.437709e-02
2.910000,-1.391348e-01,-3.297505e-02
2.920000,-1.394499e-01,-3.157422e-02
2.930000,-1.397662e-01,-3.016674e-02
2.940000,-1.400532e-01,-2.876045e-02
2.950000,-1.403415e-01,-2.734809e-02
2.960000,-1.406002e-01,-2.593689e-02
2.970000,-1.408602e-01,-2.452022e-02
2.980000,-1.410906e-01,-2.310469e-02
2.990000,-1.413223e-01,-2.168428e-02
3.000000,-1.415243e-01,-2.026498e-02
3.010000,-1.417276e-01,-1.884140e-02
3.020000,-1.419011e-01,-1.741891e-02
3.030000,-1.420760e-01,-1.599272e-02
3.040000,-1.422210e-01,-1.456760e-02
3.050000,-1.423673e-01,-1.313939e-02
3.060000,-1.424838e-01,-1.171222e-02
3.070000,-1.426016e-01,-1.028255e-02
3.080000,-1.426894e-01,-8.853902e-03
3.090000,-1.427786e-01,-7.423350e-03
3.100000,-1.428379e-01,-5.993789e-03
3.110000,-1.428985e-01,-4.562926e-03
3.120000,-1.429291e-01,-3.133028e-03
3.130000,-1.429612e-01,-1.702427e-03
3.140000,-1.429632e-01,-2.727628e-04
3.150000,-1.429666e-01,1.157003e-03
3.160000,-1.429400e-01,2.585862e-03
3.170000,-1.429149e-01,4.014222e-03
3.180000,-1.428598e-01,5.441705e-03
3.190000,-1.428061e-01,6.868089e-03
3.200000,-1.427224e-01,8.293626e-03
3.210000,-1.426402e-01,9.717465e-03
3.220000,-1.425281e-01,1.114049e-02
3.230000,-1.424174e-01,1.256121e-02
3.240000,-1.422768e-01,1.398115e-02
3.250000,-1.421378e-01,1.539820e-02
3.260000,-1.419689e-01,1.681449e-02
3.270000,-1.418015e-01,1.822729e-02
3.280000,-1.416043e-01,1.963937e-02
3.290000,-1.414087e-01,2.104737e-02
3.300000,-1.411834e-01,2.245467e-02
3.310000,-1.409596e-01,2.385730e-02
3.320000,-1.407062e-01,2.525927e-02
3.330000,-1.404544e-01,2.665597e-02
3.340000,-1.401731e-01,2.805206e-02
3.350000,-1.398934e-01,2.944228e-02
3.360000,-1.395843e-01,3.083192e-02
3.370000,-1.392767e-01,3.221511e-02
3.380000,-1.389400e-01,3.359775e-02
3.390000,-1.386048e-01,3.497336e-02
3.400000,-1.382405e-01,3.634845e-02
3.410000,-1.378778e-01,3.771593e-02
3.420000,-1.374862e-01,3.908294e-02
3.430000,-1.370962e-01,4.044175e-02
3.440000,-1.366773e-01,4.180013e-02
3.450000,-1.362602e-01,4.314974e-02
3.460000,-1.358143e-01,4.449894e-02
3.470000,-1.353702e-01,4.583881e-02
3.480000,-1.348976e-01,4.717831e-02
3.490000,-1.344266e-01,4.850790e-02
3.500000,-1.339274e-01,4.983717e-02
3.510000,-1.334299e-01,5.115597e-02
3.520000,-1.329043e-01,5.247448e-02
3.530000,-1.323804e-01,5.378196e-02
3.540000,-1.318286e-01,5.508920e-02
3.550000,-1.312786e-01,5.638484e-02
3.560000,-1.307010e-01,5.768028e-02
3.570000,-1.301250e-01,5.896358e-02
3.580000,-1.295217e-01,6.024672e-02
3.590000,-1.289201e-01,6.151716e-02
3.600000,-1.282913e-01,6.278750e-02
3.610000,-1.276643e-01,6.404459e-02
3.620000,-1.270104e-01,6.530161e-02
3.630000,-1.263583e-01,6.654486e-02
3.640000,-1.256795e-01,6.778808e-02
3.650000,-1.250025e-01,6.901699e-02
3.660000,-1.242992e-01,7.024591e-02
3.670000,-1.235976e-01,7.146001e-02
3.680000,-1.228700e-01,7.267416e-02
3.690000,-1.221441e-01,7.387296e-02
3.700000,-1.213925e-01,7.507186e-02
3.710000,-1.206427e-01,7.625490e-02
3.720000,-1.198674e-01,7.743807e-02
3.730000,-1.190939e-01,7.860488e-02
3.740000,-1.182954e-01,7.977188e-02
3.750000,-1.174985e-01,8.092200e-02
3.760000,-1.166769e-01,8.207235e-02
3.770000,-1.158570e-01,8.320534e-02
3.780000,-1.150128e-01,8.433860e-02
3.790000,-1.141703e-01,8.545401e-02
3.800000,-1.133037e-01,8.656974e-02
3.810000,-1.124389e-01,8.766714e-02
3.820000,-1.115504e-01,8.876490e-02
3.830000,-1.106636e-01,8.984386e-02
3.840000,-1.097535e-01,9.092322e-02
3.850000,-1.088451e-01,9.198332e-02
3.860000,-1.079138e-01,9.304386e-02
3.870000,-1.069842e-01,9.408469e-02
3.880000,-1.060321e-01,9.512600e-02
3.890000,-1.050817e-01,9.614715e-02
3.900000,-1.041092e-01,9.716883e-02
3.910000,-1.031383e-01,9.816990e-02
3.920000,-1.021458e-01,9.917156e-02
3.930000,-1.011549e-01,1.001522e-01
3.940000,-1.001428e-01,1.011334e-01
3.950000,-9.913222e-02,1.020932e-01
3.960000,-9.810090e-02,1.030536e-01
3.970000,-9.707115e-02,1.039921e-01
3.980000,-9.602105e-02,1.049314e-01
3.990000,-9.497252e-02,1.058484e-01
4.000000,-9.390409e-02,1.067661e-01
4.010000,-9.283720e-02,1.076612e-01
4.020000,-9.175086e-02,1.085570e-01
4.030000,-9.066606e-02,1.094298e-01
4.040000,-8.956227e-02,1.103034e-01
4.050000,-8.845999e-02,1.111536e-01
4.060000,-8.733920e-02,1.120046e-01
4.070000,-8.621990e-02,1.128319e-01
4.080000,-8.508256e-02,1.136600e-01
4.090000,-8.394670e-02,1.144640e-01
4.100000,-8.279328e-02,1.152689e-01
4.110000,-8.164132e-02,1.160494e-01
4.120000,-8.047229e-02,1.168308e-01
4.130000,-7.930470e-02,1.175873e-01
4.140000,-7.812054e-02,1.183450e-01
4.150000,-7.693780e-02,1.190774e-01
4.160000,-7.573900e-02,1.198109e-01
4.170000,-7.454159e-02,1.205189e-01
4.180000,-7.332862e-02,1.212280e-01
4.190000,-7.211703e-02,1.219113e-01
4.200000,-7.089039e-02,1.225958e-01
4.210000,-6.966511e-02,1.232541e-01
4.220000,-6.842531e-02,1.239137e-01
4.230000,-6.718684e-02,1.245468e-01
4.240000,-6.593437e-02,1.251813e-01
4.250000,-6.468321e-02,1.257890e-01
4.260000,-6.341860e-02,1.263980e-01
4.270000,-6.215525e-02,1.269800e-01
4.280000,-6.087899e-02,1.275634e-01
4.290000,-5.960398e-02,1.281196e-01
4.300000,-5.831660e-02,1.286772e-01
4.310000,-5.703044e-02,1.292072e-01
4.320000,-5.573246e-02,1.297387e-01
4.330000,-5.443566e-02,1.302425e-01
4.340000,-5.312761e-02,1.307478e-01
4.350000,-5.182071e-02,1.312251e-01
4.360000,-5.050311e-02,1.317040e-01
4.370000,-4.918663e-02,1.321546e-01
4.380000,-4.786001e-02,1.326069e-01
4.390000,-4.653449e-02,1.330307e-01
4.400000,-4.519940e-02,1.334562e-01
4.410000,-4.386537e-02,1.338531e-01
4.420000,-4.252234e-02,1.342516e-01
4.430000,-4.118033e-02,1.346214e-01
4.440000,-3.982991e-02,1.349929e-01
4.450000,-3.848048e-02,1.353354e-01
4.460000,-3.712320e-02,1.356797e-01
4.470000,-3.576688e-02,1.359949e-01
4.480000,-3.440330e-02,1.363119e-01
4.490000,-3.304064e-02,1.365996e-01
4.500000,-3.167131e-02,1.368892e-01
4.510000,-3.030286e-02,1.371493e-01
4.520000,-2.892832e-02,1.374113e-01
4.530000,-2.755463e-02,1.376438e-01
4.540000,-2.617545e-02,1.378782e-01
4.550000,-2.479707e-02,1.380830e-01
4.560000,-2.341379e-02,1.382897e-01
4.570000,-2.203128e-02,1.384667e-01
4.580000,-2.064445e-02,1.386457e-01
4.590000,-1.925836e-02,1.387948e-01
4.600000,-1.786856e-02,1.389459e-01
4.610000,-1.647944e-02,1.390672e-01
4.620000,-1.508721e-02,1.391905e-01
4.630000,-1.369563e-02,1.392838e-01
4.640000,-1.230154e-02,1.393792e-01
4.650000,-1.090805e-02,1.394446e-01
4.660000,-9.512644e-03,1.395121e-01
4.670000,-8.117809e-03,1.395495e-01
4.680000,-6.721653e-03,1.395891e-01
4.690000,-5.326028e-03,1.395986e-01
4.700000,-3.929682e-03,1.396102e-01
4.710000,-2.533824e-03,1.395918e-01
4.720000,-1.137846e-03,1.395755e-01
4.730000,2.576866e-04,1.395292e-01
4.740000,1.652737e-03,1.394850e-01
4.750000,3.047387e-03,1.394108e-01
4.760000,4.440953e-03,1.393388e-01
4.770000,5.834163e-03,1.392368e-01
4.780000,7.225688e-03,1.391370e-01
4.790000,8.616902e-03,1.390071e-01
4.800000,1.000583e-02,1.388796e-01
4.810000,1.139449e-02,1.387221e-01
4.820000,1.278027e-02,1.385669e-01
4.830000,1.416583e-02,1.383817e-01
4.840000,1.554791e-02,1.381989e-01
4.850000,1.692981e-02,1.379862e-01
4.860000,1.830763e-02,1.377759e-01
4.870000,1.968533e-02,1.375358e-01
4.880000,2.105835e-02,1.372981e-01
4.890000,2.243129e-02,1.370307e-01
4.900000,2.379896e-02,1.367657e-01
4.910000,2.516660e-02,1.364711e-01
4.920000,2.652838e-02,1.361789e-01
4.930000,2.789018e-02,1.358572e-01
4.940000,2.924553e-02,1.355380e-01
4.950000,3.060094e-02,1.351894e-01
4.960000,3.194932e-02,1.348433e-01
4.970000,3.329780e-02,1.344679e-01
4.980000,3.463868e-02,1.340951e-01
4.990000,3.597971e-02,1.336931e-01
5.000000,3.731254e-02,1.332937e-01
5.010000,3.864558e-02,1.328654e-01
5.020000,3.996985e-02,1.324395e-01
5.030000,4.129437e-02,1.319850e-01
5.040000,4.260954e-02,1.315329e-01
5.050000,4.392503e-02,1.310523e-01
5.060000,4.523059e-02,1.305743e-01
5.070000,4.653651e-02,1.300679e-01
5.080000,4.783195e-02,1.295640e-01
5.090000,4.912779e-02,1.290320e-01
5.100000,5.041259e-02,1.285025e-01
5.110000,5.169784e-02,1.279451e-01
5.120000,5.297149e-02,1.273903e-01
5.130000,5.424565e-02,1.268078e-01
5.140000,5.550765e-02,1.262278e-01
5.150000,5.677020e-02,1.256204e-01
5.160000,5.802006e-02,1.250156e-01
5.170000,5.927052e-02,1.243836e-01
5.180000,6.050773e-02,1.237541e-01
5.190000,6.174560e-02,1.230977e-01
5.200000,6.296968e-02,1.224439e-01
5.210000,6.419448e-02,1.217634e-01
5.220000,6.540495e-02,1.210855e-01
5.230000,6.661619e-02,1.203813e-01
5.240000,6.781258e-02,1.196796e-01
5.250000,6.900978e-02,1.189518e-01
5.260000,7.019161e-02,1.182266e-01
5.270000,7.137431e-02,1.174757e-01
5.280000,7.254113e-02,1.167273e-01
5.290000,7.370886e-02,1.159535e-01
5.300000,7.486019e-02,1.151822e-01
5.310000,7.601250e-02,1.143858e-01
5.320000,7.714791e-02,1.135920e-01
5.330000,7.828434e-02,1.127734e-01
5.340000,7.940338e-02,1.119573e-01
5.350000,8.052349e-02,1.111168e-01
5.360000,8.162572e-02,1.102789e-01
5.370000,8.272906e-02,1.094169e-01
5.380000,8.381405e-02,1.085574e-01
5.390000,8.490021e-02,1.076742e-01
5.400000,8.596754e-02,1.067935e-01
5.410000,8.703608e-02,1.058895e-01
5.420000,8.808533e-02,1.049880e-01
5.430000,8.913584e-02,1.040636e-01
5.440000,9.016660e-02,1.031417e-01
5.450000,9.119868e-02,1.021972e-01
5.460000,9.221054e-02,1.012552e-01
5.470000,9.322378e-02,1.002911e-01
5.480000,9.421637e-02,9.932938e-02
5.490000,9.521037e-02,9.834598e-02
5.500000,9.618329e-02,9.736502e-02
5.510000,9.715767e-02,9.636276e-02
5.520000,9.811054e-02,9.536293e-02
5.530000,9.906493e-02,9.434223e-02
5.540000,9.999739e-02,9.332393e-02
5.550000,1.009314e-01,9.228520e-02
5.560000,1.018431e-01,9.124886e-02
5.570000,1.027564e-01,9.019253e-02
5.580000,1.036469e-01,8.913857e-02
5.590000,1.045392e-01,8.806507e-02
5.600000,1.054082e-01,8.699392e-02
5.610000,1.062790e-01,8.590370e-02
5.620000,1.071263e-01,8.481580e-02
5.630000,1.079753e-01,8.370930e-02
5.640000,1.088005e-01,8.260510e-02
5.650000,1.096275e-01,8.148277e-02
5.660000,1.104302e-01,8.036271e-02
5.670000,1.112347e-01,7.922501e-02
5.680000,1.120147e-01,7.808956e-02
5.690000,1.127965e-01,7.693696e-02
5.700000,1.135534e-01,7.578658e-02
5.710000,1.143122e-01,7.461954e-02
5.720000,1.150458e-01,7.345469e-02
5.730000,1.157813e-01,7.227369e-02
5.740000,1.164913e-01,7.109486e-02
5.750000,1.172032e-01,6.990039e-02
5.760000,1.178893e-01,6.870805e-02
5.770000,1.185774e-01,6.750058e-02
5.780000,1.192393e-01,6.629521e-02
5.790000,1.199033e-01,6.507524e-02
5.800000,1.205408e-01,6.385735e-02
5.810000,1.211804e-01,6.262537e-02
5.820000,1.217933e-01,6.139543e-02
5.830000,1.224083e-01,6.015196e-02
5.840000,1.229963e-01,5.891048e-02
5.850000,1.235865e-01,5.765600e-02
5.860000,1.241495e-01,5.640348e-02
5.870000,1.247146e-01,5.513851e-02
5.880000,1.252522e-01,5.387547e-02
5.890000,1.257921e-01,5.260052e-02
5.900000,1.263042e-01,5.132745e-02
5.910000,1.268187e-01,5.004304e-02
5.920000,1.273051e-01,4.876047e-02
5.930000,1.277939e-01,4.746711e-02
5.940000,1.282544e-01,4.617556e-02
5.950000,1.287174e-01,4.487378e-02
5.960000,1.291519e-01,4.357377e-02
5.970000,1.295889e-01,4.226409e-02
5.980000,1.299972e-01,4.095614e-02
5.990000,1.304080e-01,3.963910e-02
6.000000,1.307900e-01,3.832374e-02
6.010000,1.311745e-01,3.699986e-02
6.020000,1.315300e-01,3.567762e-02
6.030000,1.318880e-01,3.434744e-02
6.040000,1.322169e-01,3.301885e-02
6.050000,1.325484e-01,3.168291e-02
6.060000,1.328506e-01,3.034850e-02
6.070000,1.331554e-01,2.900733e-02
6.080000,1.334307e-01,2.766766e-02
6.090000,1.337087e-01,2.632180e-02
6.100000,1.339572e-01,2.497738e-02
6.110000,1.342083e-01,2.362738e-02
6.120000,1.344297e-01,2.227877e-02
6.130000,1.346538e-01,2.092516e-02
6.140000,1.348482e-01,1.957289e-02
6.150000,1.350453e-01,1.821622e-02
6.160000,1.352125e-01,1.686084e-02
6.170000,1.353825e-01,1.550166e-02
6.180000,1.355226e-01,1.414371e-02
6.190000,1.356654e-01,1.278256e-02
6.200000,1.357782e-01,1.142258e-02
6.210000,1.358938e-01,1.006001e-02
6.220000,1.359794e-01,8.698555e-03
6.230000,1.360678e-01,7.335097e-03
6.240000,1.361261e-01,5.972713e-03
6.250000,1.361873e-01,4.608921e-03
6.260000,1.362183e-01,3.246148e-03
6.270000,1.362522e-01,1.882570e-03
6.280000,1.362560e-01,5.199528e-04
6.290000,1.362626e-01,-8.428673e-04
6.300000,1.362391e-01,-2.204784e-03
6.310000,1.362185e-01,-3.566301e-03
6.320000,1.361678e-01,-4.926972e-03
6.330000,1.361200e-01,-6.286643e-03
