time,euler_theta,euler_w,leapfrog_theta,leapfrog_w,rk4_theta,rk4_w
7.880000,-1.339387e-02,-5.199197e-01,-1.307336e-02,-4.998541e-01,-2.889461e-02,-5.235417e-01
7.890000,-1.859306e-02,-5.197858e-01,-1.807190e-02,-4.996733e-01,-3.415629e-02,-5.233028e-01
7.900000,-2.379092e-02,-5.195998e-01,-2.306683e-02,-4.994926e-01,-3.941557e-02,-5.230112e-01
7.910000,-2.898692e-02,-5.193619e-01,-2.806176e-02,-4.992120e-01,-4.467192e-02,-5.226671e-01
7.920000,-3.418054e-02,-5.190721e-01,-3.305107e-02,-4.989314e-01,-4.992481e-02,-5.222704e-01
7.930000,-3.937126e-02,-5.187303e-01,-3.804038e-02,-4.985510e-01,-5.517371e-02,-5.218211e-01
7.940000,-4.455856e-02,-5.183366e-01,-4.302209e-02,-4.981706e-01,-6.041810e-02,-5.213194e-01
7.950000,-4.974193e-02,-5.178910e-01,-4.800379e-02,-4.976905e-01,-6.565745e-02,-5.207652e-01
7.960000,-5.492084e-02,-5.173935e-01,-5.297590e-02,-4.972105e-01,-7.089123e-02,-5.201586e-01
7.970000,-6.009477e-02,-5.168443e-01,-5.794800e-02,-4.966310e-01,-7.611891e-02,-5.194997e-01
7.980000,-6.526322e-02,-5.162434e-01,-6.290852e-02,-4.960515e-01,-8.133997e-02,-5.187885e-01
7.990000,-7.042565e-02,-5.155908e-01,-6.786903e-02,-4.953728e-01,-8.655388e-02,-5.180251e-01
8.000000,-7.558156e-02,-5.148865e-01,-7.281598e-02,-4.946942e-01,-9.176012e-02,-5.172096e-01
8.010000,-8.073042e-02,-5.141307e-01,-7.776292e-02,-4.939165e-01,-9.695816e-02,-5.163420e-01
8.020000,-8.587173e-02,-5.133234e-01,-8.269431e-02,-4.931389e-01,-1.021475e-01,-5.154224e-01
8.030000,-9.100496e-02,-5.124647e-01,-8.762570e-02,-4.922626e-01,-1.073276e-01,-5.144509e-01
8.040000,-9.612961e-02,-5.115546e-01,-9.253956e-02,-4.913864e-01,-1.124979e-01,-5.134276e-01
8.050000,-1.012452e-01,-5.105933e-01,-9.745342e-02,-4.904118e-01,-1.176579e-01,-5.123527e-01
8.060000,-1.063511e-01,-5.095809e-01,-1.023478e-01,-4.894373e-01,-1.228071e-01,-5.112261e-01
8.070000,-1.114469e-01,-5.085174e-01,-1.072422e-01,-4.883649e-01,-1.279451e-01,-5.100480e-01
8.080000,-1.165321e-01,-5.074029e-01,-1.121151e-01,-4.872925e-01,-1.330711e-01,-5.088186e-01
8.090000,-1.216061e-01,-5.062376e-01,-1.169880e-01,-4.861226e-01,-1.381848e-01,-5.075379e-01
8.100000,-1.266685e-01,-5.050215e-01,-1.218375e-01,-4.849527e-01,-1.432857e-01,-5.062060e-01
8.110000,-1.317187e-01,-5.037548e-01,-1.266871e-01,-4.836858e-01,-1.483731e-01,-5.048231e-01
8.120000,-1.367562e-01,-5.024376e-01,-1.315113e-01,-4.824190e-01,-1.534467e-01,-5.033894e-01
8.130000,-1.417806e-01,-5.010701e-01,-1.363355e-01,-4.810556e-01,-1.585058e-01,-5.019050e-01
8.140000,-1.467913e-01,-4.996523e-01,-1.411324e-01,-4.796923e-01,-1.635501e-01,-5.003699e-01
8.150000,-1.517878e-01,-4.981844e-01,-1.459293e-01,-4.782330e-01,-1.685789e-01,-4.987844e-01
8.160000,-1.567697e-01,-4.966665e-01,-1.506970e-01,-4.767737e-01,-1.735917e-01,-4.971486e-01
8.170000,-1.617363e-01,-4.950988e-01,-1.554648e-01,-4.752190e-01,-1.785882e-01,-4.954627e-01
8.180000,-1.666873e-01,-4.934814e-01,-1.602014e-01,-4.736644e-01,-1.835676e-01,-4.937268e-01
8.190000,-1.716221e-01,-4.918145e-01,-1.649381e-01,-4.720150e-01,-1.885297e-01,-4.919411e-01
8.200000,-1.765403e-01,-4.900983e-01,-1.696417e-01,-4.703656e-01,-1.934738e-01,-4.901058e-01
8.210000,-1.814413e-01,-4.883329e-01,-1.743454e-01,-4.686222e-01,-1.983994e-01,-4.882211e-01
8.220000,-1.863246e-01,-4.865185e-01,-1.790142e-01,-4.668787e-01,-2.033061e-01,-4.862871e-01
8.230000,-1.911898e-01,-4.846553e-01,-1.836829e-01,-4.650419e-01,-2.081934e-01,-4.843040e-01
8.240000,-1.960363e-01,-4.827434e-01,-1.883150e-01,-4.632050e-01,-2.130607e-01,-4.822721e-01
8.250000,-2.008638e-01,-4.807830e-01,-1.929470e-01,-4.612756e-01,-2.179076e-01,-4.801915e-01
8.260000,-2.056716e-01,-4.787744e-01,-1.975405e-01,-4.593461e-01,-2.227336e-01,-4.780624e-01
8.270000,-2.104594e-01,-4.767176e-01,-2.021340e-01,-4.573248e-01,-2.275382e-01,-4.758851e-01
8.280000,-2.152265e-01,-4.746131e-01,-2.066870e-01,-4.553034e-01,-2.323210e-01,-4.736597e-01
8.290000,-2.199727e-01,-4.724608e-01,-2.112400e-01,-4.531910e-01,-2.370813e-01,-4.713865e-01
8.300000,-2.246973e-01,-4.702611e-01,-2.157508e-01,-4.510786e-01,-2.418188e-01,-4.690657e-01
8.310000,-2.293999e-01,-4.680141e-01,-2.202616e-01,-4.488760e-01,-2.465330e-01,-4.666975e-01
8.320000,-2.340800e-01,-4.657201e-01,-2.247283e-01,-4.466734e-01,-2.512234e-01,-4.642822e-01
8.330000,-2.387372e-01,-4.633793e-01,-2.291951e-01,-4.443814e-01,-2.558895e-01,-4.618199e-01
8.340000,-2.433710e-01,-4.609919e-01,-2.336160e-01,-4.420895e-01,-2.605309e-01,-4.593110e-01
8.350000,-2.479809e-01,-4.585582e-01,-2.380369e-01,-4.397091e-01,-2.651471e-01,-4.567557e-01
8.360000,-2.525665e-01,-4.560784e-01,-2.424102e-01,-4.373288e-01,-2.697375e-01,-4.541543e-01
8.370000,-2.571273e-01,-4.535527e-01,-2.467834e-01,-4.348609e-01,-2.743018e-01,-4.515069e-01
8.380000,-2.616628e-01,-4.509815e-01,-2.511074e-01,-4.323931e-01,-2.788396e-01,-4.488139e-01
8.390000,-2.661726e-01,-4.483648e-01,-2.554313e-01,-4.298388e-01,-2.833502e-01,-4.460755e-01
8.400000,-2.706563e-01,-4.457031e-01,-2.597041e-01,-4.272845e-01,-2.878334e-01,-4.432920e-01
8.410000,-2.751133e-01,-4.429965e-01,-2.639770e-01,-4.246447e-01,-2.922885e-01,-4.404636e-01
8.420000,-2.795433e-01,-4.402454e-01,-2.681970e-01,-4.220049e-01,-2.967152e-01,-4.375907e-01
8.430000,-2.839457e-01,-4.374500e-01,-2.724171e-01,-4.192808e-01,-3.011131e-01,-4.346736e-01
8.440000,-2.883202e-01,-4.346105e-01,-2.765827e-01,-4.165566e-01,-3.054816e-01,-4.317125e-01
8.450000,-2.926663e-01,-4.317273e-01,-2.807482e-01,-4.137491e-01,-3.098204e-01,-4.287076e-01
8.460000,-2.969836e-01,-4.288007e-01,-2.848576e-01,-4.109416e-01,-3.141290e-01,-4.256594e-01
8.470000,-3.012716e-01,-4.258308e-01,-2.889671e-01,-4.080519e-01,-3.184070e-01,-4.225681e-01
8.480000,-3.055299e-01,-4.228181e-01,-2.930187e-01,-4.051623e-01,-3.226538e-01,-4.194341e-01
8.490000,-3.097581e-01,-4.197628e-01,-2.970703e-01,-4.021916e-01,-3.268692e-01,-4.162575e-01
8.500000,-3.139557e-01,-4.166652e-01,-3.010625e-01,-3.992209e-01,-3.310527e-01,-4.130388e-01
8.510000,-3.181224e-01,-4.135257e-01,-3.050547e-01,-3.961703e-01,-3.352038e-01,-4.097783e-01
8.520000,-3.222576e-01,-4.103444e-01,-3.089859e-01,-3.931198e-01,-3.393221e-01,-4.064763e-01
8.530000,-3.263611e-01,-4.071219e-01,-3.129171e-01,-3.899906e-01,-3.434073e-01,-4.031331e-01
8.540000,-3.304323e-01,-4.038582e-01,-3.167857e-01,-3.868614e-01,-3.474588e-01,-3.997490e-01
8.550000,-3.344709e-01,-4.005539e-01,-3.206543e-01,-3.836549e-01,-3.514764e-01,-3.963244e-01
8.560000,-3.384764e-01,-3.972092e-01,-3.244588e-01,-3.804483e-01,-3.554595e-01,-3.928596e-01
8.570000,-3.424485e-01,-3.938245e-01,-3.282633e-01,-3.771657e-01,-3.594078e-01,-3.893550e-01
8.580000,-3.463868e-01,-3.904000e-01,-3.320021e-01,-3.738831e-01,-3.633209e-01,-3.858110e-01
8.590000,-3.502908e-01,-3.869361e-01,-3.357410e-01,-3.705257e-01,-3.671984e-01,-3.822278e-01
8.600000,-3.541601e-01,-3.834332e-01,-3.394127e-01,-3.671683e-01,-3.710398e-01,-3.786058e-01
8.610000,-3.579945e-01,-3.798916e-01,-3.430843e-01,-3.637374e-01,-3.748449e-01,-3.749454e-01
8.620000,-3.617934e-01,-3.763116e-01,-3.466874e-01,-3.603066e-01,-3.786131e-01,-3.712469e-01
8.630000,-3.655565e-01,-3.726937e-01,-3.502905e-01,-3.568037e-01,-3.823442e-01,-3.675108e-01
8.640000,-3.692834e-01,-3.690381e-01,-3.538235e-01,-3.533008e-01,-3.860378e-01,-3.637373e-01
8.650000,-3.729738e-01,-3.653453e-01,-3.573565e-01,-3.497272e-01,-3.896934e-01,-3.599270e-01
8.660000,-3.766273e-01,-3.616156e-01,-3.608180e-01,-3.461536e-01,-3.933107e-01,-3.560800e-01
8.670000,-3.802434e-01,-3.578493e-01,-3.642796e-01,-3.425108e-01,-3.968894e-01,-3.521969e-01
8.680000,-3.838219e-01,-3.540469e-01,-3.676682e-01,-3.388680e-01,-4.004290e-01,-3.482780e-01
8.690000,-3.873624e-01,-3.502086e-01,-3.710569e-01,-3.351575e-01,-4.039293e-01,-3.443237e-01
8.700000,-3.908645e-01,-3.463350e-01,-3.743714e-01,-3.314469e-01,-4.073898e-01,-3.403345e-01
8.710000,-3.943278e-01,-3.424264e-01,-3.776859e-01,-3.276700e-01,-4.108102e-01,-3.363106e-01
8.720000,-3.977521e-01,-3.384831e-01,-3.809248e-01,-3.238932e-01,-4.141902e-01,-3.322525e-01
8.730000,-4.011369e-01,-3.345056e-01,-3.841637e-01,-3.200516e-01,-4.175294e-01,-3.281606e-01
8.740000,-4.044820e-01,-3.304942e-01,-3.873258e-01,-3.162099e-01,-4.208274e-01,-3.240353e-01
8.750000,-4.077869e-01,-3.264494e-01,-3.904879e-01,-3.123050e-01,-4.240841e-01,-3.198770e-01
8.760000,-4.110514e-01,-3.223715e-01,-3.935719e-01,-3.084002e-01,-4.272989e-01,-3.156861e-01
8.770000,-4.142751e-01,-3.182610e-01,-3.966559e-01,-3.044336e-01,-4.304716e-01,-3.114632e-01
8.780000,-4.174577e-01,-3.141183e-01,-3.996606e-01,-3.004670e-01,-4.336018e-01,-3.072084e-01
8.790000,-4.205989e-01,-3.099437e-01,-4.026653e-01,-2.964404e-01,-4.366893e-01,-3.029224e-01
8.800000,-4.236984e-01,-3.057377e-01,-4.055894e-01,-2.924137e-01,-4.397337e-01,-2.986055e-01
8.810000,-4.267557e-01,-3.015007e-01,-4.085135e-01,-2.883286e-01,-4.427348e-01,-2.942582e-01
8.820000,-4.297707e-01,-2.972332e-01,-4.113560e-01,-2.842435e-01,-4.456921e-01,-2.898808e-01
8.830000,-4.327431e-01,-2.929354e-01,-4.141984e-01,-2.801015e-01,-4.486055e-01,-2.854739e-01
8.840000,-4.356724e-01,-2.886080e-01,-4.169580e-01,-2.759595e-01,-4.514745e-01,-2.810379e-01
8.850000,-4.385585e-01,-2.842513e-01,-4.197176e-01,-2.717623e-01,-4.542990e-01,-2.765731e-01
8.860000,-4.414010e-01,-2.798657e-01,-4.223932e-01,-2.675651e-01,-4.570786e-01,-2.720801e-01
8.870000,-4.441997e-01,-2.754517e-01,-4.250689e-01,-2.633145e-01,-4.598131e-01,-2.675593e-01
8.880000,-4.469542e-01,-2.710097e-01,-4.276595e-01,-2.590638e-01,-4.625021e-01,-2.630112e-01
8.890000,-4.496643e-01,-2.665402e-01,-4.302502e-01,-2.547613e-01,-4.651454e-01,-2.584362e-01
8.900000,-4.523297e-01,-2.620435e-01,-4.327548e-01,-2.504588e-01,-4.677427e-01,-2.538347e-01
8.910000,-4.549501e-01,-2.575202e-01,-4.352593e-01,-2.461062e-01,-4.702938e-01,-2.492073e-01
8.920000,-4.575253e-01,-2.529707e-01,-4.376769e-01,-2.417536e-01,-4.727984e-01,-2.445544e-01
8.930000,-4.600550e-01,-2.483955e-01,-4.400944e-01,-2.373526e-01,-4.752562e-01,-2.398764e-01
8.940000,-4.625390e-01,-2.437949e-01,-4.424239e-01,-2.329517e-01,-4.776670e-01,-2.351738e-01
8.950000,-4.649769e-01,-2.391695e-01,-4.447535e-01,-2.285041e-01,-4.800305e-01,-2.304472e-01
8.960000,-4.673686e-01,-2.345198e-01,-4.469940e-01,-2.240566e-01,-4.823466e-01,-2.256969e-01
8.970000,-4.697138e-01,-2.298461e-01,-4.492346e-01,-2.195643e-01,-4.846148e-01,-2.209234e-01
8.980000,-4.720123e-01,-2.251489e-01,-4.513853e-01,-2.150719e-01,-4.868352e-01,-2.161272e-01
8.990000,-4.742638e-01,-2.204288e-01,-4.535360e-01,-2.105366e-01,-4.890073e-01,-2.113089e-01
9.000000,-4.764681e-01,-2.156862e-01,-4.555960e-01,-2.060012e-01,-4.911310e-01,-2.064688e-01
9.010000,-4.786249e-01,-2.109215e-01,-4.576560e-01,-2.014246e-01,-4.932060e-01,-2.016075e-01
9.020000,-4.807341e-01,-2.061352e-01,-4.596245e-01,-1.968481e-01,-4.952322e-01,-1.967254e-01
9.030000,-4.827955e-01,-2.013279e-01,-4.615930e-01,-1.922322e-01,-4.972093e-01,-1.918231e-01
9.040000,-4.848088e-01,-1.964999e-01,-4.634692e-01,-1.876162e-01,-4.991372e-01,-1.869010e-01
9.050000,-4.867738e-01,-1.916519e-01,-4.653453e-01,-1.829628e-01,-5.010156e-01,-1.819597e-01
9.060000,-4.886903e-01,-1.867841e-01,-4.671284e-01,-1.783093e-01,-5.028443e-01,-1.769995e-01
9.070000,-4.905581e-01,-1.818972e-01,-4.689115e-01,-1.736202e-01,-5.046232e-01,-1.720211e-01
9.080000,-4.923771e-01,-1.769916e-01,-4.706008e-01,-1.689311e-01,-5.063520e-01,-1.670248e-01
9.090000,-4.941470e-01,-1.720679e-01,-4.722901e-01,-1.642082e-01,-5.080306e-01,-1.620113e-01
9.100000,-4.958677e-01,-1.671264e-01,-4.738850e-01,-1.594853e-01,-5.096589e-01,-1.569810e-01
9.110000,-4.975390e-01,-1.621677e-01,-4.754798e-01,-1.547305e-01,-5.112366e-01,-1.519344e-01
9.120000,-4.991606e-01,-1.571923e-01,-4.769796e-01,-1.499757e-01,-5.127635e-01,-1.468720e-01
9.130000,-5.007326e-01,-1.522007e-01,-4.784794e-01,-1.451909e-01,-5.142396e-01,-1.417944e-01
9.140000,-5.022546e-01,-1.471934e-01,-4.798834e-01,-1.404061e-01,-5.156647e-01,-1.367020e-01
9.150000,-5.037265e-01,-1.421708e-01,-4.812875e-01,-1.355932e-01,-5.170385e-01,-1.315954e-01
9.160000,-5.051482e-01,-1.371336e-01,-4.825953e-01,-1.307803e-01,-5.183611e-01,-1.264750e-01
9.170000,-5.065195e-01,-1.320821e-01,-4.839031e-01,-1.259413e-01,-5.196322e-01,-1.213414e-01
9.180000,-5.078404e-01,-1.270169e-01,-4.851141e-01,-1.211023e-01,-5.208517e-01,-1.161951e-01
9.190000,-5.091105e-01,-1.219385e-01,-4.863251e-01,-1.162390e-01,-5.220195e-01,-1.110365e-01
9.200000,-5.103299e-01,-1.168474e-01,-4.874389e-01,-1.113758e-01,-5.231354e-01,-1.058663e-01
9.210000,-5.114984e-01,-1.117441e-01,-4.885527e-01,-1.064903e-01,-5.241994e-01,-1.006850e-01
9.220000,-5.126158e-01,-1.066291e-01,-4.895687e-01,-1.016047e-01,-5.252113e-01,-9.549299e-02
9.230000,-5.136821e-01,-1.015030e-01,-4.905847e-01,-9.669888e-02,-5.261710e-01,-9.029088e-02
9.240000,-5.146972e-01,-9.636613e-02,-4.915027e-01,-9.179304e-02,-5.270784e-01,-8.507917e-02
9.250000,-5.156608e-01,-9.121916e-02,-4.924206e-01,-8.686883e-02,-5.279335e-01,-7.985838e-02
9.260000,-5.165730e-01,-8.606255e-02,-4.932401e-01,-8.194462e-02,-5.287361e-01,-7.462905e-02
9.270000,-5.174336e-01,-8.089682e-02,-4.940595e-01,-7.700403e-02,-5.294861e-01,-6.939169e-02
9.280000,-5.182426e-01,-7.572248e-02,-4.947801e-01,-7.206343e-02,-5.301835e-01,-6.414683e-02
9.290000,-5.189998e-01,-7.054006e-02,-4.955008e-01,-6.710843e-02,-5.308282e-01,-5.889499e-02
9.300000,-5.197052e-01,-6.535006e-02,-4.961223e-01,-6.215342e-02,-5.314201e-01,-5.363671e-02
9.310000,-5.203587e-01,-6.015301e-02,-4.967438e-01,-5.718598e-02,-5.319592e-01,-4.837251e-02
9.320000,-5.209603e-01,-5.494942e-02,-4.972660e-01,-5.221854e-02,-5.324453e-01,-4.310292e-02
9.330000,-5.215098e-01,-4.973982e-02,-4.977882e-01,-4.724066e-02,-5.328785e-01,-3.782846e-02
9.340000,-5.220072e-01,-4.452472e-02,-4.982108e-01,-4.226278e-02,-5.332587e-01,-3.254968e-02
9.350000,-5.224524e-01,-3.930465e-02,-4.986335e-01,-3.727644e-02,-5.335858e-01,-2.726709e-02
9.360000,-5.228454e-01,-3.408012e-02,-4.989564e-01,-3.229011e-02,-5.338599e-01,-2.198123e-02
9.370000,-5.231862e-01,-2.885167e-02,-4.992793e-01,-2.729732e-02,-5.340808e-01,-1.669263e-02
9.380000,-5.234748e-01,-2.361981e-02,-4.995023e-01,-2.230452e-02,-5.342486e-01,-1.140183e-02
9.390000,-5.237110e-01,-1.838506e-02,-4.997254e-01,-1.730727e-02,-5.343631e-01,-6.109340e-03
9.400000,-5.238948e-01,-1.314795e-02,-4.998485e-01,-1.231002e-02,-5.344245e-01,-8.157086e-04
9.410000,-5.240263e-01,-7.909000e-03,-4.999716e-01,-7.310300e-03,-5.344327e-01,4.478537e-03
9.420000,-5.241054e-01,-2.668737e-03,-4.999947e-01,-2.310584e-03,-5.343877e-01,9.772864e-03
9.430000,-5.241321e-01,2.572317e-03,-5.000178e-01,2.689594e-03,-5.342895e-01,1.506674e-02
9.440000,-5.241063e-01,7.813637e-03,-4.999409e-01,7.689771e-03,-5.341381e-01,2.035964e-02
9.450000,-5.240282e-01,1.305470e-02,-4.998640e-01,1.268841e-02,-5.339335e-01,2.565102e-02
9.460000,-5.238977e-01,1.829498e-02,-4.996871e-01,1.768705e-02,-5.336757e-01,3.094035e-02
9.470000,-5.237147e-01,2.353396e-02,-4.995102e-01,2.268215e-02,-5.333647e-01,3.622711e-02
9.480000,-5.234794e-01,2.877111e-02,-4.992335e-01,2.767726e-02,-5.330006e-01,4.151076e-02
9.490000,-5.231917e-01,3.400590e-02,-4.989567e-01,3.266682e-02,-5.325834e-01,4.679076e-02
9.500000,-5.228516e-01,3.923782e-02,-4.985801e-01,3.765639e-02,-5.321132e-01,5.206660e-02
9.510000,-5.224592e-01,4.446633e-02,-4.982036e-01,4.263842e-02,-5.315899e-01,5.733773e-02
9.520000,-5.220146e-01,4.969093e-02,-4.977274e-01,4.762046e-02,-5.310137e-01,6.260363e-02
9.530000,-5.215177e-01,5.491107e-02,-4.972511e-01,5.259297e-02,-5.303845e-01,6.786376e-02
9.540000,-5.209685e-01,6.012625e-02,-4.966755e-01,5.756548e-02,-5.297024e-01,7.311761e-02
9.550000,-5.203673e-01,6.533593e-02,-4.960998e-01,6.252648e-02,-5.289676e-01,7.836463e-02
9.560000,-5.197139e-01,7.053961e-02,-4.954250e-01,6.748748e-02,-5.281800e-01,8.360431e-02
9.570000,-5.190085e-01,7.573675e-02,-4.947501e-01,7.243498e-02,-5.273398e-01,8.883611e-02
9.580000,-5.182512e-01,8.092683e-02,-4.939763e-01,7.738248e-02,-5.264470e-01,9.405951e-02
9.590000,-5.174419e-01,8.610934e-02,-4.932024e-01,8.231451e-02,-5.255016e-01,9.927398e-02
9.600000,-5.165808e-01,9.128376e-02,-4.923300e-01,8.724653e-02,-5.245039e-01,1.044790e-01
9.610000,-5.156680e-01,9.644957e-02,-4.914575e-01,9.216111e-02,-5.234539e-01,1.096740e-01
9.620000,-5.147035e-01,1.016062e-01,-4.904868e-01,9.707568e-02,-5.223516e-01,1.148586e-01
9.630000,-5.136874e-01,1.067533e-01,-4.895160e-01,1.019708e-01,-5.211973e-01,1.200321e-01
9.640000,-5.126199e-01,1.118902e-01,-4.884473e-01,1.068660e-01,-5.199910e-01,1.251941e-01
9.650000,-5.115010e-01,1.170164e-01,-4.873787e-01,1.117398e-01,-5.187327e-01,1.303440e-01
9.660000,-5.103308e-01,1.221314e-01,-4.862125e-01,1.166136e-01,-5.174228e-01,1.354813e-01
9.670000,-5.091095e-01,1.272347e-01,-4.850464e-01,1.214640e-01,-5.160611e-01,1.406055e-01
9.680000,-5.078371e-01,1.323258e-01,-4.837833e-01,1.263145e-01,-5.146480e-01,1.457161e-01
9.690000,-5.065139e-01,1.374041e-01,-4.825201e-01,1.311397e-01,-5.131836e-01,1.508126e-01
9.700000,-5.051398e-01,1.424693e-01,-4.811605e-01,1.359649e-01,-5.116679e-01,1.558945e-01
9.710000,-5.037152e-01,1.475207e-01,-4.798008e-01,1.407629e-01,-5.101011e-01,1.609611e-01
9.720000,-5.022399e-01,1.525578e-01,-4.783452e-01,1.455609e-01,-5.084834e-01,1.660121e-01
9.730000,-5.007144e-01,1.575802e-01,-4.768896e-01,1.503298e-01,-5.068150e-01,1.710470e-01
9.740000,-4.991386e-01,1.625874e-01,-4.753386e-01,1.550987e-01,-5.050959e-01,1.760651e-01
9.750000,-4.975127e-01,1.675788e-01,-4.737876e-01,1.598366e-01,-5.033264e-01,1.810661e-01
9.760000,-4.958369e-01,1.725539e-01,-4.721419e-01,1.645745e-01,-5.015067e-01,1.860494e-01
9.770000,-4.941114e-01,1.775123e-01,-4.704961e-01,1.692794e-01,-4.996369e-01,1.910144e-01
9.780000,-4.923362e-01,1.824534e-01,-4.687563e-01,1.739844e-01,-4.977171e-01,1.959608e-01
9.790000,-4.905117e-01,1.873767e-01,-4.670164e-01,1.786546e-01,-4.957477e-01,2.008880e-01
9.800000,-4.886379e-01,1.922818e-01,-4.651832e-01,1.833247e-01,-4.937287e-01,2.057954e-01
9.810000,-4.867151e-01,1.971682e-01,-4.633500e-01,1.879582e-01,-4.916605e-01,2.106827e-01
9.820000,-4.847434e-01,2.020354e-01,-4.614240e-01,1.925917e-01,-4.895431e-01,2.155493e-01
9.830000,-4.827231e-01,2.068828e-01,-4.594981e-01,1.971867e-01,-4.873768e-01,2.203948e-01
9.840000,-4.806543e-01,2.117100e-01,-4.574803e-01,2.017817e-01,-4.851618e-01,2.252185e-01
9.850000,-4.785372e-01,2.165166e-01,-4.554625e-01,2.063363e-01,-4.828983e-01,2.300201e-01
9.860000,-4.763720e-01,2.213020e-01,-4.533536e-01,2.108909e-01,-4.805865e-01,2.347991e-01
9.870000,-4.741590e-01,2.260657e-01,-4.512447e-01,2.154034e-01,-4.782268e-01,2.395550e-01
9.880000,-4.718983e-01,2.308073e-01,-4.490455e-01,2.199158e-01,-4.758192e-01,2.442873e-01
9.890000,-4.695902e-01,2.355262e-01,-4.468463e-01,2.243843e-01,-4.733641e-01,2.489955e-01
9.900000,-4.672350e-01,2.402222e-01,-4.445578e-01,2.288527e-01,-4.708616e-01,2.536791e-01
9.910000,-4.648328e-01,2.448945e-01,-4.422693e-01,2.332754e-01,-4.683121e-01,2.583377e-01
9.920000,-4.623838e-01,2.495428e-01,-4.398923e-01,2.376981e-01,-4.657158e-01,2.629708e-01
9.930000,-4.598884e-01,2.541667e-01,-4.375153e-01,2.420733e-01,-4.630729e-01,2.675780e-01
9.940000,-4.573467e-01,2.587656e-01,-4.350508e-01,2.464484e-01,-4.603837e-01,2.721587e-01
9.950000,-4.547591e-01,2.633390e-01,-4.325864e-01,2.507743e-01,-4.576484e-01,2.767126e-01
9.960000,-4.521257e-01,2.678866e-01,-4.300354e-01,2.551002e-01,-4.548674e-01,2.812390e-01
9.970000,-4.494468e-01,2.724079e-01,-4.274844e-01,2.593750e-01,-4.520409e-01,2.857377e-01
9.980000,-4.467227e-01,2.769023e-01,-4.248479e-01,2.636499e-01,-4.491692e-01,2.902081e-01
9.990000,-4.439537e-01,2.813696e-01,-4.222114e-01,2.678720e-01,-4.462526e-01,2.946498e-01
10.000000,-4.411400e-01,2.858091e-01,-4.194904e-01,2.720941e-01,-4.432913e-01,2.990623e-01
10.010000,-4.382819e-01,2.902205e-01,-4.167695e-01,2.762618e-01,-4.402857e-01,3.034452e-01
10.020000,-4.353797e-01,2.946033e-01,-4.139652e-01,2.804295e-01,-4.372360e-01,3.077981e-01
10.030000,-4.324337e-01,2.989571e-01,-4.111609e-01,2.845411e-01,-4.341426e-01,3.121205e-01
10.040000,-4.294441e-01,3.032815e-01,-4.082744e-01,2.886527e-01,-4.310057e-01,3.164119e-01
10.050000,-4.264113e-01,3.075759e-01,-4.053878e-01,2.927066e-01,-4.278257e-01,3.206719e-01
10.060000,-4.233355e-01,3.118400e-01,-4.024202e-01,2.967604e-01,-4.246029e-01,3.249002e-01
10.070000,-4.202171e-01,3.160734e-01,-3.994526e-01,3.007550e-01,-4.213376e-01,3.290962e-01
10.080000,-4.170564e-01,3.202755e-01,-3.964051e-01,3.047495e-01,-4.180301e-01,3.332596e-01
10.090000,-4.138536e-01,3.244461e-01,-3.933576e-01,3.086831e-01,-4.146808e-01,3.373899e-01
10.100000,-4.106092e-01,3.285846e-01,-3.902315e-01,3.126167e-01,-4.112900e-01,3.414867e-01
10.110000,-4.073233e-01,3.326907e-01,-3.871053e-01,3.164877e-01,-4.078580e-01,3.455496e-01
10.120000,-4.039964e-01,3.367640e-01,-3.839017e-01,3.203588e-01,-4.043852e-01,3.495782e-01
10.130000,-4.006288e-01,3.408039e-01,-3.806981e-01,3.241657e-01,-4.008718e-01,3.535721e-01
10.140000,-3.972208e-01,3.448102e-01,-3.774184e-01,3.279727e-01,-3.973184e-01,3.575308e-01
10.150000,-3.937727e-01,3.487824e-01,-3.741387e-01,3.317141e-01,-3.937251e-01,3.614540e-01
10.160000,-3.902848e-01,3.527201e-01,-3.707841e-01,3.354555e-01,-3.900925e-01,3.653412e-01
10.170000,-3.867576e-01,3.566230e-01,-3.674296e-01,3.391298e-01,-3.864207e-01,3.691921e-01
10.180000,-3.831914e-01,3.604906e-01,-3.640015e-01,3.428041e-01,-3.827103e-01,3.730063e-01
10.190000,-3.795865e-01,3.643225e-01,-3.605735e-01,3.464098e-01,-3.789615e-01,3.767834e-01
10.200000,-3.759433e-01,3.681183e-01,-3.570733e-01,3.500156e-01,-3.751748e-01,3.805231e-01
10.210000,-3.722621e-01,3.718778e-01,-3.535732e-01,3.535513e-01,-3.713504e-01,3.842248e-01
10.220000,-3.685433e-01,3.756004e-01,-3.500023e-01,3.570870e-01,-3.674889e-01,3.878883e-01
10.230000,-3.647873e-01,3.792858e-01,-3.464314e-01,3.605513e-01,-3.635906e-01,3.915132e-01
10.240000,-3.609944e-01,3.829337e-01,-3.427913e-01,3.640156e-01,-3.596558e-01,3.950991e-01
10.250000,-3.571651e-01,3.865437e-01,-3.391511e-01,3.674072e-01,-3.556850e-01,3.986457e-01
10.260000,-3.532997e-01,3.901153e-01,-3.354431e-01,3.707987e-01,-3.516785e-01,4.021525e-01
10.270000,-3.493985e-01,3.936483e-01,-3.317351e-01,3.741160e-01,-3.476368e-01,4.056193e-01
