time,rk4_theta,rk4_psi,rk4_w,rk4_v
7.120000,4.808177e-02,3.766177e-01,2.100052e-01,-5.914611e-01
7.130000,5.019584e-02,3.803510e-01,2.128074e-01,-5.980482e-01
7.140000,5.233790e-02,3.841214e-01,2.156045e-01,-6.046677e-01
7.150000,5.450791e-02,3.879294e-01,2.183964e-01,-6.113199e-01
7.160000,5.670581e-02,3.917753e-01,2.211829e-01,-6.180050e-01
7.170000,5.893155e-02,3.956595e-01,2.239638e-01,-6.247231e-01
7.180000,6.118507e-02,3.995824e-01,2.267389e-01,-6.314745e-01
7.190000,6.346631e-02,4.035443e-01,2.295081e-01,-6.382594e-01
7.200000,6.577521e-02,4.075457e-01,2.322713e-01,-6.450781e-01
7.210000,6.811171e-02,4.115869e-01,2.350282e-01,-6.519307e-01
7.220000,7.047575e-02,4.156683e-01,2.377787e-01,-6.588175e-01
7.230000,7.286726e-02,4.197905e-01,2.405227e-01,-6.657389e-01
7.240000,7.528618e-02,4.239536e-01,2.432599e-01,-6.726949e-01
7.250000,7.773244e-02,4.281582e-01,2.459904e-01,-6.796860e-01
7.260000,8.020597e-02,4.324047e-01,2.487140e-01,-6.867124e-01
7.270000,8.270670e-02,4.366935e-01,2.514304e-01,-6.937744e-01
7.280000,8.523455e-02,4.410249e-01,2.541397e-01,-7.008724e-01
7.290000,8.778947e-02,4.453995e-01,2.568417e-01,-7.080065e-01
7.300000,9.037136e-02,4.498177e-01,2.595363e-01,-7.151773e-01
7.310000,9.298017e-02,4.542799e-01,2.622234e-01,-7.223849e-01
7.320000,9.561580e-02,4.587865e-01,2.649028e-01,-7.296298e-01
7.330000,9.827820e-02,4.633380e-01,2.675746e-01,-7.369122e-01
7.340000,1.009673e-01,4.679348e-01,2.702386e-01,-7.442327e-01
7.350000,1.036829e-01,4.725774e-01,2.728948e-01,-7.515915e-01
7.360000,1.064251e-01,4.772662e-01,2.755430e-01,-7.589890e-01
7.370000,1.091938e-01,4.820017e-01,2.781833e-01,-7.664256e-01
7.380000,1.119888e-01,4.867844e-01,2.808155e-01,-7.739019e-01
7.390000,1.148101e-01,4.916147e-01,2.834396e-01,-7.814180e-01
7.400000,1.176575e-01,4.964931e-01,2.860556e-01,-7.889746e-01
7.410000,1.205311e-01,5.014200e-01,2.886634e-01,-7.965720e-01
7.420000,1.234308e-01,5.063961e-01,2.912629e-01,-8.042107e-01
7.430000,1.263564e-01,5.114217e-01,2.938543e-01,-8.118912e-01
7.440000,1.293078e-01,5.164973e-01,2.964373e-01,-8.196139e-01
7.450000,1.322851e-01,5.216235e-01,2.990121e-01,-8.273794e-01
7.460000,1.352881e-01,5.268007e-01,3.015786e-01,-8.351881e-01
7.470000,1.383166e-01,5.320295e-01,3.041368e-01,-8.430405e-01
7.480000,1.413708e-01,5.373104e-01,3.066868e-01,-8.509372e-01
7.490000,1.444503e-01,5.426438e-01,3.092284e-01,-8.588787e-01
7.500000,1.475553e-01,5.480303e-01,3.117618e-01,-8.668655e-01
7.510000,1.506856e-01,5.534705e-01,3.142871e-01,-8.748983e-01
7.520000,1.538410e-01,5.589649e-01,3.168041e-01,-8.829776e-01
7.530000,1.570216e-01,5.645139e-01,3.193129e-01,-8.911039e-01
7.540000,1.602273e-01,5.701182e-01,3.218137e-01,-8.992779e-01
7.550000,1.634579e-01,5.757783e-01,3.243065e-01,-9.075002e-01
7.560000,1.667134e-01,5.814948e-01,3.267912e-01,-9.157714e-01
7.570000,1.699937e-01,5.872682e-01,3.292681e-01,-9.240922e-01
7.580000,1.732987e-01,5.930991e-01,3.317371e-01,-9.324631e-01
7.590000,1.766284e-01,5.989880e-01,3.341984e-01,-9.408849e-01
7.600000,1.799826e-01,6.049355e-01,3.366520e-01,-9.493582e-01
7.610000,1.833614e-01,6.109423e-01,3.390981e-01,-9.578837e-01
7.620000,1.867646e-01,6.170089e-01,3.415367e-01,-9.664621e-01
7.630000,1.901921e-01,6.231359e-01,3.439679e-01,-9.750942e-01
7.640000,1.936439e-01,6.293238e-01,3.463920e-01,-9.837806e-01
7.650000,1.971199e-01,6.355734e-01,3.488090e-01,-9.925221e-01
7.660000,2.006201e-01,6.418852e-01,3.512190e-01,-1.001320e+00
7.670000,2.041443e-01,6.482598e-01,3.536222e-01,-1.010174e+00
7.680000,2.076925e-01,6.546979e-01,3.560187e-01,-1.019085e+00
7.690000,2.112646e-01,6.612001e-01,3.584087e-01,-1.028055e+00
7.700000,2.148606e-01,6.677670e-01,3.607924e-01,-1.037083e+00
7.710000,2.184805e-01,6.743993e-01,3.631700e-01,-1.046172e+00
7.720000,2.221240e-01,6.810976e-01,3.655415e-01,-1.055321e+00
7.730000,2.257913e-01,6.878626e-01,3.679073e-01,-1.064531e+00
7.740000,2.294821e-01,6.946949e-01,3.702675e-01,-1.073804e+00
7.750000,2.331966e-01,7.015952e-01,3.726222e-01,-1.083141e+00
7.760000,2.369346e-01,7.085642e-01,3.749718e-01,-1.092541e+00
7.770000,2.406960e-01,7.156026e-01,3.773165e-01,-1.102007e+00
7.780000,2.444809e-01,7.227110e-01,3.796564e-01,-1.111538e+00
7.790000,2.482891e-01,7.298902e-01,3.819918e-01,-1.121137e+00
7.800000,2.521207e-01,7.371408e-01,3.843230e-01,-1.130803e+00
7.810000,2.559756e-01,7.444636e-01,3.866502e-01,-1.140538e+00
7.820000,2.598537e-01,7.518593e-01,3.889736e-01,-1.150344e+00
7.830000,2.637550e-01,7.593285e-01,3.912936e-01,-1.160220e+00
7.840000,2.676796e-01,7.668721e-01,3.936104e-01,-1.170167e+00
7.850000,2.716272e-01,7.744908e-01,3.959242e-01,-1.180188e+00
7.860000,2.755980e-01,7.821853e-01,3.982355e-01,-1.190283e+00
7.870000,2.795919e-01,7.899564e-01,4.005444e-01,-1.200453e+00
7.880000,2.836089e-01,7.978048e-01,4.028513e-01,-1.210698e+00
7.890000,2.876490e-01,8.057313e-01,4.051566e-01,-1.221021e+00
7.900000,2.917120e-01,8.137366e-01,4.074604e-01,-1.231423e+00
7.910000,2.957982e-01,8.218217e-01,4.097632e-01,-1.241903e+00
7.920000,2.999073e-01,8.299871e-01,4.120654e-01,-1.252465e+00
7.930000,3.040395e-01,8.382339e-01,4.143671e-01,-1.263108e+00
7.940000,3.081946e-01,8.465627e-01,4.166689e-01,-1.273834e+00
7.950000,3.123728e-01,8.549743e-01,4.189710e-01,-1.284643e+00
7.960000,3.165741e-01,8.634696e-01,4.212739e-01,-1.295539e+00
7.970000,3.207983e-01,8.720495e-01,4.235779e-01,-1.306520e+00
7.980000,3.250456e-01,8.807147e-01,4.258834e-01,-1.317590e+00
7.990000,3.293160e-01,8.894661e-01,4.281908e-01,-1.328748e+00
8.000000,3.336095e-01,8.983046e-01,4.305006e-01,-1.339997e+00
8.010000,3.379260e-01,9.072311e-01,4.328130e-01,-1.351337e+00
8.020000,3.422657e-01,9.162463e-01,4.351286e-01,-1.362770e+00
8.030000,3.466286e-01,9.253512e-01,4.374478e-01,-1.374297e+00
8.040000,3.510147e-01,9.345467e-01,4.397710e-01,-1.385920e+00
8.050000,3.554240e-01,9.438336e-01,4.420987e-01,-1.397640e+00
8.060000,3.598567e-01,9.532130e-01,4.444312e-01,-1.409458e+00
8.070000,3.643127e-01,9.626856e-01,4.467692e-01,-1.421375e+00
8.080000,3.687921e-01,9.722524e-01,4.491129e-01,-1.433394e+00
8.090000,3.732950e-01,9.819144e-01,4.514630e-01,-1.445515e+00
8.100000,3.778214e-01,9.916725e-01,4.538200e-01,-1.457740e+00
8.110000,3.823714e-01,1.001528e+00,4.561842e-01,-1.470070e+00
8.120000,3.869451e-01,1.011481e+00,4.585562e-01,-1.482507e+00
8.130000,3.915425e-01,1.021533e+00,4.609365e-01,-1.495053e+00
8.140000,3.961638e-01,1.031685e+00,4.633257e-01,-1.507708e+00
8.150000,4.008091e-01,1.041938e+00,4.657242e-01,-1.520475e+00
8.160000,4.054784e-01,1.052293e+00,4.681327e-01,-1.533355e+00
8.170000,4.101718e-01,1.062751e+00,4.705515e-01,-1.546349e+00
8.180000,4.148894e-01,1.073314e+00,4.729814e-01,-1.559459e+00
8.190000,4.196314e-01,1.083981e+00,4.754228e-01,-1.572687e+00
8.200000,4.243979e-01,1.094754e+00,4.778763e-01,-1.586034e+00
8.210000,4.291890e-01,1.105634e+00,4.803426e-01,-1.599503e+00
8.220000,4.340048e-01,1.116623e+00,4.828221e-01,-1.613094e+00
8.230000,4.388455e-01,1.127720e+00,4.853154e-01,-1.626809e+00
8.240000,4.437112e-01,1.138928e+00,4.878233e-01,-1.640650e+00
8.250000,4.486020e-01,1.150248e+00,4.903462e-01,-1.654619e+00
8.260000,4.535182e-01,1.161680e+00,4.928848e-01,-1.668717e+00
8.270000,4.584598e-01,1.173226e+00,4.954397e-01,-1.682947e+00
8.280000,4.634270e-01,1.184886e+00,4.980115e-01,-1.697309e+00
8.290000,4.684201e-01,1.196663e+00,5.006010e-01,-1.711807e+00
8.300000,4.734391e-01,1.208556e+00,5.032087e-01,-1.726441e+00
8.310000,4.784843e-01,1.220568e+00,5.058352e-01,-1.741213e+00
8.320000,4.835559e-01,1.232699e+00,5.084813e-01,-1.756125e+00
8.330000,4.886540e-01,1.244951e+00,5.111476e-01,-1.771180e+00
8.340000,4.937789e-01,1.257325e+00,5.138349e-01,-1.786379e+00
8.350000,4.989308e-01,1.269822e+00,5.165437e-01,-1.801724e+00
8.360000,5.041098e-01,1.282443e+00,5.192748e-01,-1.817216e+00
8.370000,5.093163e-01,1.295189e+00,5.220288e-01,-1.832858e+00
8.380000,5.145505e-01,1.308062e+00,5.248066e-01,-1.848653e+00
8.390000,5.198125e-01,1.321063e+00,5.276088e-01,-1.864601e+00
8.400000,5.251027e-01,1.334193e+00,5.304361e-01,-1.880704e+00
8.410000,5.304213e-01,1.347454e+00,5.332893e-01,-1.896966e+00
8.420000,5.357686e-01,1.360846e+00,5.361690e-01,-1.913387e+00
8.430000,5.411448e-01,1.374372e+00,5.390762e-01,-1.929971e+00
8.440000,5.465502e-01,1.388032e+00,5.420115e-01,-1.946718e+00
8.450000,5.519851e-01,1.401828e+00,5.449756e-01,-1.963632e+00
8.460000,5.574498e-01,1.415761e+00,5.479694e-01,-1.980713e+00
8.470000,5.629446e-01,1.429833e+00,5.509936e-01,-1.997966e+00
8.480000,5.684698e-01,1.444044e+00,5.540490e-01,-2.015391e+00
8.490000,5.740257e-01,1.458397e+00,5.571365e-01,-2.032991e+00
8.500000,5.796127e-01,1.472892e+00,5.602567e-01,-2.050767e+00
8.510000,5.852310e-01,1.487531e+00,5.634106e-01,-2.068724e+00
8.520000,5.908810e-01,1.502316e+00,5.665989e-01,-2.086861e+00
8.530000,5.965631e-01,1.517248e+00,5.698225e-01,-2.105183e+00
8.540000,6.022776e-01,1.532328e+00,5.730822e-01,-2.123691e+00
8.550000,6.080248e-01,1.547558e+00,5.763788e-01,-2.142387e+00
8.560000,6.138053e-01,1.562939e+00,5.797132e-01,-2.161274e+00
8.570000,6.196192e-01,1.578473e+00,5.830862e-01,-2.180354e+00
8.580000,6.254671e-01,1.594162e+00,5.864988e-01,-2.199630e+00
8.590000,6.313493e-01,1.610006e+00,5.899517e-01,-2.219104e+00
8.600000,6.372663e-01,1.626008e+00,5.934458e-01,-2.238778e+00
8.610000,6.432184e-01,1.642169e+00,5.969821e-01,-2.258655e+00
8.620000,6.492061e-01,1.658490e+00,6.005613e-01,-2.278738e+00
8.630000,6.552298e-01,1.674974e+00,6.041845e-01,-2.299029e+00
8.640000,6.612899e-01,1.691621e+00,6.078525e-01,-2.319530e+00
8.650000,6.673870e-01,1.708434e+00,6.115663e-01,-2.340244e+00
8.660000,6.735214e-01,1.725414e+00,6.153267e-01,-2.361174e+00
8.670000,6.796937e-01,1.742562e+00,6.191346e-01,-2.382322e+00
8.680000,6.859042e-01,1.759881e+00,6.229911e-01,-2.403691e+00
8.690000,6.921536e-01,1.777373e+00,6.268971e-01,-2.425283e+00
8.700000,6.984424e-01,1.795037e+00,6.308534e-01,-2.447102e+00
8.710000,7.047709e-01,1.812878e+00,6.348611e-01,-2.469149e+00
8.720000,7.111397e-01,1.830895e+00,6.389211e-01,-2.491428e+00
8.730000,7.175495e-01,1.849092e+00,6.430344e-01,-2.513942e+00
8.740000,7.240006e-01,1.867469e+00,6.472020e-01,-2.536692e+00
8.750000,7.304937e-01,1.886029e+00,6.514248e-01,-2.559683e+00
8.760000,7.370293e-01,1.904773e+00,6.557038e-01,-2.582916e+00
8.770000,7.436080e-01,1.923704e+00,6.600401e-01,-2.606395e+00
8.780000,7.502303e-01,1.942823e+00,6.644346e-01,-2.630122e+00
8.790000,7.568969e-01,1.962131e+00,6.688884e-01,-2.654101e+00
8.800000,7.636083e-01,1.981632e+00,6.734024e-01,-2.678334e+00
8.810000,7.703651e-01,2.001326e+00,6.779778e-01,-2.702824e+00
8.820000,7.771680e-01,2.021215e+00,6.826154e-01,-2.727575e+00
8.830000,7.840176e-01,2.041303e+00,6.873164e-01,-2.752589e+00
8.840000,7.909146e-01,2.061589e+00,6.920819e-01,-2.777869e+00
8.850000,7.978595e-01,2.082078e+00,6.969128e-01,-2.803418e+00
8.860000,8.048530e-01,2.102770e+00,7.018102e-01,-2.829240e+00
8.870000,8.118959e-01,2.123667e+00,7.067752e-01,-2.855338e+00
8.880000,8.189888e-01,2.144772e+00,7.118088e-01,-2.881714e+00
8.890000,8.261323e-01,2.166087e+00,7.169122e-01,-2.908372e+00
8.900000,8.333273e-01,2.187613e+00,7.220864e-01,-2.935315e+00
8.910000,8.405743e-01,2.209353e+00,7.273326e-01,-2.962546e+00
8.920000,8.478742e-01,2.231310e+00,7.326517e-01,-2.990068e+00
8.930000,8.552276e-01,2.253484e+00,7.380450e-01,-3.017886e+00
8.940000,8.626353e-01,2.275878e+00,7.435135e-01,-3.046001e+00
8.950000,8.700981e-01,2.298495e+00,7.490584e-01,-3.074418e+00
8.960000,8.776167e-01,2.321337e+00,7.546807e-01,-3.103140e+00
8.970000,8.851920e-01,2.344405e+00,7.603817e-01,-3.132170e+00
8.980000,8.928246e-01,2.367703e+00,7.661624e-01,-3.161512e+00
8.990000,9.005155e-01,2.391232e+00,7.720240e-01,-3.191168e+00
9.000000,9.082654e-01,2.414995e+00,7.779677e-01,-3.221143e+00
9.010000,9.160751e-01,2.438993e+00,7.839946e-01,-3.251440e+00
9.020000,9.239456e-01,2.463231e+00,7.901058e-01,-3.282063e+00
9.030000,9.318775e-01,2.487708e+00,7.963027e-01,-3.313015e+00
9.040000,9.398719e-01,2.512429e+00,8.025862e-01,-3.344299e+00
9.050000,9.479295e-01,2.537396e+00,8.089577e-01,-3.375920e+00
9.060000,9.560514e-01,2.562610e+00,8.154183e-01,-3.407881e+00
9.070000,9.642382e-01,2.588075e+00,8.219692e-01,-3.440186e+00
9.080000,9.724910e-01,2.613793e+00,8.286116e-01,-3.472838e+00
9.090000,9.808108e-01,2.639766e+00,8.353468e-01,-3.505841e+00
9.100000,9.891983e-01,2.665997e+00,8.421759e-01,-3.539199e+00
9.110000,9.976546e-01,2.692489e+00,8.491002e-01,-3.572916e+00
9.120000,1.006181e+00,2.719244e+00,8.561209e-01,-3.606996e+00
9.130000,1.014777e+00,2.746264e+00,8.632393e-01,-3.641442e+00
9.140000,1.023446e+00,2.773553e+00,8.704566e-01,-3.676259e+00
9.150000,1.032187e+00,2.801113e+00,8.777740e-01,-3.711450e+00
9.160000,1.041002e+00,2.828947e+00,8.851928e-01,-3.747019e+00
9.170000,1.049891e+00,2.857057e+00,8.927143e-01,-3.782971e+00
9.180000,1.058856e+00,2.885446e+00,9.003398e-01,-3.819309e+00
9.190000,1.067898e+00,2.914117e+00,9.080705e-01,-3.856038e+00
9.200000,1.077018e+00,2.943073e+00,9.159077e-01,-3.893161e+00
9.210000,1.086217e+00,2.972316e+00,9.238528e-01,-3.930684e+00
9.220000,1.095495e+00,3.001850e+00,9.319069e-01,-3.968609e+00
9.230000,1.104855e+00,3.031677e+00,9.400715e-01,-4.006942e+00
9.240000,1.114297e+00,3.061801e+00,9.483479e-01,-4.045686e+00
9.250000,1.123822e+00,3.092223e+00,9.567373e-01,-4.084846e+00
9.260000,1.133432e+00,3.122948e+00,9.652410e-01,-4.124425e+00
9.270000,1.143128e+00,3.153978e+00,9.738605e-01,-4.164430e+00
9.280000,1.152910e+00,3.185316e+00,9.825971e-01,-4.204863e+00
9.290000,1.162780e+00,3.216965e+00,9.914521e-01,-4.245730e+00
9.300000,1.172739e+00,3.248929e+00,1.000427e+00,-4.287035e+00
9.310000,1.182789e+00,3.281209e+00,1.009523e+00,-4.328782e+00
9.320000,1.192930e+00,3.313811e+00,1.018741e+00,-4.370975e+00
9.330000,1.203164e+00,3.346736e+00,1.028083e+00,-4.413621e+00
9.340000,1.213492e+00,3.379988e+00,1.037551e+00,-4.456722e+00
9.350000,1.223916e+00,3.413571e+00,1.047145e+00,-4.500285e+00
9.360000,1.234436e+00,3.447487e+00,1.056868e+00,-4.544313e+00
9.370000,1.245053e+00,3.481740e+00,1.066719e+00,-4.588811e+00
9.380000,1.255770e+00,3.516333e+00,1.076702e+00,-4.633784e+00
9.390000,1.266588e+00,3.551269e+00,1.086817e+00,-4.679238e+00
9.400000,1.277507e+00,3.586552e+00,1.097066e+00,-4.725176e+00
9.410000,1.288530e+00,3.622186e+00,1.107450e+00,-4.771604e+00
9.420000,1.299657e+00,3.658174e+00,1.117970e+00,-4.818527e+00
9.430000,1.310890e+00,3.694519e+00,1.128629e+00,-4.865949e+00
9.440000,1.322230e+00,3.731225e+00,1.139427e+00,-4.913876e+00
9.450000,1.333679e+00,3.768295e+00,1.150366e+00,-4.962313e+00
9.460000,1.345238e+00,3.805734e+00,1.161447e+00,-5.011266e+00
9.470000,1.356908e+00,3.843544e+00,1.172673e+00,-5.060738e+00
9.480000,1.368691e+00,3.881730e+00,1.184044e+00,-5.110736e+00
9.490000,1.380589e+00,3.920295e+00,1.195562e+00,-5.161264e+00
9.500000,1.392603e+00,3.959243e+00,1.207228e+00,-5.212329e+00
9.510000,1.404734e+00,3.998578e+00,1.219045e+00,-5.263935e+00
9.520000,1.416985e+00,4.038304e+00,1.231013e+00,-5.316087e+00
9.530000,1.429355e+00,4.078424e+00,1.243133e+00,-5.368792e+00
9.540000,1.441848e+00,4.118942e+00,1.255409e+00,-5.422055e+00
9.550000,1.454464e+00,4.159863e+00,1.267840e+00,-5.475881e+00
9.560000,1.467205e+00,4.201190e+00,1.280430e+00,-5.530276e+00
9.570000,1.480073e+00,4.242928e+00,1.293178e+00,-5.585245e+00
9.580000,1.493069e+00,4.285080e+00,1.306087e+00,-5.640795e+00
9.590000,1.506195e+00,4.327650e+00,1.319159e+00,-5.696931e+00
9.600000,1.519453e+00,4.370644e+00,1.332395e+00,-5.753659e+00
9.610000,1.532844e+00,4.414064e+00,1.345796e+00,-5.810984e+00
9.620000,1.546369e+00,4.457915e+00,1.359365e+00,-5.868913e+00
9.630000,1.560032e+00,4.502202e+00,1.373102e+00,-5.927451e+00
9.640000,1.573832e+00,4.546929e+00,1.387010e+00,-5.986605e+00
9.650000,1.587772e+00,4.592100e+00,1.401089e+00,-6.046381e+00
9.660000,1.601854e+00,4.637720e+00,1.415343e+00,-6.106784e+00
9.670000,1.616080e+00,4.683792e+00,1.429772e+00,-6.167821e+00
9.680000,1.630450e+00,4.730322e+00,1.444378e+00,-6.229498e+00
9.690000,1.644968e+00,4.777314e+00,1.459163e+00,-6.291821e+00
9.700000,1.659634e+00,4.824773e+00,1.474128e+00,-6.354798e+00
9.710000,1.674451e+00,4.872703e+00,1.489275e+00,-6.418433e+00
9.720000,1.689420e+00,4.921109e+00,1.504606e+00,-6.482733e+00
9.730000,1.704544e+00,4.969996e+00,1.520123e+00,-6.547706e+00
9.740000,1.719823e+00,5.019368e+00,1.535827e+00,-6.613358e+00
9.750000,1.735261e+00,5.069231e+00,1.551720e+00,-6.679694e+00
9.760000,1.750859e+00,5.119589e+00,1.567804e+00,-6.746722e+00
9.770000,1.766618e+00,5.170447e+00,1.584080e+00,-6.814449e+00
9.780000,1.782541e+00,5.221809e+00,1.600551e+00,-6.882882e+00
9.790000,1.798629e+00,5.273682e+00,1.617217e+00,-6.952027e+00
9.800000,1.814886e+00,5.326071e+00,1.634082e+00,-7.021890e+00
9.810000,1.831312e+00,5.378979e+00,1.651146e+00,-7.092480e+00
9.820000,1.847909e+00,5.432413e+00,1.668411e+00,-7.163804e+00
9.830000,1.864681e+00,5.486377e+00,1.685880e+00,-7.235867e+00
9.840000,1.881628e+00,5.540877e+00,1.703554e+00,-7.308678e+00
9.850000,1.898752e+00,5.595919e+00,1.721436e+00,-7.382244e+00
9.860000,1.916057e+00,5.651507e+00,1.739525e+00,-7.456571e+00
9.870000,1.933544e+00,5.707647e+00,1.757826e+00,-7.531668e+00
9.880000,1.951214e+00,5.764345e+00,1.776340e+00,-7.607542e+00
9.890000,1.969071e+00,5.821606e+00,1.795067e+00,-7.684201e+00
9.900000,1.987116e+00,5.879436e+00,1.814012e+00,-7.761651e+00
9.910000,2.005352e+00,5.937839e+00,1.833174e+00,-7.839900e+00
9.920000,2.023781e+00,5.996823e+00,1.852557e+00,-7.918957e+00
9.930000,2.042404e+00,6.056393e+00,1.872163e+00,-7.998829e+00
9.940000,2.061225e+00,6.116554e+00,1.891992e+00,-8.079524e+00
9.950000,2.080245e+00,6.177312e+00,1.912048e+00,-8.161050e+00
9.960000,2.099466e+00,6.238674e+00,1.932331e+00,-8.243414e+00
9.970000,2.118892e+00,6.300646e+00,1.952846e+00,-8.326626e+00
9.980000,2.138524e+00,6.363233e+00,1.973592e+00,-8.410692e+00
9.990000,2.158365e+00,6.426441e+00,1.994572e+00,-8.495622e+00
10.000000,2.178416e+00,6.490277e+00,2.015789e+00,-8.581423e+00
10.010000,2.198681e+00,6.554747e+00,2.037244e+00,-8.668104e+00
10.020000,2.219162e+00,6.619858e+00,2.058940e+00,-8.755673e+00
10.030000,2.239861e+00,6.685615e+00,2.080878e+00,-8.844140e+00
10.040000,2.260780e+00,6.752025e+00,2.103061e+00,-8.933512e+00
10.050000,2.281923e+00,6.819094e+00,2.125491e+00,-9.023798e+00
10.060000,2.303291e+00,6.886830e+00,2.148170e+00,-9.115007e+00
10.070000,2.324887e+00,6.955238e+00,2.171099e+00,-9.207147e+00
10.080000,2.346714e+00,7.024326e+00,2.194282e+00,-9.300229e+00
10.090000,2.368774e+00,7.094100e+00,2.217721e+00,-9.394260e+00
10.100000,2.391069e+00,7.164567e+00,2.241417e+00,-9.489251e+00
10.110000,2.413603e+00,7.235734e+00,2.265373e+00,-9.585209e+00
10.120000,2.436377e+00,7.307607e+00,2.289591e+00,-9.682144e+00
10.130000,2.459395e+00,7.380194e+00,2.314073e+00,-9.780067e+00
10.140000,2.482660e+00,7.453502e+00,2.338823e+00,-9.878985e+00
10.150000,2.506173e+00,7.527539e+00,2.363841e+00,-9.978909e+00
10.160000,2.529937e+00,7.602310e+00,2.389130e+00,-1.007985e+01
10.170000,2.553956e+00,7.677824e+00,2.414693e+00,-1.018181e+01
10.180000,2.578232e+00,7.754089e+00,2.440532e+00,-1.028481e+01
10.190000,2.602768e+00,7.831110e+00,2.466649e+00,-1.038886e+01
10.200000,2.627566e+00,7.908897e+00,2.493047e+00,-1.049396e+01
10.210000,2.652630e+00,7.987456e+00,2.519728e+00,-1.060012e+01
10.220000,2.677962e+00,8.066795e+00,2.546695e+00,-1.070736e+01
10.230000,2.703565e+00,8.146922e+00,2.573950e+00,-1.081568e+01
10.240000,2.729442e+00,8.227845e+00,2.601495e+00,-1.092510e+01
10.250000,2.755596e+00,8.309572e+00,2.629333e+00,-1.103563e+01
10.260000,2.782029e+00,8.392110e+00,2.657467e+00,-1.114727e+01
10.270000,2.808746e+00,8.475468e+00,2.685898e+00,-1.126004e+01
10.280000,2.835748e+00,8.559655e+00,2.714630e+00,-1.137395e+01
10.290000,2.863039e+00,8.644677e+00,2.743666e+00,-1.148901e+01
10.300000,2.890623e+00,8.730543e+00,2.773006e+00,-1.160523e+01
10.310000,2.918501e+00,8.817263e+00,2.802656e+00,-1.172262e+01
10.320000,2.946677e+00,8.904844e+00,2.832616e+00,-1.184119e+01
10.330000,2.975154e+00,8.993294e+00,2.862890e+00,-1.196095e+01
10.340000,3.003936e+00,9.082623e+00,2.893480e+00,-1.208192e+01
10.350000,3.033025e+00,9.172840e+00,2.924389e+00,-1.220411e+01
10.360000,3.062424e+00,9.263952e+00,2.955620e+00,-1.232753e+01
10.370000,3.092138e+00,9.355969e+00,2.987176e+00,-1.245218e+01
10.380000,3.122169e+00,9.448901e+00,3.019059e+00,-1.257809e+01
10.390000,3.152520e+00,9.542755e+00,3.051272e+00,-1.270526e+01
10.400000,3.183196e+00,9.637541e+00,3.083818e+00,-1.283371e+01
10.410000,3.214198e+00,9.733269e+00,3.116699e+00,-1.296345e+01
10.420000,3.245531e+00,9.829948e+00,3.149920e+00,-1.309449e+01
10.430000,3.277197e+00,9.927586e+00,3.183482e+00,-1.322684e+01
10.440000,3.309201e+00,1.002619e+01,3.217388e+00,-1.336051e+01
10.450000,3.341546e+00,1.012578e+01,3.251643e+00,-1.349553e+01
10.460000,3.374236e+00,1.022636e+01,3.286247e+00,-1.363190e+01
10.470000,3.407272e+00,1.032794e+01,3.321205e+00,-1.376963e+01
10.480000,3.440661e+00,1.043052e+01,3.356520e+00,-1.390874e+01
10.490000,3.474404e+00,1.053412e+01,3.392194e+00,-1.404923e+01
10.500000,3.508506e+00,1.063876e+01,3.428231e+00,-1.419114e+01
10.510000,3.542970e+00,1.074443e+01,3.464634e+00,-1.433446e+01
10.520000,3.577800e+00,1.085115e+01,3.501407e+00,-1.447921e+01
10.530000,3.612999e+00,1.095893e+01,3.538551e+00,-1.462540e+01
10.540000,3.648572e+00,1.106779e+01,3.576071e+00,-1.477306e+01
10.550000,3.684522e+00,1.117772e+01,3.613969e+00,-1.492219e+01
10.560000,3.720853e+00,1.128874e+01,3.652249e+00,-1.507280e+01
10.570000,3.757568e+00,1.140087e+01,3.690915e+00,-1.522491e+01
10.580000,3.794672e+00,1.151411e+01,3.729970e+00,-1.537855e+01
10.590000,3.832169e+00,1.162848e+01,3.769416e+00,-1.553371e+01
10.600000,3.870062e+00,1.174398e+01,3.809258e+00,-1.569041e+01
10.610000,3.908355e+00,1.186063e+01,3.849499e+00,-1.584868e+01
10.620000,3.947053e+00,1.197844e+01,3.890142e+00,-1.600852e+01
10.630000,3.986160e+00,1.209742e+01,3.931192e+00,-1.616995e+01
10.640000,4.025679e+00,1.221758e+01,3.972650e+00,-1.633298e+01
10.650000,4.065614e+00,1.233893e+01,4.014522e+00,-1.649764e+01
10.660000,4.105970e+00,1.246149e+01,4.056810e+00,-1.666393e+01
10.670000,4.146752e+00,1.258527e+01,4.099519e+00,-1.683187e+01
10.680000,4.187962e+00,1.271028e+01,4.142652e+00,-1.700149e+01
10.690000,4.229606e+00,1.283652e+01,4.186212e+00,-1.717278e+01
10.700000,4.271688e+00,1.296403e+01,4.230204e+00,-1.734578e+01
10.710000,4.314212e+00,1.309279e+01,4.274632e+00,-1.752049e+01
10.720000,4.357182e+00,1.322284e+01,4.319498e+00,-1.769694e+01
10.730000,4.400603e+00,1.335418e+01,4.364808e+00,-1.787513e+01
10.740000,4.444480e+00,1.348682e+01,4.410564e+00,-1.805510e+01
10.750000,4.488816e+00,1.362078e+01,4.456771e+00,-1.823684e+01
10.760000,4.533616e+00,1.375608e+01,4.503434e+00,-1.842039e+01
10.770000,4.578886e+00,1.389271e+01,4.550555e+00,-1.860576e+01
10.780000,4.624629e+00,1.403070e+01,4.598139e+00,-1.879296e+01
