time,euler_theta,euler_w,leapfrog_theta,leapfrog_w
1.27,-0.0512888,0.343889i0,0
1.275,-0.0495693,0.358545i0,0
1.28,-0.0477766,0.372579i0,0
1.285,-0.0459137,0.38597i0,0
1.29,-0.0439839,0.398699i0,0
1.295,-0.0419904,0.410748i0,0
1.3,-0.0399366,0.422101i0,0
1.305,-0.0378261,0.432741i0,0
1.31,-0.0356624,0.442655i0,0
1.315,-0.0334492,0.451827i0,0
1.32,-0.03119,0.460248i0,0
1.325,-0.0288888,0.467905i0,0
1.33,-0.0265493,0.474789i0,0
1.335,-0.0241753,0.480891i0,0
1.34,-0.0217709,0.486205i0,0
1.345,-0.0193398,0.490725i0,0
1.35,-0.0168862,0.494446i0,0
1.355,-0.014414,0.497366i0,0
1.36,-0.0119271,0.499481i0,0
1.365,-0.00942974,0.500791i0,0
1.37,-0.00692578,0.501298i0,0
1.375,-0.00441929,0.501003i0,0
1.38,-0.00191428,0.499909i0,0
1.385,0.000585268,0.49802i0,0
1.39,0.00307537,0.495344i0,0
1.395,0.00555209,0.491885i0,0
1.4,0.00801151,0.487653i0,0
1.405,0.0104498,0.482657i0,0
1.41,0.0128631,0.476907i0,0
1.415,0.0152476,0.470416i0,0
1.42,0.0175997,0.463195i0,0
1.425,0.0199157,0.45526i0,0
1.43,0.022192,0.446625i0,0
1.435,0.0244251,0.437307i0,0
1.44,0.0266116,0.427322i0,0
1.445,0.0287482,0.416689i0,0
1.45,0.0308317,0.405427i0,0
1.455,0.0328588,0.393556i0,0
1.46,0.0348266,0.381097i0,0
1.465,0.0367321,0.368072i0,0
1.47,0.0385724,0.354504i0,0
1.475,0.040345,0.340417i0,0
1.48,0.042047,0.325833i0,0
1.485,0.0436762,0.31078i0,0
1.49,0.0452301,0.295281i0,0
1.495,0.0467065,0.279364i0,0
1.5,0.0481033,0.263055i0,0
1.505,0.0494186,0.246381i0,0
1.51,0.0506505,0.229371i0,0
1.515,0.0517974,0.212053i0,0
1.52,0.0528576,0.194455i0,0
1.525,0.0538299,0.176607i0,0
1.53,0.0547129,0.158537i0,0
1.535,0.0555056,0.140276i0,0
1.54,0.056207,0.121853i0,0
1.545,0.0568163,0.103298i0,0
1.55,0.0573328,0.0846416i0,0
1.555,0.057756,0.0659134i0,0
1.56,0.0580855,0.0471438i0,0
1.565,0.0583213,0.0283628i0,0
1.57,0.0584631,0.00960043i0,0
1.575,0.0585111,-0.0091134i0,0
1.58,0.0584655,-0.027749i0,0
1.585,0.0583268,-0.0462768i0,0
1.59,0.0580954,-0.0646677i0,0
1.595,0.057772,-0.0828928i0,0
1.6,0.0573576,-0.100924i0,0
1.605,0.056853,-0.118732i0,0
1.61,0.0562593,-0.13629i0,0
1.615,0.0555778,-0.153571i0,0
1.62,0.05481,-0.170547i0,0
1.625,0.0539573,-0.187194i0,0
1.63,0.0530213,-0.203485i0,0
1.635,0.0520039,-0.219396i0,0
1.64,0.0509069,-0.234903i0,0
1.645,0.0497324,-0.249982i0,0
1.65,0.0484824,-0.26461i0,0
1.655,0.0471594,-0.278766i0,0
1.66,0.0457656,-0.292429i0,0
1.665,0.0443034,-0.305579i0,0
1.67,0.0427755,-0.318196i0,0
1.675,0.0411845,-0.330262i0,0
1.68,0.0395332,-0.34176i0,0
1.685,0.0378244,-0.352673i0,0
1.69,0.0360611,-0.362986i0,0
1.695,0.0342461,-0.372685i0,0
1.7,0.0323827,-0.381755i0,0
1.705,0.0304739,-0.390186i0,0
1.71,0.028523,-0.397964i0,0
1.715,0.0265332,-0.405081i0,0
1.72,0.0245078,-0.411527i0,0
1.725,0.0224501,-0.417294i0,0
1.73,0.0203637,-0.422376i0,0
1.735,0.0182518,-0.426765i0,0
1.74,0.016118,-0.430459i0,0
1.745,0.0139657,-0.433453i0,0
1.75,0.0117984,-0.435744i0,0
1.755,0.00961968,-0.437332i0,0
1.76,0.00743302,-0.438217i0,0
1.765,0.00524193,-0.438399i0,0
1.77,0.00304993,-0.437881i0,0
1.775,0.00086053,-0.436665i0,0
1.78,-0.0013228,-0.434757i0,0
1.785,-0.00349658,-0.432161i0,0
1.79,-0.00565738,-0.428883i0,0
1.795,-0.0078018,-0.424933i0,0
1.8,-0.00992646,-0.420317i0,0
1.805,-0.012028,-0.415046i0,0
1.81,-0.0141033,-0.409131i0,0
